RMSE,MAPE,R2,RAE,TRAIN,TEST
1.64798581,1.97696541,98.0119307,13.1902277,0.000244995,0.000272843
1.64949276,1.9830469,98.008757,13.2732276,0.000251974,0.000273278
1.63511066,1.96900771,98.0439959,13.2110949,0.000255731,0.000268442
1.61760409,1.95119397,98.0858055,13.0964094,0.000253255,0.000262704
1.61143118,1.9427389,98.099587,13.0118999,0.000247555,0.000260813
1.62304232,1.95605682,98.0731019,13.0636366,0.000243579,0.000264448
1.64004872,1.97827516,98.030987,13.188518,0.000244501,0.000270228
1.64824513,1.98725992,98.0088901,13.2286894,0.000247841,0.00027326
1.6444017,1.9752045,98.0196765,13.12535525,0.000249197,0.00027178
1.6349108,1.95846491,98.0451304,13.00775725,0.000246798,0.000268286
1.62841132,1.95344013,98.0611665,12.9974954,0.000243585,0.000266085
1.62489568,1.95436872,98.0693482,13.0387097,0.000243032,0.000264963
1.62242689,1.95541085,98.0747744,13.0727378,0.000244255,0.000264218
1.62066727,1.95596958,98.078176,13.0824905,0.000245455,0.000263751
1.62026367,1.95556763,98.078548,13.0623593,0.000245413,0.0002637
1.62181525,1.95659038,98.0752115,13.04100415,0.000244118,0.000264158
1.62663173,1.96160705,98.064695,13.0519243,0.000242648,0.000265601
1.63157605,1.96714689,98.0529907,13.0768726,0.000242521,0.000267208
1.63389672,1.96888297,98.0470495,13.08667365,0.000243246,0.000268023
1.63346512,1.96520033,98.0482935,13.05976515,0.00024383,0.000267852
1.63058194,1.95837076,98.0555151,13.0119343,0.000243548,0.000266861
1.62698736,1.95261357,98.0639784,12.9807169,0.000242536,0.0002657
1.62303838,1.94962691,98.07329,12.9811692,0.000241913,0.000264422
1.61935087,1.94867354,98.0818302,12.99867075,0.000242038,0.000263249
1.61576236,1.94739684,98.0900381,13.00983805,0.000242441,0.000262123
1.61385168,1.94513566,98.0942609,12.9980966,0.000242602,0.000261544
1.61475312,1.94339589,98.092116,12.971965,0.000242232,0.000261838
1.61875744,1.94335169,98.0829234,12.9493947,0.000241601,0.0002631
1.62256279,1.94458765,98.0742895,12.9425333,0.000241364,0.000264285
1.62342642,1.94464898,98.0725292,12.9421857,0.000241551,0.000264526
1.62155781,1.94273187,98.0769457,12.93701835,0.000241749,0.00026392
1.61822423,1.93925129,98.084594,12.92510045,0.000241677,0.00026287
1.61537367,1.93548656,98.0909834,12.9088603,0.000241396,0.000261994
1.61431708,1.93313016,98.0931245,12.8978832,0.00024109,0.0002617
1.61319914,1.93171427,98.0954476,12.8950433,0.000241074,0.000261381
1.61176425,1.9306902,98.0986642,12.89569355,0.000241185,0.000260939
1.61053226,1.92900528,98.1014664,12.8871131,0.000241266,0.000260555
1.60981166,1.92841842,98.1032746,12.8833159,0.000241115,0.000260307
1.61111324,1.9274382,98.100429,12.8691552,0.000240938,0.000260697
1.61290188,1.92745741,98.0964518,12.8614593,0.000240797,0.000261243
1.6139791,1.92719758,98.0940314,12.8561754,0.000240848,0.000261575
1.61407143,1.9260291,98.0937735,12.84760725,0.000240928,0.00026161
1.61266048,1.92467839,98.0969266,12.8428186,0.000240912,0.000261178
1.61090331,1.92349417,98.1008501,12.8408724,0.0002408,0.00026064
1.60950354,1.92285779,98.103936,12.8422917,0.000240688,0.000260216
1.6084395,1.92247808,98.1063314,12.8450729,0.000240657,0.000259887
1.60804848,1.92226199,98.1071172,12.8446153,0.000240694,0.000259779
1.60848397,1.92195967,98.1060911,12.8394716,0.00024074,0.00025992
1.60912911,1.92125784,98.104664,12.83005415,0.000240696,0.000260116
1.60943212,1.92109393,98.1041308,12.82769925,0.000240602,0.000260189
1.60954447,1.92078751,98.1039837,12.82548295,0.000240566,0.000260209
1.60979435,1.92045916,98.1034698,12.8227687,0.000240559,0.00026028
1.60971588,1.92013997,98.1036334,12.82060865,0.000240584,0.000260258
1.60962279,1.91985721,98.1037695,12.81736645,0.000240587,0.000260239
1.60944282,1.91978275,98.1040926,12.816704,0.000240519,0.000260195
1.60852394,1.91978199,98.1061915,12.8206726,0.000240481,0.000259906
1.60772963,1.91962605,98.1079871,12.822888,0.00024046,0.00025966
1.6071857,1.91947262,98.1092059,12.82395265,0.000240475,0.000259493
1.60725118,1.91905812,98.1090345,12.8202896,0.000240449,0.000259516
1.60775275,1.91882757,98.1079268,12.816029,0.000240423,0.000259668
1.6086341,1.91891356,98.105998,12.8126841,0.000240375,0.000259933
1.60908272,1.91910378,98.1050609,12.8119801,0.000240371,0.000260061
1.60890906,1.91892553,98.1054788,12.8110408,0.000240367,0.000260004
1.60835044,1.91888986,98.1067353,12.81293815,0.00024034,0.000259832
1.6080069,1.91889558,98.1075133,12.8141097,0.000240338,0.000259725
1.607695,1.91866427,98.1082845,12.8135501,0.000240317,0.000259619
1.60778657,1.91864309,98.1079949,12.8126108,0.000240272,0.000259659
1.6079038,1.9187246,98.1076506,12.812469,0.000240254,0.000259706
1.60787281,1.91870055,98.1076894,12.81207545,0.000240247,0.000259701
1.60757435,1.91875412,98.1083924,12.8132657,0.000240231,0.000259604
1.60724859,1.91900178,98.1092571,12.81632735,0.00024021,0.000259485
1.60725702,1.91918693,98.1093276,12.8174537,0.000240189,0.000259476
1.60786197,1.91876051,98.1079596,12.8120616,0.000240181,0.000259664
1.60872287,1.9185027,98.1059475,12.8063031,0.000240165,0.00025994
1.60838321,1.91878042,98.1068246,12.80966415,0.000240153,0.000259819
1.60803719,1.91836284,98.107522,12.8074409,0.000240138,0.000259724
1.60727702,1.91824739,98.1091895,12.8094807,0.00024011,0.000259495
1.60693169,1.91839626,98.1099556,12.8118249,0.000240085,0.00025939
1.60694354,1.918533,98.1099578,12.812247,0.00024007,0.000259389
1.6070933,1.91877614,98.109691,12.8134484,0.00024004,0.000259426
1.60727125,1.91922407,98.1093409,12.815472,0.000240033,0.000259474
1.60772901,1.91920356,98.1082814,12.8129421,0.000240007,0.00025962
1.60791792,1.91912403,98.1078341,12.81108255,0.000239996,0.000259681
1.6079558,1.91887582,98.1077175,12.80846575,0.000239966,0.000259697
1.60782921,1.91902656,98.1080212,12.8100086,0.000239951,0.000259655
1.60745504,1.91907592,98.1089845,12.81169855,0.000239937,0.000259523
1.60724715,1.91915295,98.1094505,12.812622,0.000239919,0.000259459
1.60728927,1.91941538,98.1093182,12.8141046,0.000239896,0.000259477
1.60729291,1.91934027,98.1092376,12.8133596,0.000239881,0.000259488
1.60748182,1.91928206,98.1087647,12.8121235,0.000239869,0.000259554
1.60741911,1.91930823,98.1089268,12.8119968,0.000239866,0.000259531
1.60745048,1.91922027,98.1089183,12.8108636,0.00023984,0.000259532
1.60723505,1.91941513,98.1094516,12.8127235,0.00023982,0.000259459
1.60740984,1.91980205,98.1091076,12.8144334,0.000239805,0.000259506
1.60727855,1.91998187,98.109498,12.8160834,0.000239779,0.000259452
1.60747116,1.91963007,98.1089439,12.8120784,0.000239766,0.000259529
1.60761,1.91926666,98.1084701,12.80889295,0.000239751,0.000259594
1.60752665,1.91910183,98.108627,12.8077052,0.000239744,0.000259572
1.60726513,1.9194361,98.1093195,12.8107554,0.000239716,0.000259477
1.60697366,1.91960379,98.1101084,12.8128883,0.00023969,0.000259369
1.60698126,1.91998075,98.1101579,12.8152209,0.000239677,0.000259362
1.60698066,1.92000235,98.110133,12.8151744,0.000239662,0.000259366
1.60697742,1.91979913,98.1100751,12.81315025,0.000239643,0.000259373
1.60722531,1.91945321,98.109423,12.80931665,0.000239606,0.000259463
1.60714606,1.91924295,98.109669,12.8080427,0.000239605,0.000259429
1.60729917,1.91931238,98.1093005,12.8076258,0.000239585,0.000259479
1.60715715,1.91952072,98.1096446,12.8091017,0.000239574,0.000259432
1.60709988,1.91968705,98.1098165,12.8101866,0.000239536,0.000259409
1.60693282,1.91980091,98.1102091,12.8115099,0.00023952,0.000259355
1.60643572,1.9198363,98.111379,12.8137102,0.000239512,0.000259194
1.60665498,1.91922415,98.1108049,12.8080518,0.000239513,0.000259273
1.606784,1.91920626,98.1104954,12.8072126,0.000239474,0.000259316
1.60690692,1.91908475,98.1101965,12.80530495,0.000239467,0.000259357
1.60667087,1.91891198,98.1108364,12.8055078,0.00023946,0.000259269
1.60661706,1.91911265,98.1109745,12.8066299,0.000239428,0.00025925
1.60648461,1.91925552,98.1112278,12.8072485,0.000239413,0.000259215
1.60639766,1.91860545,98.1113882,12.8033897,0.000239392,0.000259193
1.6060782,1.91858935,98.1121334,12.8042602,0.000239389,0.000259091
1.60628607,1.91841103,98.1116734,12.8021889,0.000239356,0.000259154
1.6062462,1.91840651,98.1118005,12.8019169,0.000239341,0.000259137
1.60632444,1.91859926,98.1116384,12.8027012,0.000239315,0.000259159
1.60621073,1.91873396,98.1118746,12.80374705,0.000239314,0.000259126
1.60609718,1.91864,98.1121097,12.8029696,0.000239294,0.000259094
1.6057929,1.91863248,98.1128671,12.8038987,0.000239269,0.00025899
1.6058515,1.91875627,98.1127509,12.80428555,0.000239255,0.000259006
1.60620672,1.91853603,98.1118762,12.8006599,0.000239241,0.000259126
1.60626157,1.91836674,98.1116906,12.7993028,0.000239229,0.000259151
1.60627574,1.91839026,98.1116799,12.7989743,0.000239208,0.000259153
1.60614396,1.91858256,98.1120445,12.800669,0.000239179,0.000259103
1.60576849,1.9189192,98.1129844,12.80442515,0.000239167,0.000258974
1.60556998,1.91880758,98.1134197,12.8040032,0.000239157,0.000258915
1.60579819,1.91863978,98.1128356,12.8013583,0.00023914,0.000258994
1.60576991,1.91861373,98.1128864,12.80101275,0.000239123,0.000258987
1.60581146,1.91872726,98.11285,12.8015673,0.000239101,0.000258992
1.60603261,1.9187234,98.112318,12.8002639,0.000239079,0.000259065
1.60609125,1.91881351,98.1121654,12.8002609,0.000239066,0.000259086
1.60588385,1.91882888,98.112657,12.8008524,0.00023905,0.000259019
1.60566062,1.91877299,98.1131725,12.8009523,0.000239027,0.000258948
1.6055575,1.91872283,98.113421,12.8006483,0.000239017,0.000258914
1.60549592,1.91898484,98.1136091,12.8027997,0.000238993,0.000258888
1.60581733,1.91890081,98.1128929,12.8003649,0.000238981,0.000258987
1.60606224,1.91870167,98.11228,12.7978588,0.000238968,0.000259071
1.60554806,1.9185082,98.1134595,12.7985684,0.000238956,0.000258909
1.60538099,1.91850354,98.1138044,12.7984278,0.000238918,0.000258861
1.60540956,1.91894068,98.1137276,12.8010808,0.000238908,0.000258872
1.60551461,1.91910202,98.1135136,12.8011219,0.000238894,0.000258901
1.60533257,1.91908291,98.1139631,12.80161435,0.000238889,0.00025884
1.60566053,1.91864443,98.113219,12.7969635,0.000238848,0.000258942
1.60564875,1.91855869,98.1132734,12.7964323,0.000238831,0.000258935
1.60550713,1.91859526,98.1136006,12.796944,0.00023883,0.000258889
1.60522487,1.91864072,98.114213,12.7979654,0.000238809,0.000258806
1.60521071,1.9187618,98.1142191,12.798422,0.000238778,0.000258805
1.60495785,1.91887934,98.1148749,12.8000407,0.000238759,0.000258715
1.60506214,1.91867596,98.1145971,12.79772955,0.000238734,0.000258753
1.60527617,1.91875062,98.1141171,12.79688665,0.000238734,0.000258819
1.60541433,1.91821935,98.1137754,12.792851,0.000238709,0.000258866
1.6053033,1.91798897,98.1140183,12.7918116,0.00023869,0.000258832
1.60493568,1.91775754,98.1148684,12.7913039,0.000238672,0.000258715
1.60455027,1.91777312,98.11579,12.79288505,0.000238661,0.000258589
1.60416705,1.91794458,98.1166951,12.7951887,0.000238634,0.000258465
1.60454179,1.91832927,98.115855,12.7959209,0.000238626,0.00025858
1.60467542,1.9183648,98.115623,12.7953406,0.00023861,0.000258612
1.60494762,1.91799107,98.1148974,12.7908693,0.000238596,0.000258712
1.60493629,1.91792929,98.1148139,12.7904467,0.00023857,0.000258723
1.6048887,1.91787811,98.1149209,12.7899833,0.000238568,0.000258708
1.60477694,1.91812316,98.1152692,12.7917077,0.000238552,0.00025866
1.60471034,1.91848816,98.115515,12.79441765,0.000238527,0.000258627
1.60430457,1.91849632,98.1164594,12.79603595,0.000238495,0.000258497
1.60425426,1.9185299,98.1165736,12.79575695,0.000238482,0.000258481
1.60459901,1.91816417,98.1157299,12.7913866,0.00023847,0.000258597
1.6048997,1.91795245,98.1149808,12.7882659,0.000238455,0.0002587
1.60455147,1.91799581,98.1158229,12.7901384,0.000238436,0.000258585
1.60457737,1.91817325,98.115758,12.7909448,0.000238416,0.000258593
1.60435581,1.91842458,98.1162643,12.7930693,0.000238401,0.000258524
1.60442084,1.91878083,98.1161505,12.79492385,0.000238373,0.000258539
1.6042818,1.91890851,98.1165,12.7960054,0.000238356,0.000258492
1.60447842,1.9183894,98.116022,12.791311,0.000238341,0.000258557
1.60464373,1.91791262,98.1155908,12.7871453,0.00023832,0.000258616
1.60426151,1.91794384,98.1165064,12.78844325,0.000238312,0.000258491
1.60398259,1.91822972,98.1171387,12.79132835,0.000238291,0.000258404
1.6039706,1.91862242,98.1172696,12.79382345,0.000238279,0.000258386
1.60446783,1.91899235,98.1161016,12.7940958,0.00023825,0.000258546
1.60457893,1.91874511,98.115765,12.7910427,0.000238237,0.000258592
1.60420599,1.91857736,98.116586,12.79126975,0.000238224,0.00025848
1.6041485,1.91816927,98.1167195,12.78878815,0.00023821,0.000258462
1.60426804,1.9181453,98.1165183,12.7878239,0.000238195,0.000258489
1.60426018,1.91833261,98.1165971,12.78894435,0.000238171,0.000258478
1.60386689,1.91845062,98.1174894,12.7910342,0.000238154,0.000258356
1.60384492,1.91855006,98.1175179,12.7911552,0.000238137,0.000258352
1.60371091,1.91859984,98.1178371,12.7918926,0.000238121,0.000258308
1.60394442,1.91871799,98.117256,12.79130345,0.000238102,0.000258388
1.60424201,1.91812934,98.1165169,12.7853783,0.000238085,0.000258489
1.60430172,1.91805173,98.1163902,12.7843882,0.000238065,0.000258506
1.60399185,1.91821171,98.117168,12.7868513,0.000238059,0.0002584
1.60380122,1.91858377,98.1176695,12.79005955,0.000238034,0.000258331
1.603621,1.91883882,98.1181086,12.79233515,0.000238015,0.000258271
1.60369891,1.9184047,98.1179057,12.7888957,0.000237993,0.000258299
1.60368797,1.91805562,98.1178934,12.78580025,0.000237979,0.0002583
1.60342112,1.91803657,98.118535,12.7865555,0.000237944,0.000258213
1.60361356,1.91740916,98.1180179,12.7815112,0.00023793,0.000258283
1.60367083,1.91752821,98.1178631,12.7816797,0.000237924,0.000258304
1.60366545,1.91787341,98.1179159,12.7836951,0.000237902,0.000258297
1.60344483,1.91823808,98.1184865,12.7868788,0.000237883,0.000258219
1.60310216,1.91809838,98.1192976,12.7870211,0.000237867,0.000258108
1.6028096,1.91805341,98.1199626,12.7875595,0.000237842,0.000258016
1.60332325,1.91766065,98.1187271,12.7825172,0.000237823,0.000258186
1.60361793,1.91759834,98.118047,12.7803026,0.000237815,0.000258279
1.60320859,1.91776772,98.1190415,12.7830292,0.000237783,0.000258143
1.60344225,1.91797126,98.1184839,12.7827968,0.000237761,0.000258219
1.60353129,1.91805372,98.1182665,12.7823592,0.000237749,0.000258249
1.60327839,1.91817894,98.1188418,12.7842678,0.000237734,0.00025817
1.60284001,1.91796548,98.1198606,12.7843635,0.00023772,0.00025803
1.60268044,1.9179471,98.1202876,12.784684,0.000237703,0.000257972
1.60288183,1.91799317,98.1198056,12.7840473,0.000237686,0.000258038
1.60349775,1.91795245,98.1183736,12.7807153,0.000237675,0.000258235
1.60361711,1.91802187,98.11807,12.7800567,0.000237648,0.000258276
1.60336099,1.91810898,98.1186555,12.7812591,0.000237637,0.000258196
1.60267893,1.91807548,98.120317,12.78409665,0.00023762,0.000257968
1.60240769,1.91816906,98.120948,12.7852673,0.000237609,0.000257881
1.60273177,1.91812546,98.1201456,12.7832028,0.000237594,0.000257991
1.60332237,1.9181208,98.1187381,12.7803182,0.000237573,0.000258184
1.60329445,1.91799127,98.118811,12.779089,0.000237554,0.000258174
1.60314193,1.91809394,98.119214,12.7802565,0.000237534,0.000258119
1.6027984,1.91824469,98.1200376,12.7826707,0.000237499,0.000258006
1.60263314,1.9184557,98.120445,12.78454325,0.000237483,0.00025795
1.6023228,1.91847659,98.1212259,12.7856291,0.000237481,0.000257843
1.60288393,1.91819714,98.1198305,12.7807911,0.000237465,0.000258034
1.60293455,1.91827951,98.1196207,12.78051555,0.000237437,0.000258064
1.60324259,1.91832782,98.118909,12.77900525,0.000237435,0.000258161
1.60318866,1.91826558,98.119106,12.7787889,0.000237402,0.000258134
1.60268681,1.91831935,98.1203388,12.7812588,0.000237383,0.000257965
1.60209725,1.91832836,98.1217191,12.7836907,0.000237374,0.000257775
1.60216104,1.91816973,98.1215407,12.78182265,0.000237364,0.0002578
1.60254535,1.91845335,98.120612,12.781845,0.000237326,0.000257927
1.60279953,1.91828618,98.1199637,12.7788104,0.000237311,0.000258016
1.6026538,1.91840234,98.1203839,12.78019485,0.000237313,0.000257958
1.60276174,1.91817536,98.1201466,12.7777764,0.00023727,0.000257991
1.60260698,1.91822574,98.1204925,12.7782812,0.000237265,0.000257944
1.60246843,1.91787373,98.120795,12.7767136,0.000237231,0.000257902
1.60201271,1.91788098,98.121843,12.7783036,0.000237235,0.000257758
1.60188065,1.91818165,98.1221804,12.7803139,0.000237202,0.000257712
1.60220897,1.91743416,98.1213781,12.7741385,0.000237188,0.000257822
1.60226389,1.91753011,98.121274,12.7740761,0.000237187,0.000257836
1.60189746,1.91771801,98.1221829,12.776862,0.000237152,0.000257712
1.60188732,1.91780925,98.1221966,12.7767748,0.000237135,0.00025771
1.60208586,1.91779176,98.1216714,12.7750458,0.000237122,0.000257782
1.60226485,1.91776717,98.1212159,12.7736383,0.000237097,0.000257844
1.60188301,1.91777509,98.1221295,12.7752165,0.000237095,0.000257719
1.60196088,1.91788088,98.1220132,12.77583375,0.000237057,0.000257735
1.60204943,1.91787994,98.1218605,12.7750829,0.000237058,0.000257756
1.60198758,1.91795491,98.1219805,12.77531235,0.000237049,0.00025774
1.60178112,1.91784949,98.1223926,12.7749248,0.000237008,0.000257683
1.60177705,1.91793242,98.1223939,12.7748032,0.000236988,0.000257683
1.60168728,1.91805845,98.12269,12.776078,0.000236992,0.000257642
1.60179329,1.91829844,98.1224864,12.7769798,0.000236954,0.00025767
1.60179077,1.91796945,98.1224016,12.77409055,0.000236933,0.000257682
1.6020095,1.91800916,98.1218556,12.7732258,0.000236914,0.000257757
1.60209551,1.91799648,98.1216558,12.77247705,0.000236912,0.000257784
1.60179477,1.91818561,98.122403,12.77490835,0.000236884,0.000257681
1.6015516,1.91828633,98.123023,12.7762869,0.000236873,0.000257596
1.60134996,1.91835147,98.1235056,12.77726225,0.000236845,0.00025753
1.60113333,1.9182377,98.1240251,12.7772499,0.000236848,0.000257459
1.60181512,1.91802096,98.1223348,12.7720614,0.000236827,0.000257691
1.6021248,1.91830637,98.1216072,12.771925,0.0002368,0.000257791
1.60215189,1.91851198,98.1215409,12.7730798,0.00023679,0.0002578
1.60163544,1.91841002,98.1227826,12.7742738,0.000236778,0.000257629
1.60114449,1.91817717,98.123959,12.7747665,0.000236749,0.000257468
1.60118741,1.91828586,98.1238905,12.7752659,0.000236747,0.000257477
1.6011076,1.91834249,98.124099,12.7751986,0.000236724,0.000257449
1.60170527,1.91841114,98.122655,12.7728465,0.000236703,0.000257647
1.60159485,1.91829914,98.1228983,12.7721828,0.00023669,0.000257614
1.60160245,1.91825485,98.122832,12.77135045,0.000236673,0.000257623
1.60139171,1.91831508,98.1233238,12.7720212,0.000236649,0.000257555
1.60126956,1.91834139,98.123659,12.77256665,0.000236628,0.000257509
1.60108523,1.9185969,98.1241385,12.7751969,0.000236606,0.000257443
1.6011862,1.91828213,98.1238587,12.772031,0.000236597,0.000257482
1.60132426,1.91834162,98.1235531,12.7714552,0.000236578,0.000257524
1.60139993,1.91829314,98.1233771,12.77030625,0.000236553,0.000257548
1.60116014,1.91847832,98.1239235,12.77243185,0.00023654,0.000257473
1.60084717,1.9185797,98.1247149,12.7745539,0.000236522,0.000257364
1.60105377,1.91848072,98.1242106,12.77233145,0.000236508,0.000257433
1.60140596,1.91816615,98.1233672,12.76872025,0.000236482,0.000257549
1.60105791,1.91814316,98.1241431,12.76975545,0.000236472,0.000257443
1.60104362,1.91788586,98.124179,12.7678259,0.000236444,0.000257438
1.60087656,1.91806035,98.1245854,12.76920445,0.000236437,0.000257382
1.60071008,1.91769497,98.1249905,12.767348,0.000236436,0.000257326
1.60036542,1.91795635,98.125803,12.77033835,0.000236398,0.000257215
1.60053279,1.91817251,98.1254163,12.7707204,0.000236383,0.000257268
1.60044733,1.91824752,98.1256591,12.7713773,0.000236366,0.000257234
1.60108311,1.91821311,98.1241376,12.7675247,0.000236344,0.000257443
1.60140729,1.91816919,98.1233144,12.7655287,0.000236319,0.000257556
1.60114902,1.91790385,98.1239075,12.7645295,0.000236317,0.000257475
1.60052481,1.91772931,98.1253929,12.7657185,0.000236306,0.000257271
1.5999604,1.91818245,98.1267549,12.7712905,0.000236275,0.000257084
1.60010074,1.91828653,98.1264719,12.7705939,0.000236266,0.000257123
1.60048349,1.91850695,98.1256091,12.7704735,0.000236232,0.000257241
1.60060067,1.91807769,98.1252847,12.7663386,0.000236228,0.000257286
1.60079892,1.91817526,98.1247447,12.7657694,0.000236196,0.00025736
1.60103294,1.9182194,98.1241585,12.76454915,0.000236185,0.00025744
1.60087567,1.918371,98.124562,12.7657474,0.000236174,0.000257385
1.60035611,1.91844233,98.1258644,12.76840185,0.000236147,0.000257206
1.59984541,1.91853345,98.1271174,12.7714523,0.000236129,0.000257035
1.59990079,1.91836319,98.1269392,12.7694608,0.000236115,0.000257059
1.60039263,1.91848732,98.1257726,12.7673848,0.00023609,0.000257219
1.6009644,1.91858598,98.1244195,12.7653265,0.000236075,0.000257405
1.60057383,1.91856831,98.1253506,12.766727,0.000236062,0.000257277
1.60043743,1.91853703,98.1256497,12.76666035,0.000236051,0.000257236
1.60030743,1.91864685,98.1259619,12.7675397,0.000236032,0.000257193
1.60035223,1.91897439,98.1258935,12.76958255,0.000236015,0.000257203
1.60022324,1.91887437,98.1262074,12.7691127,0.000235992,0.000257159
1.60012591,1.91864914,98.1264258,12.767584,0.000235982,0.000257129
1.60038178,1.9184712,98.1258071,12.76480355,0.000235959,0.000257214
1.60047416,1.91843151,98.1255718,12.76364125,0.000235942,0.000257247
1.60019313,1.9185726,98.126227,12.7656372,0.000235937,0.000257157
1.59977149,1.91876388,98.1272716,12.7685229,0.0002359,0.000257013
1.59993348,1.91889861,98.1268841,12.7681736,0.000235888,0.000257067
1.60000247,1.91904065,98.1266902,12.7683201,0.000235863,0.000257093
1.60035215,1.91871481,98.1258609,12.7639355,0.000235857,0.000257207
1.60061121,1.91863199,98.1252686,12.7623244,0.000235824,0.000257288
1.60032674,1.91849841,98.1259585,12.7625142,0.000235816,0.000257194
1.59961473,1.91857597,98.1276228,12.7657705,0.000235796,0.000256965
1.5995444,1.91873051,98.1277838,12.7668912,0.000235777,0.000256943
1.59933702,1.91904182,98.128334,12.7695601,0.000235771,0.000256867
1.59985752,1.9190189,98.1270444,12.7663288,0.000235745,0.000257044
1.60070258,1.91831809,98.124985,12.758332,0.000235728,0.000257327
1.60040441,1.91817259,98.125715,12.75796995,0.000235734,0.000257227
1.59955538,1.91798437,98.127765,12.75996905,0.000235701,0.000256946
1.59890163,1.91830805,98.1293289,12.764745,0.00023567,0.000256731
1.59881554,1.9182274,98.1295142,12.7647129,0.000235671,0.000256706
1.59937388,1.91848496,98.1281895,12.76345485,0.000235634,0.000256887
1.59986535,1.91846962,98.1269761,12.7603787,0.000235627,0.000257054
1.59980907,1.91853566,98.1272164,12.76108115,0.000235603,0.000257021
1.59975247,1.91851643,98.1273178,12.7606531,0.000235578,0.000257007
1.59967117,1.9183654,98.1275052,12.7598324,0.000235575,0.000256981
1.59936358,1.91847823,98.128206,12.76169715,0.000235538,0.000256885
1.59921508,1.91852798,98.128589,12.7623229,0.000235546,0.000256832
1.59916703,1.91855388,98.1286718,12.7625295,0.000235516,0.000256821
1.5990599,1.91882476,98.1289086,12.7647136,0.000235499,0.000256789
1.59953321,1.9186364,98.1278234,12.7606334,0.000235477,0.000256938
1.59970545,1.91857459,98.1274938,12.7593518,0.000235453,0.000256983
1.59950975,1.91879413,98.1278955,12.761263,0.000235442,0.000256928
1.59946098,1.91881362,98.1279577,12.7609499,0.000235428,0.000256919
1.59940312,1.9189455,98.1280977,12.7619655,0.000235415,0.0002569
1.59900965,1.91917795,98.129087,12.7649491,0.000235399,0.000256764
1.59900628,1.91904721,98.1291179,12.76377075,0.000235387,0.00025676
1.5994301,1.9188752,98.1281195,12.76046495,0.000235357,0.000256897
1.59972179,1.91870683,98.127402,12.7578856,0.000235344,0.000256995
1.59944635,1.91870775,98.1279939,12.7584045,0.000235337,0.000256914
1.59891346,1.91893155,98.1292986,12.7620648,0.000235307,0.000256735
1.59896792,1.91918969,98.1291729,12.76298685,0.000235297,0.000256752
1.59905138,1.91932261,98.1290063,12.7631784,0.000235287,0.000256775
1.59901135,1.91911091,98.129056,12.76141215,0.000235264,0.000256769
1.59930716,1.91895422,98.12838,12.7588965,0.000235228,0.000256861
1.59942314,1.91886105,98.1281257,12.75759625,0.000235215,0.000256896
1.59921991,1.9190456,98.1285996,12.759235,0.000235205,0.000256831
1.59885253,1.91918675,98.1294407,12.7612463,0.000235169,0.000256716
1.59845713,1.91947419,98.1304485,12.7647516,0.000235169,0.000256577
1.59886264,1.91950502,98.1294785,12.7626848,0.000235158,0.000256711
1.59930424,1.91910656,98.128335,12.75757165,0.000235138,0.000256867
1.59944002,1.91922751,98.128053,12.7575746,0.000235118,0.000256906
1.59933469,1.91922688,98.1283497,12.75792975,0.000235098,0.000256865
1.59884355,1.91932407,98.1295407,12.7603911,0.000235076,0.000256702
1.59841419,1.91937357,98.130531,12.76254515,0.000235064,0.000256566
