RMSE,MAPE,R2,RAE,TRAIN,TEST
5.60322372,9.87731386,97.4989084,11.934315,0.002884745,0.003373091
5.59320827,9.82737098,97.5076734,11.9129635,0.002872314,0.003361271
5.58192912,9.80725784,97.5170564,11.9025513,0.002860259,0.003348616
5.56832017,9.81600754,97.528255,11.8898226,0.002849318,0.003333512
5.55541838,9.85701172,97.5391971,11.8789272,0.002837935,0.003318755
5.54404485,9.89866457,97.5489766,11.87173345,0.002826525,0.003305564
5.53473928,9.93511728,97.5572719,11.8812825,0.002815547,0.00329438
5.52522049,9.95147204,97.565518,11.8881895,0.002804883,0.00328326
5.51442101,9.94694051,97.5745379,11.8709289,0.002794823,0.003271093
5.5018125,9.94200542,97.5850661,11.83907865,0.002784983,0.003256894
5.49069607,9.91414242,97.5947426,11.8037633,0.002774679,0.003243844
5.48027462,9.87729583,97.6038486,11.7825674,0.002764617,0.003231566
5.4703572,9.82276922,97.612676,11.7574766,0.002754596,0.003219657
5.46005355,9.76231818,97.6217269,11.7153261,0.00274495,0.003207452
5.44804417,9.72023196,97.6318844,11.6722524,0.002735333,0.003193755
5.43654466,9.68402667,97.6416601,11.6288565,0.002725827,0.003180568
5.42551422,9.66237249,97.6511229,11.6013587,0.002716705,0.003167807
5.41629983,9.63232063,97.6592865,11.5799241,0.002707604,0.003156799
5.40786992,9.59893545,97.6667904,11.55731565,0.002698619,0.003146677
5.39875668,9.58232309,97.6746062,11.53871515,0.002689926,0.003136135
5.38908651,9.56850142,97.6826979,11.51857715,0.002681081,0.003125224
5.38064518,9.56106684,97.689941,11.5029809,0.002672314,0.003115457
5.37204171,9.56126455,97.6973366,11.49659745,0.002663847,0.003105483
5.36380931,9.55481254,97.7045246,11.4887844,0.002655424,0.003095788
5.35489765,9.53570685,97.7121121,11.4682292,0.002647309,0.003085555
5.34574538,9.52353721,97.7198246,11.4465118,0.002639236,0.003075155
5.33675486,9.5093518,97.7273956,11.42596445,0.002631229,0.003064942
5.32881689,9.4922831,97.7342872,11.4105045,0.002623264,0.00305565
5.32138497,9.46968977,97.740837,11.3948799,0.002615568,0.003046814
5.31381248,9.44295413,97.7474922,11.3744625,0.002607792,0.003037838
5.30446419,9.43853871,97.7552921,11.3620925,0.002600241,0.003027321
5.29594795,9.42354513,97.7625185,11.3392394,0.002592582,0.003017574
5.28786545,9.39835032,97.769416,11.3151277,0.002585241,0.003008273
5.2806276,9.36470064,97.775723,11.2949028,0.002577978,0.002999767
5.27325809,9.33057336,97.7820586,11.27540885,0.002570623,0.002991222
5.26566312,9.32371798,97.7885438,11.2632503,0.002563527,0.002982477
5.25754169,9.32137517,97.7953316,11.2470964,0.002556326,0.002973323
5.25028658,9.30906261,97.801508,11.2274735,0.002549397,0.002964989
5.24274945,9.29140234,97.807872,11.2127402,0.002542556,0.002956408
5.235515,9.29200212,97.8139846,11.2115752,0.002535595,0.002948166
5.22849382,9.2885815,97.8199591,11.2047223,0.002528909,0.002940107
5.22134028,9.2802949,97.8259993,11.18723535,0.002522265,0.002931961
5.2147022,9.26916844,97.8317131,11.1674226,0.002515548,0.002924254
5.20775556,9.254552,97.8375966,11.1535863,0.002509007,0.002916321
5.20063886,9.23365524,97.8436074,11.1405708,0.002502582,0.002908211
5.19342971,9.21223161,97.8496515,11.1235117,0.002496109,0.00290006
5.18590341,9.20238873,97.8558605,11.10991135,0.002489741,0.002891688
5.17890119,9.18015856,97.8617426,11.0872724,0.002483451,0.002883755
5.17245708,9.17204167,97.867218,11.0736122,0.002477226,0.002876371
5.16563191,9.16333068,97.8729445,11.0628681,0.002470967,0.002868648
5.15920283,9.14690302,97.8784355,11.0485488,0.002464899,0.002861243
5.15256995,9.13489955,97.8839909,11.03479845,0.002458824,0.002853753
5.14587858,9.1056745,97.889568,11.0134201,0.002452808,0.002846229
5.13945424,9.08728705,97.8949544,10.99794335,0.002446822,0.002838966
5.13285925,9.08586609,97.9004375,10.9889012,0.002440923,0.00283157
5.12665654,9.07593718,97.9056614,10.975991,0.002435017,0.002824524
5.12054179,9.06424183,97.91077,10.96368645,0.002429221,0.002817638
5.1139958,9.04647084,97.9161986,10.94578975,0.002423572,0.002810314
5.10759029,9.03181198,97.9215225,10.93103365,0.002417907,0.002803133
5.10076505,9.01877654,97.927102,10.9189119,0.002412162,0.002795609
5.09525243,9.00880889,97.9318095,10.90940635,0.002406615,0.00278926
5.08938124,8.98901107,97.9367138,10.891898,0.002400975,0.002782645
5.08372412,8.97721191,97.9414514,10.8776202,0.00239543,0.002776258
5.07748281,8.96351958,97.946584,10.8622252,0.002390036,0.002769335
5.07061353,8.95284988,97.952103,10.8504439,0.002384547,0.002761892
5.06477746,8.94134925,97.9569772,10.8401325,0.002379183,0.002755319
5.05909753,8.9200633,97.9616765,10.8246488,0.00237378,0.002748981
5.05345023,8.90606041,97.9663586,10.81023585,0.002368469,0.002742668
5.04775157,8.9029827,97.97107,10.7995375,0.002363182,0.002736312
5.04229814,8.89184206,97.975582,10.7870422,0.002357982,0.002730223
5.0364954,8.87909618,97.9803419,10.77345315,0.002352786,0.00272381
5.03055186,8.87196789,97.9851747,10.76596385,0.002347591,0.002717289
5.02475194,8.85354451,97.9898983,10.7520828,0.002342577,0.00271092
5.01882981,8.84555223,97.9946607,10.7414637,0.002337476,0.002704495
5.01350449,8.82908829,97.999081,10.7251065,0.002332485,0.002698537
5.00814485,8.82012599,98.0034764,10.714968,0.002327411,0.002692607
5.0032197,8.80852192,98.0076312,10.7005636,0.002322441,0.002687004
4.9976451,8.801262,98.012154,10.69008915,0.002317571,0.002680904
4.99182589,8.7845479,98.0168081,10.6778976,0.002312685,0.002674627
4.98606985,8.7668491,98.0214251,10.6650686,0.00230793,0.002668398
4.9804477,8.7592786,98.0259354,10.6551548,0.002303035,0.002662317
4.97524504,8.74760262,98.0301751,10.6401407,0.002298332,0.002656601
4.97041322,8.73577172,98.0341715,10.6287554,0.00229356,0.002651208
4.96562851,8.72222731,98.0381177,10.6158656,0.002288919,0.002645888
4.96039015,8.70973848,98.0423536,10.60457695,0.002284272,0.002640174
4.95456275,8.70287939,98.0469725,10.5951458,0.002279568,0.002633944
4.94940329,8.68850178,98.0511201,10.5804086,0.002275038,0.002628353
4.94444533,8.68099098,98.0551362,10.57433955,0.00227048,0.002622936
4.93952908,8.66846732,98.0591285,10.5619575,0.002265945,0.002617551
4.93443339,8.65924085,98.0632174,10.5493919,0.002261536,0.002612039
4.92937054,8.64162207,98.0672728,10.5349835,0.002256989,0.002606568
4.92451633,8.64159891,98.071199,10.5295817,0.002252632,0.002601275
4.91966318,8.63166185,98.0750908,10.5201471,0.00224817,0.002596025
4.91485319,8.6124345,98.0789857,10.5046808,0.002243858,0.002590772
4.90983362,8.59257425,98.0829855,10.49033565,0.002239593,0.002585376
4.90485794,8.59438845,98.0869469,10.4855221,0.00223544,0.002580035
4.90027166,8.58835505,98.090668,10.47299905,0.002231046,0.002575017
4.89536427,8.58161615,98.094547,10.46528055,0.002226957,0.002569784
4.89079311,8.55912534,98.0982391,10.451075,0.002222697,0.002564808
4.88647593,8.54347208,98.1017401,10.4402178,0.002218601,0.002560083
4.88150085,8.53504326,98.1056711,10.4306713,0.002214497,0.00255478
4.87685861,8.5294409,98.1093788,10.4205738,0.002210471,0.002549783
4.87259886,8.52603596,98.1128381,10.4107881,0.002206254,0.002545115
4.86811134,8.51199866,98.116422,10.3998319,0.002202367,0.002540283
4.86317,8.49717799,98.120275,10.39239755,0.00219848,0.002535087
4.85910552,8.49503421,98.1235816,10.3849371,0.00219451,0.002530627
4.85475524,8.49079565,98.1270514,10.3766231,0.002190572,0.00252595
4.84990118,8.48005233,98.1308626,10.3655951,0.002186779,0.002520806
4.84604524,8.46165658,98.1340241,10.351742,0.002182903,0.002516543
4.84164337,8.44993048,98.137526,10.3421652,0.002179059,0.002511824
4.83740922,8.44792258,98.1409099,10.33596905,0.002175294,0.002507259
4.83282946,8.44549235,98.1444871,10.3289764,0.002171455,0.002502432
4.82860798,8.43059973,98.147853,10.3159936,0.002167817,0.002497895
4.82512064,8.41113588,98.1507509,10.3034741,0.002164131,0.002493987
4.820922,8.40843084,98.154084,10.2978681,0.002160427,0.00248949
4.81639872,8.40023023,98.157611,10.2896156,0.002156846,0.002484733
4.81233577,8.38882492,98.1608518,10.2772506,0.002153227,0.002480362
4.80817891,8.38594653,98.1641577,10.2709291,0.002149689,0.002475905
4.80428125,8.37090217,98.1672955,10.2604781,0.002146089,0.002471673
4.80074834,8.36498195,98.1701818,10.25272065,0.002142605,0.002467782
4.79648196,8.35967904,98.1735136,10.2443567,0.002139061,0.002463287
4.79251758,8.35498504,98.1766474,10.23645005,0.002135619,0.00245906
4.78880689,8.34002735,98.1796469,10.2255209,0.00213227,0.002455015
4.78479076,8.33182539,98.182811,10.2204248,0.002128765,0.00245075
4.78118776,8.32878105,98.1857328,10.21497675,0.00212554,0.002446807
4.77742212,8.31735581,98.18873,10.20085055,0.00212211,0.002442766
4.77385911,8.31265152,98.1916346,10.1915062,0.00211871,0.002438848
4.76988589,8.30340552,98.1947397,10.1865501,0.002115524,0.002434661
4.7661315,8.30115185,98.1977245,10.18378835,0.002112191,0.002430638
4.76217046,8.28548304,98.2008541,10.16900815,0.002108822,0.002426415
4.75896411,8.27574297,98.2035095,10.1574318,0.002105723,0.002422833
4.75535164,8.27429464,98.2063974,10.1533766,0.002102536,0.002418939
4.75144786,8.27096704,98.2094076,10.1501886,0.002099339,0.002414879
4.74812946,8.2564233,98.2121154,10.1399764,0.002096252,0.002411227
4.74459726,8.24585169,98.2149341,10.12758935,0.002093049,0.002407427
4.74131845,8.237142,98.2176251,10.1173229,0.00208995,0.002403796
4.73780299,8.24347992,98.2204257,10.1178114,0.002086868,0.002400022
4.73439101,8.23977373,98.2231591,10.11306065,0.002083771,0.002396331
4.73078029,8.2247469,98.2260068,10.10271155,0.002080775,0.002392493
4.72694537,8.2124776,98.2289991,10.09099885,0.002077695,0.002388457
4.72369477,8.20725505,98.2316535,10.0842198,0.002074705,0.002384876
4.72060641,8.20465466,98.2341626,10.07961625,0.002071791,0.002381492
4.71752801,8.20613165,98.2366666,10.07594455,0.002068752,0.002378115
4.7145315,8.19987487,98.2391298,10.06663755,0.002065874,0.002374794
4.71118641,8.17343673,98.2417931,10.0505261,0.002062948,0.002371203
4.70728465,8.16452059,98.2448074,10.04519255,0.002060006,0.002367137
4.70403536,8.16215878,98.2474314,10.0399069,0.002057054,0.002363596
4.70091921,8.17399219,98.2499491,10.04031735,0.002054294,0.002360203
4.69789747,8.17437186,98.2523899,10.0350553,0.002051427,0.002356911
4.69488965,8.15432903,98.2548219,10.0228403,0.002048573,0.002353631
4.69170011,8.13550795,98.2573921,10.00972985,0.002045788,0.002350162
4.68905748,8.12483985,98.259615,9.99942915,0.002043026,0.002347167
4.68536203,8.13428033,98.2624824,10.00287365,0.002040157,0.0023433
4.6820394,8.13817919,98.265099,10.00244845,0.002037448,0.002339769
4.67915076,8.12314005,98.2674565,9.9883543,0.002034669,0.002336591
4.67616865,8.11313902,98.2698669,9.9796526,0.002032018,0.002333339
4.67343781,8.10013723,98.2721021,9.96866343,0.002029293,0.002330328
4.67014024,8.10570759,98.2747129,9.9690326,0.002026627,0.002326803
4.66704896,8.10603583,98.277176,9.9661148,0.002023875,0.002323481
4.6643504,8.0959065,98.2794174,9.9576046,0.002021244,0.002320462
4.66133202,8.07685363,98.28183,9.94480135,0.002018592,0.002317206
4.65820691,8.06428878,98.2843031,9.9345294,0.002016028,0.002313871
4.65532294,8.07002793,98.286629,9.93367973,0.00201341,0.002310734
4.65243664,8.07583871,98.2889449,9.9342065,0.002010808,0.002307611
4.64978754,8.06725578,98.291178,9.92387638,0.002008102,0.002304599
4.64710626,8.04912844,98.2933391,9.91245005,0.002005545,0.002301683
4.64381639,8.04072899,98.295915,9.9073068,0.002003064,0.002298213
4.64101583,8.04419261,98.2981936,9.90375723,0.00200045,0.002295138
4.638138,8.04823996,98.3004675,9.90269875,0.001997945,0.002292069
4.63505975,8.03287293,98.3029278,9.8920575,0.001995466,0.002288753
4.63272479,8.02201764,98.3049015,9.88163513,0.001992936,0.002286089
4.63005002,8.01389182,98.3070773,9.87563666,0.00199041,0.002283155
4.62742326,8.01358764,98.3092309,9.87290666,0.001987864,0.002280255
4.6241416,8.01412187,98.311754,9.86895835,0.001985526,0.002276851
4.62155912,8.00940849,98.3138622,9.8611525,0.001982974,0.002274008
4.61904087,7.9969776,98.3159445,9.8528817,0.001980544,0.002271197
4.61584537,7.98302752,98.3184184,9.84669345,0.001978126,0.002267861
4.61331815,7.98104516,98.3205168,9.8410612,0.001975654,0.002265031
4.61094412,7.98865754,98.3225054,9.83822183,0.001973296,0.002262351
4.60845402,7.98366426,98.3245248,9.83121585,0.001970814,0.002259625
4.60541859,7.96641626,98.3268838,9.82261278,0.001968472,0.002256444
4.60273367,7.9527309,98.3290685,9.8157999,0.001966137,0.002253498
4.60026087,7.95395182,98.3310702,9.8126295,0.001963781,0.002250799
4.59703843,7.96939245,98.3335488,9.81155067,0.001961379,0.002247456
4.59451439,7.95563334,98.3356436,9.8020312,0.001959034,0.002244631
4.59231991,7.93874887,98.3374575,9.79452837,0.001956699,0.002242183
4.59051422,7.92136646,98.3390941,9.78097559,0.001954388,0.002239976
4.5873429,7.92646071,98.3415019,9.78072456,0.001952033,0.002236729
4.58460005,7.93833722,98.3436789,9.78304833,0.001949743,0.002233792
4.58186596,7.9226468,98.3458602,9.7732074,0.001947508,0.002230852
4.5789275,7.91604277,98.3481579,9.76744745,0.001945145,0.002227753
4.57688544,7.91129952,98.3499164,9.76016235,0.001942971,0.002225381
4.57465736,7.90228614,98.3517572,9.7530113,0.001940776,0.002222901
4.57202631,7.90418021,98.353854,9.751748,0.00193847,0.002220071
4.56909824,7.90107297,98.3561401,9.74666843,0.001936088,0.002216987
4.56696169,7.88061492,98.3579409,9.73323836,0.001933906,0.002214558
4.56420229,7.88001433,98.3601095,9.72975463,0.00193179,0.002211634
4.56182812,7.88301545,98.3620124,9.72811693,0.00192935,0.002209069
4.55941476,7.88171755,98.3639641,9.7266889,0.001927136,0.002206437
4.55709888,7.86011631,98.3658559,9.71395733,0.001925012,0.002203886
4.55490882,7.85710184,98.3677032,9.7049614,0.001922851,0.002201394
4.55218822,7.8667288,98.3698256,9.70639126,0.001920667,0.00219853
4.54929987,7.86266173,98.372063,9.70540323,0.001918463,0.002195515
4.54685015,7.84172283,98.3740125,9.6953964,0.001916246,0.002192883
4.54486157,7.8397325,98.3757119,9.6857717,0.001914111,0.002190593
4.54259574,7.84881463,98.3775696,9.68422745,0.001911858,0.002188087
4.53988432,7.84020407,98.379654,9.6801261,0.001909734,0.002185276
4.53765334,7.82101883,98.3814826,9.67261455,0.001907661,0.00218281
4.53482214,7.82023697,98.3836824,9.66828744,0.001905499,0.002179844
4.5330668,7.81908171,98.3852176,9.66131475,0.001903322,0.002177773
4.53060351,7.81577462,98.3871785,9.65671135,0.001901298,0.002175129
4.52837255,7.80004237,98.3890104,9.64771035,0.001899236,0.002172659
4.52555364,7.8061972,98.3911775,9.64714293,0.001897139,0.002169735
4.523395,7.80513781,98.3929306,9.64295183,0.001895071,0.00216737
4.52090727,7.80231406,98.3949079,9.63917726,0.00189297,0.002164703
4.51839617,7.78914459,98.3968555,9.63281207,0.001890904,0.002162077
4.51637496,7.77618611,98.3985396,9.62588452,0.001888793,0.002159808
4.51440603,7.77848225,98.4002126,9.6172941,0.001886841,0.002157551
4.51206643,7.78786158,98.4020364,9.61679568,0.00188472,0.002155089
4.509647,7.76790707,98.40399,9.60974414,0.001882812,0.002152457
4.50723171,7.75178638,98.4058696,9.60347426,0.001880632,0.002149921
4.50498032,7.76256243,98.407687,9.60142274,0.001878832,0.00214747
4.50271282,7.76626564,98.409472,9.59812131,0.001876643,0.002145063
4.50027906,7.75435979,98.4114348,9.59085695,0.001874633,0.002142413
4.49794603,7.7488561,98.4132865,9.58636667,0.001872694,0.002139917
4.496154,7.74054879,98.4148364,9.5776702,0.001870632,0.002137826
4.49414739,7.74028416,98.4164494,9.57698208,0.001868579,0.002135651
4.49162994,7.73409849,98.4184101,9.5725553,0.001866685,0.002133008
4.48915606,7.72157128,98.4203313,9.56310307,0.00186472,0.002130418
4.48704824,7.72652679,98.4220477,9.56132419,0.001862691,0.002128102
4.48469239,7.72925123,98.4238984,9.55780725,0.001860779,0.002125605
4.48272232,7.72355259,98.4255016,9.55543,0.001858765,0.002123444
4.48075568,7.70864053,98.4271154,9.54769477,0.001856889,0.002121267
4.47883613,7.68940801,98.4287335,9.53330388,0.001854953,0.002119084
4.47664237,7.70990727,98.4304964,9.5365705,0.001853027,0.002116707
4.4738405,7.70970956,98.4326075,9.53567075,0.001851138,0.002113859
4.47171293,7.6822913,98.4342824,9.5246926,0.001849297,0.002111601
4.46942575,7.68214667,98.4360959,9.52180237,0.001847288,0.002109155
4.46728247,7.68760652,98.4377974,9.5176757,0.00184539,0.002106861
4.46531461,7.69285344,98.439402,9.51739905,0.001843503,0.002104698
4.46366023,7.6824569,98.4408418,9.50900915,0.001841536,0.002102755
4.46170167,7.65554815,98.4424202,9.4956743,0.001839748,0.002100626
4.45890548,7.67160767,98.4445204,9.5022502,0.001837736,0.002097793
4.45693656,7.6677719,98.4460978,9.49620339,0.001835972,0.002095666
4.45454792,7.65685286,98.4479579,9.49016605,0.001834129,0.002093157
4.45248455,7.65612839,98.4496124,9.4849181,0.001832368,0.002090926
4.45055465,7.65263521,98.4511865,9.47837557,0.001830415,0.002088803
4.44908424,7.64690685,98.4524825,9.47388342,0.001828622,0.002087057
4.44692478,7.63725655,98.4541848,9.4692607,0.001826884,0.002084762
4.44460549,7.63866561,98.455966,9.46816577,0.001824953,0.002082359
4.44208304,7.63360555,98.4578981,9.46075617,0.001823173,0.002079752
4.43987855,7.63093875,98.4595955,9.45746746,0.00182144,0.002077464
4.43773774,7.62974796,98.4612965,9.45512622,0.001819566,0.002075168
4.43614368,7.61711824,98.462656,9.44815444,0.00181772,0.002073334
4.43483992,7.62076568,98.4638477,9.4442664,0.001816068,0.002071728
4.43284242,7.62593049,98.4654032,9.44146696,0.001814145,0.002069631
4.43034777,7.60807144,98.4673386,9.43407235,0.001812482,0.002067018
4.42821152,7.59772547,98.4690018,9.42877825,0.001810732,0.00206478
4.42588952,7.60168595,98.4708051,9.42665583,0.00180887,0.002062344
4.42385085,7.60569456,98.4723699,9.42624877,0.001807146,0.002060236
4.42186973,7.60458669,98.4739682,9.42174015,0.001805411,0.00205808
4.4204305,7.58540721,98.4752273,9.40963625,0.001803489,0.002056381
4.4184415,7.57065245,98.4767983,9.40118207,0.001802032,0.002054259
4.41666543,7.57382876,98.4782585,9.40063052,0.001800192,0.002052292
4.4143552,7.58433642,98.4800217,9.40234775,0.001798397,0.002049915
4.41218823,7.58066261,98.481691,9.39919033,0.001796733,0.002047664
4.40996531,7.56736591,98.4834096,9.391002,0.001794903,0.002045347
4.4083029,7.57501218,98.4847532,9.38945026,0.001793204,0.002043534
4.40620411,7.57310879,98.4863874,9.38661185,0.00179164,0.002041331
4.40479778,7.5502507,98.4876185,9.37599421,0.001789981,0.002039671
4.40268206,7.55029095,98.4892641,9.3729214,0.001788269,0.002037449
4.40095538,7.56014355,98.4906556,9.37162334,0.001786571,0.002035576
4.39908122,7.53802507,98.4921681,9.3608526,0.001785002,0.002033535
4.39701955,7.53701992,98.4937726,9.35961304,0.001783185,0.002031371
4.39489284,7.54171563,98.4953931,9.35861091,0.001781544,0.002029184
4.39287838,7.55339979,98.4969403,9.3602187,0.00177995,0.002027097
4.39090135,7.53271884,98.4985325,9.3500676,0.00177831,0.00202495
4.38960178,7.52084871,98.4996604,9.34021805,0.001776547,0.00202343
4.38769146,7.52756943,98.5012049,9.34126142,0.001775049,0.002021348
4.38570411,7.53175076,98.5026858,9.33975597,0.001773405,0.00201935
4.38361933,7.51457104,98.504324,9.33210396,0.00177179,0.00201714
4.38181628,7.5043722,98.505782,9.32558647,0.001770094,0.002015173
4.37976092,7.51357354,98.5073485,9.32537864,0.001768505,0.00201306
4.37845434,7.52221355,98.508448,9.32551768,0.001766874,0.002011578
4.37664105,7.49791221,98.509937,9.31275894,0.0017654,0.002009569
4.37460561,7.49293717,98.5114979,9.30963636,0.00176372,0.002007466
4.37268117,7.49604726,98.5129811,9.31027236,0.001762226,0.002005464
4.37099219,7.50252937,98.51432,9.3080012,0.001760498,0.002003661
4.36909168,7.49735677,98.5158271,9.3030706,0.001758973,0.002001626
4.36721511,7.489271,98.5173416,9.29787063,0.001757364,0.001999586
4.36559301,7.47723731,98.5186274,9.28910944,0.001755987,0.00199785
4.36376375,7.47518558,98.5200501,9.2864583,0.00175425,0.001995932
4.36205391,7.48542325,98.5213679,9.28842159,0.00175274,0.001994154
4.36018866,7.46593039,98.5228735,9.27772729,0.00175129,0.001992125
4.35831542,7.46658836,98.5243455,9.27567528,0.001749641,0.001990138
4.35628017,7.47128914,98.5258935,9.27570471,0.00174823,0.00198805
4.35507045,7.47534763,98.5269046,9.27232677,0.001746598,0.001986687
4.3529555,7.45398265,98.5285425,9.26494053,0.001745109,0.001984476
4.3515022,7.44866936,98.5297286,9.26042694,0.001743493,0.001982877
4.3497619,7.45343809,98.531107,9.25640391,0.001742044,0.001981019
4.34795781,7.46630509,98.5324731,9.25792097,0.001740396,0.001979177
4.34624217,7.44276195,98.5338824,9.24958714,0.001739102,0.001977275
4.34445408,7.43333456,98.5352675,9.24525708,0.001737564,0.001975408
4.34267373,7.44687769,98.5366609,9.2448728,0.00173603,0.001973529
4.34091616,7.44291381,98.5380472,9.24062755,0.00173459,0.00197166
4.33932122,7.42327023,98.5393456,9.23005984,0.001733104,0.001969908
4.33770079,7.43352929,98.5406195,9.23171966,0.001731579,0.00196819
4.33584404,7.43763489,98.542027,9.23323377,0.00173024,0.001966292
4.33443521,7.42624471,98.543181,9.22603874,0.001728688,0.001964737
4.33268521,7.41393848,98.5445773,9.21784704,0.001727239,0.001962853
4.33078228,7.41795524,98.5459915,9.21751536,0.001725804,0.001960945
4.32928184,7.42026969,98.5472311,9.2140849,0.001724374,0.001959273
4.32740172,7.41911173,98.5486431,9.21096434,0.001722856,0.001957371
4.32591041,7.40692769,98.5498655,9.2048899,0.001721451,0.001955721
4.32434508,7.40434363,98.5511236,9.20240594,0.00172012,0.001954025
4.32239939,7.40248463,98.552581,9.19979235,0.001718697,0.001952059
4.32101062,7.40719646,98.5537215,9.19868907,0.001717285,0.001950519
4.31934277,7.40702668,98.5550309,9.1936968,0.0017158,0.001948754
4.31770547,7.38970995,98.5563085,9.18586247,0.001714404,0.001947031
4.31589926,7.38600729,98.5576856,9.18468773,0.001712989,0.001945173
4.31440551,7.3936328,98.5588448,9.18215669,0.001711654,0.001943612
4.3127612,7.39316514,98.5601688,9.1801471,0.001710229,0.001941826
4.31130049,7.37947664,98.5613684,9.17324924,0.001708782,0.001940205
4.30979286,7.3642207,98.562562,9.16446127,0.001707384,0.001938599
4.30788405,7.37924458,98.5639979,9.16866869,0.001706166,0.001936661
4.30654974,7.3849926,98.565074,9.166234,0.001704812,0.001935209
4.3047163,7.38769071,98.566461,9.16846581,0.001703419,0.001933341
4.30297768,7.369698,98.5677974,9.15967496,0.001701988,0.001931537
4.30192247,7.35221577,98.5687289,9.14739719,0.001700552,0.00193028
4.30022899,7.37040327,98.5700064,9.1517401,0.001699276,0.001928557
4.29900409,7.36449167,98.5710356,9.14966096,0.001697969,0.001927167
4.29731052,7.35207705,98.5723756,9.14171277,0.001696575,0.001925362
4.29563354,7.34792413,98.573658,9.13720558,0.001695333,0.001923633
4.29361041,7.35478363,98.5751334,9.13808945,0.001693973,0.001921642
4.29200274,7.36216489,98.576382,9.1390744,0.001692599,0.001919958
