RMSE,MAPE,R2,RAE,TRAIN,TEST
3.80793963,4.99785807,93.538383,21.0090383,0.001180443,0.001468311
3.80740873,4.99812955,93.5401925,21.0082243,0.001180027,0.0014679
3.80676876,4.9969527,93.5423435,21.0039207,0.001179643,0.001467411
3.80615666,4.99565609,93.5444509,20.9990573,0.00117924,0.001466933
3.80570555,4.99569242,93.5460379,20.9979564,0.001178827,0.001466571
3.80509371,4.99536196,93.5480845,20.9957342,0.001178442,0.001466106
3.80439713,4.99281806,93.5504535,20.9874606,0.00117807,0.001465568
3.80373024,4.99171342,93.5527055,20.9829761,0.001177595,0.001465057
3.80332694,4.99297378,93.5541226,20.9848442,0.001177247,0.001464735
3.8028578,4.99380682,93.555766,20.9856727,0.001176834,0.001464361
3.80230068,4.99268183,93.5576326,20.98156,0.00117639,0.001463937
3.80156847,4.99019085,93.5601261,20.9734695,0.001176017,0.001463371
3.80097754,4.98965221,93.562111,20.9706406,0.001175641,0.001462919
3.8004115,4.9886243,93.5640786,20.9666302,0.001175228,0.001462472
3.80002068,4.98930713,93.5654507,20.9671866,0.00117482,0.00146216
3.79942129,4.98847636,93.5674835,20.9637232,0.001174427,0.001461698
3.79875497,4.98812416,93.5697314,20.9613007,0.001174042,0.001461188
3.79805207,4.98634343,93.5720901,20.9550558,0.001173655,0.001460651
3.79757841,4.98609148,93.5737367,20.9531237,0.001173245,0.001460278
3.79703356,4.98601208,93.5756045,20.9516898,0.001172859,0.001459853
3.79656827,4.9861481,93.5772106,20.9507596,0.001172478,0.001459488
3.79585776,4.98379546,93.5796014,20.9428745,0.001172049,0.001458945
3.79547151,4.98405696,93.5809782,20.9424656,0.001171649,0.001458632
3.79486182,4.98394424,93.5830285,20.9407745,0.001171306,0.001458166
3.79425183,4.98257872,93.5851241,20.9357818,0.001170872,0.00145769
3.79356693,4.98046302,93.5874506,20.9288139,0.001170474,0.001457161
3.7930845,4.9811502,93.5891081,20.9291975,0.001170027,0.001456784
3.79267682,4.98223345,93.5905105,20.9307936,0.001169671,0.001456466
3.79201505,4.98105013,93.5927325,20.9262485,0.001169306,0.001455961
3.79149599,4.98023656,93.5945405,20.9229236,0.001168875,0.00145555
3.79096572,4.98001143,93.5963481,20.9208977,0.001168505,0.001455139
3.79022257,4.97751824,93.5988525,20.9129749,0.001168086,0.00145457
3.78965844,4.97576102,93.6007991,20.9070738,0.001167702,0.001454127
3.78917631,4.97659721,93.6024691,20.9078302,0.001167287,0.001453748
3.78874117,4.9781911,93.6039528,20.910663,0.001166901,0.001453411
3.7881575,4.97673629,93.6059356,20.9056729,0.001166504,0.001452961
3.78759272,4.97590434,93.6078597,20.9021269,0.001166123,0.001452524
3.78695043,4.97443984,93.6100475,20.8968206,0.001165711,0.001452026
3.78628001,4.97232249,93.6123206,20.8900563,0.001165334,0.00145151
3.78573112,4.97156158,93.6142026,20.8867914,0.001164964,0.001451082
3.78538876,4.97374767,93.6153986,20.8913582,0.001164559,0.00145081
3.78491361,4.97410805,93.6170346,20.8907037,0.001164187,0.001450439
3.78421542,4.97230784,93.6193969,20.8844185,0.001163773,0.001449902
3.78367001,4.97192451,93.621249,20.8822185,0.001163411,0.001449481
3.78306819,4.97013496,93.6233105,20.8762496,0.001163013,0.001449013
3.78256274,4.96932821,93.6250564,20.8728436,0.001162591,0.001448616
3.78207995,4.96970348,93.6267106,20.872621,0.001162208,0.001448239
3.78144755,4.9682635,93.628847,20.8675268,0.001161827,0.001447755
3.78098082,4.96887581,93.6304595,20.8676219,0.001161474,0.001447388
3.78042155,4.96822015,93.6323754,20.8646096,0.001161047,0.001446953
3.779645,4.96534789,93.6349834,20.8557631,0.001160656,0.00144636
3.779127,4.96464014,93.6367499,20.8527191,0.001160275,0.001445958
3.77882067,4.96689232,93.6378485,20.8574057,0.001159865,0.001445709
3.77820447,4.96599163,93.6399431,20.8537001,0.001159518,0.001445233
3.77771905,4.9649528,93.6416255,20.8497488,0.001159114,0.001444851
3.77714984,4.96435596,93.643551,20.846675,0.001158701,0.001444413
3.77660366,4.96301805,93.645419,20.84182,0.00115835,0.001443989
3.77610582,4.96242186,93.6471359,20.8391225,0.001157965,0.001443598
3.77538913,4.96060973,93.6495534,20.8329119,0.001157585,0.001443049
3.77486462,4.96083308,93.6513521,20.8323328,0.001157219,0.00144264
3.774378,4.96111423,93.6530226,20.8316674,0.001156795,0.001442261
3.77376198,4.95951273,93.655106,20.8262155,0.001156411,0.001441788
3.77338294,4.96031013,93.6563965,20.8269385,0.001156019,0.001441494
3.77291731,4.9607613,93.6580174,20.8271111,0.001155654,0.001441126
3.77222651,4.95841172,93.6603634,20.8197235,0.001155261,0.001440593
3.7715833,4.95690685,93.662552,20.8144998,0.001154868,0.001440095
3.77114423,4.95731018,93.6640675,20.8141779,0.001154512,0.001439751
3.77055204,4.95553698,93.6660902,20.8082133,0.001154125,0.001439291
3.7701043,4.95606879,93.6676256,20.8081347,0.001153708,0.001438942
3.76956359,4.95601893,93.6694516,20.8066299,0.001153335,0.001438527
3.76905224,4.95504508,93.671216,20.8031199,0.001152954,0.001438126
3.76853897,4.95462316,93.6729939,20.8006231,0.001152615,0.001437723
3.76795997,4.95374631,93.6749541,20.7970554,0.001152186,0.001437277
3.76726143,4.95172581,93.6772967,20.7905085,0.001151831,0.001436745
3.766775,4.95173716,93.678973,20.7893312,0.001151432,0.001436364
3.76618518,4.95068476,93.680976,20.7852711,0.001151061,0.001435909
3.76595746,4.95348137,93.6817972,20.7914345,0.001150672,0.001435723
3.76522161,4.95161711,93.6842694,20.7851075,0.001150314,0.00143516
3.76468372,4.95002885,93.6861214,20.7798054,0.001149888,0.00143474
3.76423892,4.95066193,93.6876514,20.7801671,0.001149528,0.001434392
3.76365451,4.94891502,93.6896349,20.7744415,0.001149167,0.001433942
3.7630672,4.94739776,93.6916458,20.7690932,0.001148765,0.001433484
3.7624981,4.94649946,93.6935746,20.7653378,0.001148391,0.001433046
3.76186749,4.94512115,93.6957234,20.7604312,0.001148004,0.001432558
3.76150756,4.94612104,93.6969966,20.7619387,0.001147641,0.001432268
3.76113413,4.94716456,93.6982955,20.7634846,0.001147268,0.001431973
3.7605165,4.94684773,93.700352,20.7611385,0.001146877,0.001431506
3.75992646,4.94464972,93.702371,20.7543751,0.001146529,0.001431047
3.75938211,4.94364258,93.7042326,20.7507411,0.001146142,0.001430624
3.75886307,4.94297618,93.7060105,20.7478487,0.001145753,0.00143022
3.75817905,4.94130801,93.7082925,20.7422263,0.001145377,0.001429701
3.75790507,4.94314309,93.7092858,20.7457315,0.001145015,0.001429476
3.75725145,4.94180631,93.7115034,20.7408749,0.001144625,0.001428972
3.75679722,4.94175232,93.7130589,20.7395582,0.001144254,0.001428618
3.75621226,4.94090585,93.7150375,20.7359436,0.001143887,0.001428169
3.75554151,4.93909343,93.7172964,20.7299301,0.001143498,0.001427656
3.75517961,4.9395685,93.7185735,20.7300436,0.001143123,0.001427365
3.7547238,4.93898532,93.7201659,20.7272125,0.001142761,0.001427004
3.75423423,4.93870551,93.7218306,20.7252098,0.001142373,0.001426625
3.75352035,4.93640308,93.7242241,20.7179018,0.001142007,0.001426081
3.75310165,4.93733289,93.7256751,20.7192,0.001141618,0.001425751
3.75244057,4.93579007,93.7278971,20.714045,0.001141268,0.001425247
3.75193341,4.93476633,93.72963,20.7103226,0.001140888,0.001424852
3.7516971,4.93756674,93.7304998,20.7163484,0.00114052,0.001424655
3.75104157,4.93537403,93.7327011,20.7092642,0.001140142,0.001424155
3.75046428,4.93400809,93.73466,20.7045599,0.001139764,0.00142371
3.74988224,4.93314646,93.7366251,20.7011634,0.001139367,0.001423263
3.74940345,4.93239599,93.7382981,20.6981462,0.001139046,0.001422883
3.74874373,4.93105638,93.7404981,20.6933854,0.001138655,0.001422383
3.74853695,4.93376143,93.741295,20.6992098,0.001138288,0.001422202
3.74786209,4.93188981,93.7435345,20.6928893,0.001137908,0.001421694
3.74735105,4.93068645,93.745289,20.6884215,0.00113753,0.001421295
3.74676213,4.92955105,93.7472675,20.6843177,0.0011372,0.001420844
3.74628062,4.92819676,93.7489519,20.6799646,0.001136837,0.001420462
3.74587542,4.92876315,93.7503964,20.679992,0.001136435,0.001420134
3.74530177,4.92782537,93.7523252,20.6763293,0.001136091,0.001419696
3.74475683,4.92728741,93.7541435,20.6735727,0.001135724,0.001419283
3.74425477,4.92674326,93.7558555,20.6710556,0.001135367,0.001418894
3.74389049,4.92836018,93.7571251,20.6741559,0.001134979,0.001418605
3.74314835,4.92613494,93.75961,20.6673906,0.001134629,0.001418041
3.74267439,4.92558303,93.7612494,20.6649575,0.001134247,0.001417668
3.74208869,4.92385638,93.7632384,20.6588813,0.001133887,0.001417215
3.74163241,4.92351635,93.7648057,20.6567321,0.001133512,0.00141686
3.74115381,4.92367383,93.766421,20.6559567,0.001133147,0.001416492
3.74069251,4.92376786,93.7680209,20.655175,0.001132752,0.001416129
3.74009581,4.92270284,93.7700195,20.6514888,0.001132369,0.001415675
3.73960602,4.92196372,93.7717062,20.6481672,0.001132029,0.001415292
3.73912852,4.92099078,93.7733626,20.6443118,0.001131693,0.001414915
3.73867311,4.92087462,93.7749311,20.6427909,0.001131304,0.001414559
3.73807429,4.92013674,93.7769435,20.639774,0.001130963,0.001414102
3.73755924,4.9192184,93.7787234,20.6363395,0.00113056,0.001413697
3.73707643,4.91935845,93.78036,20.6356424,0.001130223,0.001413325
3.73661188,4.91865186,93.7819476,20.6326824,0.001129878,0.001412965
3.73609759,4.91805007,93.7836813,20.6297718,0.001129486,0.00141257
3.73571999,4.91900957,93.7849913,20.6310827,0.00112915,0.001412273
3.73496714,4.91657685,93.7875325,20.6234953,0.001128788,0.001411695
3.73435061,4.9142484,93.789645,20.6164971,0.001128406,0.001411215
3.73399818,4.91552466,93.7908594,20.6185564,0.001128041,0.001410939
3.73339449,4.91406736,93.7928766,20.61339,0.001127688,0.001410481
3.73308119,4.91500128,93.794006,20.6147535,0.001127347,0.001410225
3.73279059,4.91724203,93.7950368,20.6196504,0.001126987,0.00140999
3.73191794,4.91353561,93.7979076,20.6087067,0.001126581,0.001409338
3.73134953,4.91167081,93.799841,20.6031365,0.00112625,0.001408899
3.73086231,4.91081504,93.8014875,20.5996911,0.001125901,0.001408525
3.73046886,4.91121032,93.8028815,20.5992999,0.001125537,0.001408207
3.73000227,4.91141191,93.8044969,20.5983493,0.001125202,0.00140784
3.72957027,4.91143616,93.8059931,20.5973662,0.001124823,0.0014075
3.72906289,4.91109357,93.8077159,20.5954538,0.001124464,0.001407109
3.72839833,4.90851063,93.8099358,20.5876465,0.001124098,0.001406605
3.72790197,4.90783938,93.8116159,20.5848533,0.001123768,0.001406223
3.72759733,4.90907056,93.8126877,20.5869346,0.001123391,0.001405979
3.72701909,4.90787495,93.8146644,20.5826643,0.001123038,0.00140553
3.72650661,4.90733802,93.8164192,20.5800371,0.001122651,0.001405132
3.72604621,4.90647668,93.8180203,20.5766802,0.001122312,0.001404767
3.72550138,4.90611122,93.8198605,20.5744485,0.001121956,0.001404349
3.72498028,4.90565797,93.8216039,20.5721372,0.001121591,0.001403953
3.72445285,4.90513346,93.823382,20.5697141,0.001121228,0.001403549
3.72387454,4.90344818,93.8253291,20.5642957,0.001120869,0.001403107
3.72362193,4.90494602,93.826285,20.5670748,0.001120538,0.001402889
3.72296371,4.90282804,93.8284855,20.560288,0.001120167,0.00140239
3.72257083,4.90296663,93.8298426,20.5594159,0.001119813,0.001402081
3.72194037,4.90104586,93.8319481,20.5534827,0.001119461,0.001401602
3.7216111,4.90229097,93.8331174,20.5556908,0.001119141,0.001401337
3.72124847,4.90291566,93.8344225,20.5561841,0.001118792,0.001401041
3.72045522,4.90008374,93.837038,20.5475016,0.00111841,0.001400446
3.7199265,4.89902071,93.8388135,20.5439532,0.001118059,0.001400043
3.71942259,4.8991504,93.8405005,20.5429668,0.001117733,0.001399659
3.7191486,4.89947699,93.8415068,20.5428179,0.001117334,0.00139943
3.71855957,4.8986944,93.8434923,20.5395014,0.001116965,0.001398979
3.71811071,4.89823493,93.8450546,20.5372306,0.001116653,0.001398625
3.71753656,4.89720354,93.8469908,20.5333161,0.001116288,0.001398185
3.71699548,4.89571629,93.8488327,20.5284763,0.00111595,0.001397766
3.71644014,4.89481148,93.8506836,20.5251727,0.001115619,0.001397345
3.7162147,4.89675796,93.8515261,20.5290104,0.001115278,0.001397154
3.71575848,4.89633946,93.8530914,20.5268377,0.001114906,0.001396798
3.71518179,4.8952212,93.8550352,20.5228269,0.001114558,0.001396356
3.71463315,4.8935825,93.8569085,20.5175674,0.00111421,0.001395931
3.71397806,4.89081676,93.859096,20.5092272,0.001113836,0.001395434
3.71373531,4.89316243,93.8599771,20.5142026,0.001113531,0.001395233
3.71322315,4.89289271,93.861697,20.5123404,0.001113159,0.001394843
3.7128997,4.89350475,93.862863,20.5129059,0.001112799,0.001394577
3.71220262,4.89136385,93.8651751,20.5062188,0.001112462,0.001394052
3.71174986,4.89095512,93.8667369,20.5041355,0.001112142,0.001393697
3.71120355,4.88913768,93.8686152,20.4983793,0.001111749,0.00139327
3.71062037,4.88793271,93.8705506,20.4942794,0.001111417,0.001392831
3.71030566,4.88916705,93.871659,20.4961246,0.001111096,0.001392579
3.70982746,4.88826891,93.8732864,20.4926849,0.001110737,0.001392209
3.70956808,4.89020477,93.8742335,20.4967201,0.001110391,0.001391994
3.70876734,4.88712722,93.8768735,20.4875923,0.00111007,0.001391394
3.70825813,4.8857718,93.8786326,20.4831646,0.001109715,0.001390995
3.70785099,4.8863213,93.8800254,20.4832694,0.001109358,0.001390678
3.70725956,4.88462908,93.8820114,20.4779937,0.001108963,0.001390226
3.70703496,4.88647629,93.8828447,20.4817944,0.001108648,0.001390037
3.70644204,4.88550517,93.8848094,20.4780278,0.001108297,0.00138959
3.70609734,4.88610524,93.8860386,20.4784784,0.001107992,0.001389312
3.70553291,4.88413807,93.887956,20.4724672,0.001107653,0.001388875
3.70483285,4.88089509,93.89029,20.4629887,0.001107305,0.001388345
3.70440295,4.88131784,93.8917606,20.4627653,0.001106946,0.001388011
3.70405039,4.88146864,93.892994,20.4622634,0.00110664,0.001387731
3.70378097,4.88314949,93.8939883,20.4653733,0.001106284,0.001387505
3.7032498,4.88209897,93.895779,20.4615848,0.001105939,0.001387098
3.70256099,4.88012328,93.8980506,20.455461,0.001105583,0.001386582
3.70202189,4.87866666,93.8998475,20.4508741,0.001105248,0.001386173
3.7014927,4.87823448,93.90166,20.4485555,0.001104962,0.001385761
3.70132063,4.88026262,93.902337,20.4526794,0.001104582,0.001385607
3.70084512,4.87963317,93.9039565,20.4498376,0.001104237,0.00138524
3.70027478,4.87774654,93.9059065,20.4439041,0.001103896,0.001384796
3.69973614,4.87610664,93.9077291,20.4388108,0.001103585,0.001384382
3.69921743,4.87500532,93.9094452,20.4350778,0.00110322,0.001383992
3.69875658,4.87455581,93.9110151,20.4328124,0.001102872,0.001383636
3.69838984,4.87611563,93.9122918,20.4355143,0.001102523,0.001383345
3.69804048,4.87664094,93.9135324,20.4359011,0.0011022,0.001383064
3.69773336,4.8769779,93.9146566,20.4355406,0.001101868,0.001382808
3.69688119,4.87229647,93.9174573,20.4223475,0.001101536,0.001382172
3.69634108,4.87138584,93.9192477,20.4192169,0.001101216,0.001381765
3.69588992,4.87140896,93.920781,20.4182061,0.00110091,0.001381417
3.69563869,4.87240899,93.9217475,20.4195246,0.001100521,0.001381197
3.69537798,4.87437885,93.922694,20.4235958,0.001100206,0.001380982
3.69465993,4.87124773,93.9250502,20.4146897,0.001099851,0.001380447
3.69419633,4.8709701,93.9266252,20.4129394,0.001099534,0.001380088
3.69350242,4.86825525,93.9289166,20.4049385,0.00109921,0.001379568
3.69312135,4.86888981,93.9302474,20.4057586,0.001098892,0.001379265
3.69284997,4.87048571,93.9312315,20.4084542,0.001098562,0.001379042
3.69256855,4.87105379,93.9322579,20.4088592,0.001098186,0.001378808
