RMSE,MAPE,R2,RAE,TRAIN,TEST
7.48307162,12.8919935,66.5585323,49.9440806,0.006709417,0.005688287
7.49165786,12.9738878,66.4026872,50.0892352,0.006607034,0.005714796
7.52857212,13.0215519,66.0829362,50.1265547,0.006642466,0.005769185
7.49404853,12.9254654,66.3918055,49.8563564,0.006623822,0.005716648
7.41503884,12.6918354,67.158659,49.1832735,0.006592981,0.005586208
7.5557002,12.80416345,65.8528833,49.8170909,0.006555503,0.005808316
7.43166935,12.77011125,66.9738148,49.240453,0.006542013,0.005617649
7.42363994,12.8493214,66.9304383,49.5186779,0.006515023,0.005625028
7.38797744,12.8242166,67.4108051,49.3643485,0.006345612,0.005543319
7.3498577,12.6003025,67.6787556,48.6666433,0.006480605,0.005497741
7.4139731,12.6555994,67.1967023,48.9624321,0.006454939,0.005579737
7.42575627,12.7009878,67.0715573,49.1182891,0.006506035,0.005601024
7.42053839,12.75720075,67.064911,49.2283196,0.006467752,0.005602154
7.40034142,12.67900165,67.2914662,48.935845,0.006482558,0.005563618
7.37390047,12.63340365,67.5114492,48.8106993,0.006431765,0.0055262
7.3348719,12.4897619,67.7917102,48.4822571,0.006330398,0.005478528
7.39021541,12.5941111,67.3409551,48.8426294,0.006268493,0.0055552
7.2824799,12.50778035,68.3920324,48.3379214,0.006297925,0.005376415
7.25848414,12.46255835,68.4890722,48.1427345,0.006139896,0.005359909
7.28119532,12.5017469,68.3752143,48.3514208,0.006251055,0.005379276
7.35081249,12.5699748,67.5945432,48.6099472,0.006271292,0.005512066
7.21633657,12.32299965,68.8843581,47.7663689,0.006263407,0.005292672
7.28278709,12.3575332,68.2367653,48.0677593,0.006232037,0.005402826
7.23269279,12.34905435,68.7022333,47.7882693,0.00612795,0.005323651
7.17042841,12.2449403,69.2608537,47.4361576,0.006225104,0.005228631
7.26908487,12.4118466,68.3771891,47.8577554,0.006193365,0.00537894
7.23599162,12.3594573,68.7061323,47.8802619,0.006116822,0.005322988
7.2279347,12.32273235,68.657485,47.7327764,0.006047023,0.005331263
7.241052,12.32658455,68.6659209,47.6430389,0.006011993,0.005329828
7.17782173,12.2530016,69.2239325,47.4247755,0.006001141,0.005234912
7.19223948,12.22194145,69.0584737,47.3409983,0.006154201,0.005263056
7.13812869,12.1274329,69.5783968,47.0847687,0.005985974,0.005174619
7.1541919,12.15916315,69.3823055,47.1147099,0.005943114,0.005207973
7.13666217,12.1835656,69.5782032,47.1730537,0.006048607,0.005174651
7.13001518,12.19632525,69.6151945,47.1158235,0.005988193,0.005168359
7.08252097,12.0748385,70.0532202,46.8595749,0.005874056,0.005093852
7.0843623,12.09488545,69.9878571,46.7337492,0.006059139,0.00510497
7.05367045,11.9624361,70.3039262,46.5092074,0.006062997,0.005051208
7.05938682,11.9337299,70.1581364,46.4024358,0.005866333,0.005076007
7.08546905,12.0109755,69.9642702,46.6995773,0.005921544,0.005108983
7.00037911,11.8824785,70.6193019,46.1554372,0.005968887,0.004997564
7.02169155,11.9418953,70.4856448,46.225568,0.005909562,0.005020299
7.12057167,12.0350202,69.6868853,46.7498823,0.005857437,0.005156165
7.07226392,11.9312503,70.1061913,46.3982659,0.00586176,0.005084842
6.99603327,11.7634617,70.7882471,45.8458517,0.005832636,0.004968827
6.98079956,11.9186186,70.8186507,46.0963333,0.005712408,0.004963655
7.0715693,12.04554695,70.0858461,46.5747205,0.005757334,0.005088303
7.0467223,11.9505276,70.2740045,46.2720627,0.00569104,0.005056297
7.08175766,11.8736943,69.9391718,46.2606405,0.005650529,0.005113252
6.90320552,11.6462062,71.5065329,45.330596,0.005689012,0.004846649
6.96948663,11.77401535,70.886191,45.8106508,0.005782762,0.004952167
7.00708459,11.7973918,70.6042062,45.7921079,0.005801296,0.005000132
6.93268882,11.73648835,71.3292364,45.5834274,0.005662258,0.004876806
6.95143525,11.7288107,71.1716292,45.4572018,0.005636556,0.004903615
6.92687036,11.6922042,71.2873083,45.4558607,0.005588188,0.004883938
6.87865504,11.58054725,71.7203285,45.0253584,0.005558504,0.004810282
6.93037841,11.65871845,71.2828728,45.2296586,0.00571893,0.004884693
6.87923371,11.603719,71.6511245,45.0612584,0.005663577,0.004822054
6.87548697,11.63791865,71.7405021,45.2799107,0.005534545,0.004806851
6.89859368,11.5743284,71.4966727,45.037372,0.005605406,0.004848326
6.83667173,11.4702796,72.1045298,44.7521032,0.005481823,0.004744931
6.89968979,11.6006955,71.4067041,45.1345578,0.005542278,0.004863629
6.86433516,11.56341665,71.8261017,44.9752623,0.005603944,0.004792291
6.84006996,11.52907025,72.0503814,44.7593315,0.005531357,0.004754142
6.85860795,11.511308,71.9164203,44.8283313,0.005510985,0.004776928
6.7886669,11.3392363,72.4780613,44.2666999,0.005484895,0.004681395
6.86660771,11.57829285,71.7808015,44.9782486,0.005434909,0.004799996
6.81572888,11.4909442,72.2800518,44.6438376,0.005629702,0.004715076
6.69857008,11.2561978,73.2291224,43.774282,0.005509357,0.004553642
6.69203791,11.19979364,73.158106,43.7192772,0.005427944,0.004565721
6.77017743,11.320833,72.61101,44.2340584,0.00545404,0.00465878
6.84859229,11.4344027,71.9633977,44.4678952,0.005508463,0.004768937
6.73310953,11.3017078,72.8962729,43.9667933,0.005369363,0.004610258
6.76031158,11.34543366,72.668775,44.1908656,0.005445695,0.004648955
6.72890039,11.2545534,72.894981,43.8822561,0.005377864,0.004610478
6.71462513,11.3075392,73.1037974,43.9722707,0.005458583,0.004574959
6.69677809,11.2269041,73.1724475,43.7738409,0.005285045,0.004563282
6.69461338,11.20635424,73.1789969,43.6872788,0.005292012,0.004562168
6.80037372,11.38771285,72.2753661,44.2436882,0.005410464,0.004715873
6.78886285,11.3479551,72.4139403,44.2221837,0.005245253,0.004692301
6.74545209,11.2822033,72.7828285,43.9463495,0.00539849,0.004629555
6.69343497,11.13821115,73.2019839,43.5592462,0.005288754,0.004558258
6.72539287,11.2274904,72.9390182,43.7714659,0.005220443,0.004602987
6.7056883,11.2010002,73.092626,43.7209495,0.005332664,0.004576859
6.60775998,11.0335802,73.7924085,43.0145329,0.005262947,0.004457829
6.66990422,11.111267,73.4219946,43.3488984,0.005265016,0.004520835
6.69481521,11.1818534,73.1345368,43.5722784,0.005312493,0.00456973
6.78049633,11.36349585,72.5023138,44.0312937,0.005266079,0.004677269
6.62767827,11.06365795,73.7086216,43.2032606,0.005341659,0.004472081
6.68620806,11.1135188,73.241341,43.4059335,0.005289019,0.004551563
6.62723985,11.04150896,73.6619871,43.1370315,0.005297492,0.004480013
6.66173418,11.10923493,73.408838,43.4028977,0.005193898,0.004523072
6.66729925,11.1107371,73.4243323,43.3196664,0.00525003,0.004520437
6.66595051,11.08837855,73.4764344,43.3203062,0.005259917,0.004511575
6.69087982,11.05179433,73.2328538,43.2111251,0.005241545,0.004553007
6.63870142,11.0434787,73.6203731,43.0492347,0.005129711,0.004487091
6.58786008,11.0816522,74.0261285,43.101817,0.005194251,0.004418073
6.60539256,11.0440213,73.9403458,43.094715,0.005205601,0.004432664
6.62310483,10.9568919,73.7600044,42.8712498,0.005223165,0.00446334
6.5624008,10.84539376,74.310875,42.5472415,0.005198172,0.004369639
6.60508007,10.9650839,73.9079334,42.8117771,0.00527422,0.004438178
6.61378154,11.08956835,73.8267486,43.1648752,0.005092568,0.004451987
6.56961476,11.033345,74.1777123,42.8272077,0.00519735,0.004392289
6.51551559,10.755008,74.6666271,42.2168522,0.00513424,0.004309127
6.59249452,10.9092956,73.9624603,42.7651814,0.005084984,0.004428903
6.5874988,10.93479075,73.989161,42.7779183,0.005122054,0.004424361
6.52827643,10.88924065,74.5336164,42.6032068,0.005056886,0.004331751
6.51188426,10.8205365,74.6608452,42.3148577,0.005156135,0.00431011
6.59563238,10.89953865,73.905784,42.7302648,0.004998192,0.004438544
6.51769585,10.77651324,74.5805925,42.2017773,0.005094042,0.004323761
6.44084707,10.7448329,75.1883806,42.0192837,0.005061931,0.004220378
6.46146928,10.78086685,75.0431735,42.1858322,0.005068244,0.004245077
6.53849289,10.89064062,74.4373126,42.4134127,0.005112753,0.004348132
6.54753616,10.87514754,74.3585085,42.4012458,0.005167702,0.004361537
6.51160651,10.7588703,74.6627595,42.1453538,0.004946879,0.004309784
6.50301646,10.711064,74.7466789,42.0762913,0.005100213,0.00429551
6.47770293,10.7242164,74.9048651,41.979499,0.005059726,0.004268603
6.50986263,10.80328326,74.5711877,42.1189172,0.004895799,0.00432536
6.46595511,10.6714016,75.0216564,41.8678697,0.005026501,0.004248737
6.47424353,10.6871497,74.9179722,41.8918906,0.005000877,0.004266374
6.49424224,10.72003736,74.7489948,41.9312687,0.005023771,0.004295116
6.49714619,10.79294975,74.721517,42.0928629,0.004967162,0.00429979
6.4631748,10.75230555,74.9550902,41.9135429,0.005016398,0.00426006
6.44892271,10.6559387,75.1882356,41.720536,0.00490678,0.004220403
6.46656383,10.6280081,75.0224305,41.6524862,0.004962632,0.004248605
6.42968398,10.58937005,75.2883789,41.5932136,0.005040719,0.004203369
6.50337332,10.80295152,74.6861171,42.2662821,0.005105118,0.004305811
6.47102136,10.69918325,74.8580286,41.8065415,0.004999272,0.00427657
6.51292415,10.678753,74.6495285,41.8360255,0.004992899,0.004312035
6.47654518,10.61044365,74.9166675,41.7198179,0.004827867,0.004266595
6.4006719,10.51820854,75.512674,41.3225941,0.004879178,0.004165217
6.40856359,10.6236395,75.4198154,41.5784036,0.004948537,0.004181012
6.41881164,10.5833927,75.2859164,41.5281476,0.00495012,0.004203787
6.42422369,10.61738433,75.2719565,41.4422325,0.004877718,0.004206162
6.41252298,10.6025533,75.4140292,41.4236085,0.004808206,0.004181996
6.39568771,10.53289047,75.4661553,41.2939273,0.00487107,0.00417313
6.38671854,10.5055294,75.6251066,41.174134,0.004805476,0.004146092
6.43365727,10.6393404,75.1523814,41.6342359,0.004882711,0.004226501
6.34971315,10.49380211,75.9248893,41.1353793,0.004902662,0.0040951
6.43005342,10.6174573,75.2560363,41.4816415,0.004794678,0.00420887
6.39904895,10.4975326,75.5581525,41.2575935,0.004824629,0.004157481
6.36125366,10.4669447,75.8496993,41.2049486,0.004943611,0.00410789
6.41729658,10.55379176,75.3990686,41.4155321,0.004921383,0.00418454
6.36290425,10.485533,75.7474924,41.1318012,0.004800336,0.004125275
6.36362934,10.4853808,75.7564365,41.1093249,0.004848324,0.004123753
6.36431328,10.48385325,75.7403571,41.1195431,0.004819711,0.004126489
6.35375962,10.49078245,75.7950983,40.9720245,0.004857059,0.004117177
6.3584731,10.5314215,75.7714855,41.2154643,0.004802222,0.004121194
6.42571915,10.5860753,75.367743,41.4293322,0.004837832,0.004189869
6.37407919,10.52214,75.6116963,41.2011351,0.004894763,0.004148373
6.33528882,10.3943045,76.0321085,40.7925886,0.004855803,0.004076862
6.34765808,10.3987897,75.954293,40.9034348,0.004791362,0.004090099
6.37227165,10.450345,75.7646569,41.1012088,0.00476746,0.004122355
6.28481355,10.3030312,76.3772618,40.4784741,0.004881917,0.004018153
6.31963095,10.40499303,76.0745814,40.864768,0.004833758,0.004069638
6.3070921,10.3478835,76.2339937,40.5461361,0.004853046,0.004042522
6.28639443,10.3339066,76.327142,40.552609,0.004802505,0.004026678
6.31695707,10.4332763,76.1311274,40.8705346,0.004711713,0.00406002
6.32086461,10.3895194,76.147335,40.6807921,0.004795564,0.004057263
6.30331383,10.33806905,76.1981349,40.5935603,0.004716795,0.004048622
6.23707437,10.15167537,76.7219209,40.1502008,0.004931187,0.003959528
6.26521214,10.2258469,76.5500652,40.2143837,0.004855146,0.00398876
6.30209541,10.27680215,76.3476544,40.5047544,0.00481194,0.004023189
6.33038035,10.3607104,75.9798964,40.7925501,0.004663591,0.004085744
6.29783952,10.3493968,76.3216904,40.7025615,0.004820065,0.004027605
6.37909233,10.50055265,75.5851505,41.1947128,0.004784762,0.004152889
6.27103204,10.3091058,76.4961146,40.5020039,0.004781494,0.003997936
6.27726307,10.2295912,76.463413,40.2317296,0.004773658,0.004003499
6.39037002,10.45027255,75.574517,41.0321691,0.004688891,0.004154697
6.30420196,10.33278845,76.2783171,40.6814364,0.004759342,0.004034983
6.21975337,10.23587326,76.9214441,40.2324419,0.0047844,0.003925589
6.27671763,10.30512924,76.429321,40.4694852,0.004784654,0.004009298
6.2218908,10.2411667,76.903206,40.242651,0.004667299,0.003928692
6.23951493,10.21381284,76.735327,40.1132219,0.00471123,0.003957247
6.23415446,10.26339195,76.7362632,40.2750488,0.004723254,0.003957088
6.24723759,10.1878448,76.7122364,40.1040087,0.004671633,0.003961175
6.29944315,10.297254,76.334719,40.4202803,0.004700025,0.004025389
6.29869704,10.34132895,76.1476526,40.5942054,0.004696035,0.004057209
6.1937413,10.18423905,77.0832277,39.9943201,0.004639457,0.00389807
6.22424147,10.26075646,76.8310576,40.2452115,0.004651775,0.003940964
6.22979944,10.16885283,76.7611445,40.0803012,0.004654118,0.003952856
6.20224521,10.13658823,76.9809747,39.9301702,0.00463086,0.003915463
6.21167584,10.1495003,76.9013014,40.0103643,0.004627934,0.003929015
6.27554926,10.25694813,76.4844734,40.3126143,0.004614095,0.003999917
6.23065666,10.13672044,76.7596648,39.9132298,0.004649723,0.003953107
6.24084473,10.16053905,76.6276005,39.9032879,0.004659284,0.003975571
6.24339028,10.2334421,76.6703877,40.1918692,0.004665354,0.003968293
6.26724302,10.33830998,76.481887,40.4116309,0.004618422,0.004000357
6.24744868,10.2498725,76.6698575,40.2499131,0.004675082,0.003968383
6.23228273,10.17764235,76.7694836,40.069662,0.004623656,0.003951437
6.22914266,10.20346282,76.7878104,40.1486238,0.004641369,0.00394832
6.25131193,10.2031238,76.608653,40.1573312,0.004574833,0.003978794
6.239417,10.13308684,76.688053,39.9980845,0.004600257,0.003965289
6.21342615,10.12754545,76.883673,39.8854011,0.004590944,0.003932014
6.2537184,10.21174298,76.5766425,40.2172368,0.004689198,0.003984239
6.19526087,10.1721626,77.034391,39.8995516,0.004544705,0.003906378
6.23551487,10.22791713,76.7757935,40.0856006,0.004627247,0.003950364
