RMSE,MAPE,R2,RAE,TRAIN,TEST
18.4658747,49.6254277,72.8244054,45.0616123,0.031982289,0.036650306
18.05915725,49.0614351,73.8602791,44.064035,0.031282413,0.035253273
18.2133607,49.0858853,73.5422197,44.2592192,0.030979369,0.035682226
17.8509106,48.3446426,74.553397,43.4755041,0.029995497,0.034318503
17.753559,48.0410019,74.9353665,43.0199488,0.029333258,0.033803361
17.4696492,46.8540484,75.6671784,42.3156773,0.029058551,0.032816404
17.3491588,46.3758883,76.0464121,41.8303965,0.028236242,0.032304953
17.2463979,45.6818962,76.3981242,41.2482471,0.027346706,0.031830614
17.1646636,45.261613,76.7205731,41.0460955,0.027864188,0.031395747
16.9595762,44.0413061,77.3014985,40.4694905,0.027273679,0.030612284
16.99892925,43.7981127,77.3039692,40.2797467,0.02675864,0.03060895
16.7183895,42.7312802,77.9910759,39.6477564,0.026029386,0.02968229
16.68499175,41.9720838,78.2515224,39.4402978,0.025286039,0.029331034
16.7014685,41.4209855,78.2913015,39.3311486,0.025528307,0.029277387
16.4634409,40.9867239,78.8848116,38.8484357,0.024674829,0.028476949
16.1770206,40.5195671,79.6728556,38.2458066,0.024393108,0.027414155
16.09438875,40.4162037,79.825371,38.0088965,0.023717181,0.027208467
15.8782194,40.0832596,80.5317225,37.4858343,0.023313258,0.026255846
15.8915297,39.9345252,80.453894,37.475988,0.023275727,0.026360814
15.6467384,39.1449322,81.1350732,36.7937402,0.022289643,0.025442141
15.48239655,38.6320805,81.4826291,36.4975914,0.022506807,0.02497341
15.3801866,37.8640136,81.8147915,35.9879204,0.021837049,0.024525442
15.4677786,37.8707956,81.5957893,36.0494185,0.021427358,0.024820799
15.11784175,36.9849477,82.4409941,35.3688104,0.021093547,0.023680916
15.021019,36.6469726,82.6756995,34.8951314,0.020858788,0.023364379
14.9867178,36.390894,82.7960726,34.7429156,0.020851466,0.023202041
14.9819332,35.9245613,82.8558077,34.8486673,0.019677161,0.023121477
14.9033352,35.2663637,83.016783,34.3732754,0.019636327,0.022904377
14.76826775,34.8104128,83.347174,34.1043562,0.020037708,0.022458794
14.5701042,34.0122364,83.801068,33.678052,0.019555628,0.021846653
14.5521589,34.2800075,83.8930604,33.5239993,0.019675885,0.021722587
14.443389,33.9648096,84.1434099,33.1996645,0.018806551,0.021384955
14.2259405,33.5055801,84.6579025,32.7419581,0.018529091,0.020691085
14.38560025,33.5348881,84.3234758,33.0131321,0.01865155,0.021142109
14.25388775,33.098271,84.613097,32.6125533,0.018161518,0.020751515
14.2369926,33.2649935,84.6898951,32.5246158,0.018271719,0.020647937
14.2201675,33.1111713,84.7507456,32.4589409,0.018069643,0.020565874
13.9610001,32.4742424,85.2848315,31.8290844,0.017431199,0.019845581
13.9991946,32.6094353,85.226618,31.8295718,0.017963164,0.019924086
13.9790219,32.0915054,85.2996558,31.6282331,0.017167498,0.019825586
14.0146906,31.6212733,85.2083495,31.5824311,0.017425586,0.019948729
13.98309565,31.5043477,85.297502,31.4679004,0.01750124,0.019828489
13.8692421,31.0674747,85.5231059,31.1291258,0.017569707,0.019524229
13.7700506,30.9833765,85.7532019,30.9245605,0.017057016,0.019213912
13.7539623,30.7191878,85.7774714,30.8158973,0.016932915,0.019181181
13.86194085,30.59272,85.5157551,30.9844968,0.017179667,0.019534143
13.86886165,30.212177,85.4965135,30.8794057,0.017167147,0.019560097
13.7531073,30.3231346,85.771611,30.5796285,0.017569802,0.019189087
13.5857414,29.6441692,86.096858,30.3335424,0.017070315,0.018750442
13.7257839,29.7002308,85.8212959,30.5332496,0.016928283,0.019122075
13.69984295,29.9718555,85.9050821,30.4097356,0.016245749,0.01900908
13.6285899,29.3626056,86.0668385,30.1219963,0.016637583,0.018790928
13.5421037,29.3260922,86.2483924,30.0605786,0.016333812,0.018546075
13.57808645,29.4758409,86.1475975,30.0148882,0.016384001,0.018682013
13.5102093,29.2828524,86.3071774,29.9221835,0.01647778,0.018466795
13.2987334,28.4572704,86.7500536,29.2952024,0.016582703,0.01786951
13.4980504,28.7356524,86.3240526,29.6964766,0.016380434,0.018444034
13.52452235,28.9638864,86.2770656,29.8905564,0.016217687,0.018507404
13.5236682,29.2495441,86.2944299,30.0250681,0.016345526,0.018483986
13.3908034,29.0924528,86.5533531,29.6543552,0.016175972,0.018134789
13.3779814,29.0963805,86.5928015,29.6405991,0.016222928,0.018081588
13.4118156,28.8657187,86.5078931,29.6691507,0.015820503,0.0181961
13.34629535,28.6135137,86.6557788,29.4549507,0.015967636,0.017996653
13.34662095,29.0318722,86.6755056,29.6083805,0.016079129,0.01797005
13.2064771,28.8056507,86.9892019,29.3445831,0.015406054,0.017546984
13.2254094,29.0355399,86.9300599,29.3157727,0.015631288,0.017626745
13.3190683,28.6087819,86.706761,29.4271468,0.015882614,0.017927897
13.1094781,28.8594666,87.154949,29.1468813,0.015573518,0.017323449
13.243297,28.5980839,86.867076,29.2861488,0.015225032,0.01771169
13.1849532,28.5418418,86.9877799,29.2578059,0.01536907,0.0175489
13.30633895,28.644714,86.7644768,29.3709261,0.015042773,0.017850056
13.1613529,28.2978009,87.0512886,29.0743812,0.015363316,0.017463251
13.1519597,28.5531471,87.084525,29.1267472,0.015478664,0.017418427
13.1019624,28.2410699,87.184486,29.0659021,0.015275617,0.017283614
13.1336224,28.320698,87.1118505,29.0982489,0.015294588,0.017381576
13.00066825,27.7449083,87.3891225,28.6966586,0.015178088,0.017007632
12.9414829,28.0125703,87.5096466,28.7956702,0.015115942,0.016845087
12.964258,27.7823294,87.46689,28.6911036,0.015054813,0.016902749
13.0188639,28.2290811,87.3510212,28.8506892,0.014967205,0.017059018
13.04333905,28.3804857,87.3160048,28.9642322,0.014653726,0.017106242
12.7554379,27.6642142,87.8777181,28.3244897,0.014989186,0.016348688
12.9161121,27.8286118,87.5603611,28.4585155,0.014749024,0.016776692
12.9962764,27.6292097,87.4139008,28.5762197,0.014904575,0.016974214
12.911791,27.4007201,87.5620501,28.466825,0.014589798,0.016774415
12.8740603,27.5733019,87.6489875,28.4265404,0.014849745,0.016657166
12.8683138,27.5194233,87.6875795,28.4206915,0.014943504,0.016605119
12.69148865,27.1395311,88.0052608,27.9806428,0.014660411,0.016176681
12.8071722,26.7781414,87.7593295,27.9609096,0.014182835,0.016508351
12.7857426,27.2964669,87.826719,28.0318328,0.014659572,0.016417469
12.6601478,27.3507481,88.073233,27.9084426,0.014722538,0.016085006
12.7699282,27.2991073,87.8523619,28.2378391,0.014400004,0.016382885
12.7851105,27.5636018,87.8233909,28.2545572,0.014522182,0.016421957
12.8372754,27.2529197,87.7379234,28.1393581,0.014107932,0.016537222
12.686121,26.977403,88.0153499,27.7159382,0.014474981,0.016163071
12.6902114,27.1150201,88.0114124,27.8365408,0.014508829,0.01616838
12.7117551,27.1848558,87.9723247,28.0958725,0.01454643,0.016221097
12.6384201,26.7636083,88.1176396,27.740868,0.014135958,0.01602512
12.6209459,26.3667804,88.1561416,27.508623,0.013999027,0.015973193
12.7532309,26.0060823,87.8916989,27.6442631,0.014154389,0.016329832
12.77321685,26.4164142,87.8519005,27.8300328,0.014215067,0.016383507
12.6591391,26.4262856,88.0748856,27.6357415,0.013763975,0.016082779
12.7142092,26.8457627,87.9651428,27.8890446,0.014163945,0.016230783
12.6673462,26.61735,88.0717425,27.6972841,0.014232855,0.016087018
12.5001651,26.0132992,88.3787294,27.3555819,0.01394604,0.015673001
12.6025439,26.215906,88.181343,27.4418615,0.013923877,0.015939208
12.5675077,26.6458642,88.2501105,27.5305073,0.014116148,0.015846461
12.70989515,26.9258139,87.9846313,27.8738422,0.013881583,0.0162045
12.6295132,27.0189414,88.1472955,27.7269193,0.014158437,0.015985123
12.6255164,26.1088457,88.1499291,27.4336293,0.01397284,0.01598157
12.4208749,26.024586,88.5330141,27.1084113,0.014132715,0.015464924
12.49218225,26.0515302,88.3980621,27.3316751,0.013574607,0.01564693
12.5085933,26.5520479,88.368578,27.4386423,0.013925194,0.015686691
12.4551896,26.041968,88.4601568,27.1212884,0.013739548,0.015563182
12.4032605,25.9330294,88.5613249,27.0639394,0.013697827,0.015426744
12.40765005,26.0395544,88.5490561,27.1473964,0.013743756,0.015443291
12.4732698,26.5632318,88.4420745,27.3984701,0.013761837,0.015587569
12.476621,26.0079102,88.4334025,27.2622281,0.013533196,0.015599267
12.4699761,26.0706026,88.4444915,27.2630964,0.013752964,0.015584309
12.48536625,26.0047764,88.412204,27.1883046,0.013811587,0.015627855
12.381005,25.8131731,88.607962,27.1045756,0.013536332,0.015363845
12.4064674,25.7430014,88.5564141,27.0899267,0.013438381,0.015433367
12.46065185,25.7725189,88.4518976,27.1348368,0.013605717,0.015574324
12.3982111,26.0627909,88.5694582,27.0706105,0.0135089,0.015415775
12.4036071,25.7883044,88.5696934,26.981932,0.013646621,0.015415455
12.4461059,25.7573877,88.4836084,27.0907133,0.013582575,0.015531555
12.3915614,25.5752987,88.5849264,27.0001365,0.013295677,0.015394913
12.4547046,25.8985705,88.4711637,27.0779856,0.013091932,0.015548341
12.34553685,25.8335711,88.672798,26.9049436,0.013273142,0.015276406
12.3199504,25.6395782,88.7282995,26.9097904,0.013512583,0.015201555
12.3461362,25.6961666,88.6685183,26.8661415,0.013168402,0.015282177
12.2561906,25.7036161,88.8286561,26.7452212,0.013402421,0.015066206
12.3454458,25.5698198,88.659003,26.8764853,0.01345779,0.015295008
12.287626,25.5754343,88.7743555,26.8130035,0.013129957,0.015139438
12.3486633,25.8199521,88.6703045,26.9832067,0.013331892,0.015279767
12.2119905,25.2509387,88.9259189,26.5447257,0.013170511,0.014935034
12.3394334,25.7899417,88.673069,26.9713438,0.013216368,0.015276041
12.33849445,25.5132376,88.684792,26.8409059,0.013373952,0.01526023
12.3014341,25.7036773,88.7610164,26.847174,0.013298379,0.015157431
12.29167205,25.402521,88.7815225,26.7596765,0.013398868,0.015129772
12.2191074,25.5006476,88.9070389,26.6841986,0.013491264,0.014960496
12.1861,25.5943048,88.9701466,26.6972291,0.013157865,0.014875386
12.3773574,25.9639526,88.610612,26.9541806,0.013384801,0.015360273
12.3079046,25.6736413,88.742043,26.7760437,0.013374528,0.01518302
12.2273994,25.1475414,88.8978145,26.518576,0.013290858,0.014972938
12.3148914,25.2152287,88.73762,26.7062899,0.013184763,0.015188984
12.18302525,25.1265698,88.9674332,26.4387477,0.013073473,0.014879043
12.2630333,25.4251213,88.8336801,26.6939636,0.01288521,0.015059434
12.1406722,25.6227332,89.0578205,26.5171949,0.013226994,0.014757145
12.22906645,25.2903264,88.8922491,26.6615068,0.013324821,0.014980444
12.2497547,25.2152713,88.8495889,26.4695098,0.012990354,0.015037978
12.1813608,24.8330276,88.9751315,26.4256068,0.013291897,0.014868667
12.23485415,25.3079621,88.8901205,26.606452,0.012716727,0.014983315
12.26095175,25.348687,88.830766,26.6393238,0.012857087,0.015063362
12.1818584,25.515136,88.9776994,26.5716001,0.012903881,0.014865202
12.1655313,24.9561801,89.0081934,26.4061656,0.012805658,0.014824073
12.20431705,25.1757443,88.9421196,26.5667416,0.013086385,0.014913185
12.1836412,24.9316187,88.9771099,26.4392393,0.013037279,0.014865998
12.2283704,25.2461568,88.8953375,26.6109507,0.012797025,0.014976276
12.0504841,24.72728,89.215463,26.1373603,0.01276912,0.01454454
12.2034423,25.2536328,88.9330135,26.5358027,0.012782119,0.014925464
12.2008211,25.3183237,88.939278,26.6547836,0.012853826,0.014917019
12.1850377,25.1473774,88.975879,26.4938666,0.012960441,0.014867656
12.1172834,24.8234676,89.0990565,26.3870483,0.012815402,0.014701532
12.0320289,24.775664,89.2516044,26.1285095,0.012678439,0.014495799
12.192309,25.686279,88.9616509,26.7389883,0.012718248,0.014886846
12.187743,25.0929287,88.9677981,26.5625854,0.01302558,0.014878554
12.09972325,24.5830801,89.1304731,26.1705717,0.012446033,0.014659163
12.16791345,25.2469742,89.0034007,26.5465255,0.012962061,0.014830537
12.1638887,25.5378381,89.0022442,26.6873611,0.012948656,0.014832099
12.10317955,25.0629391,89.1143244,26.3693569,0.012627307,0.014680943
12.04635775,24.8313352,89.2214554,26.176583,0.012943336,0.014536461
12.0314624,24.9488988,89.2446609,26.1187275,0.012748751,0.014505165
12.1195454,24.9870053,89.0974546,26.3224355,0.012812729,0.014703694
12.0793402,25.3770045,89.161436,26.5109811,0.012980875,0.014617405
12.18015,25.301048,88.9798741,26.5436858,0.012745511,0.014862266
12.04178045,24.4829365,89.2327641,26.0896504,0.012788409,0.014521209
12.1245945,25.0629488,89.0726475,26.3283089,0.012906395,0.01473715
12.1166024,25.282348,89.0821986,26.5700933,0.012636972,0.014724268
12.05034075,25.1471639,89.2111992,26.4596412,0.012683531,0.014550293
12.0218381,24.8587883,89.2732031,26.0610372,0.012481748,0.014466669
12.00685345,24.3119259,89.2871791,25.9494095,0.012802622,0.014447823
12.0322533,24.487973,89.2497749,26.2038719,0.012674895,0.014498268
12.04646235,24.872521,89.226555,26.2440629,0.012524445,0.014529581
12.099545,24.7836551,89.1229102,26.269516,0.012426431,0.014669364
12.1277358,24.523016,89.064944,26.1743246,0.01281119,0.014747538
11.91082355,24.3610183,89.4680571,25.8653891,0.012663432,0.01420388
11.994194,24.3248814,89.319572,26.0386921,0.012600771,0.014404134
12.00488095,24.8373324,89.293047,26.2404531,0.01275534,0.014439906
12.0564968,25.0114549,89.202714,26.3427199,0.012603833,0.014561734
12.0667736,24.9652629,89.1750707,26.1329956,0.012405273,0.014599016
11.9837263,24.5750748,89.3268021,25.9531,0.012603196,0.014394384
11.9580247,24.6819021,89.3835475,26.0397136,0.01251238,0.014317857
12.0288602,24.453132,89.2321659,26.0108228,0.012567389,0.014522016
11.9458105,24.4488433,89.4035131,25.9656826,0.012457036,0.014290931
12.12982725,25.2740792,89.0749882,26.4308083,0.012476056,0.014733992
12.0058651,24.7332356,89.2846876,26.1526072,0.01247469,0.014451181
11.9897803,24.5519783,89.3103925,26.0092928,0.012326914,0.014416517
11.9562282,24.6373308,89.3819363,25.9883248,0.012411635,0.014320029
11.9598029,24.5328164,89.3738126,25.9474029,0.01259074,0.014330983
11.9480783,24.5617522,89.3886923,25.9592577,0.012504216,0.014310915
11.8553083,24.1131864,89.5566774,25.6912787,0.012528463,0.014084364
11.9646177,24.4527755,89.366999,25.9410664,0.012344839,0.01434017
11.9679341,24.2391033,89.3560545,25.7512038,0.012536652,0.014354932
11.9410567,24.5196045,89.4083353,25.9204119,0.012386782,0.014284425
12.01958505,24.7830986,89.2671428,26.0845291,0.012496957,0.014474843
11.9835173,24.5133767,89.3345061,26.0371016,0.012532109,0.014383994
11.9124341,23.8754259,89.461906,25.7404696,0.012290106,0.014212174
11.8436727,23.7844513,89.5769572,25.5089045,0.012293129,0.014057015
11.99421,24.5987337,89.3029613,26.1026405,0.012205551,0.014426539
11.8112326,24.2932773,89.6341633,25.6583639,0.012418953,0.013979862
11.9083183,24.09491,89.4610534,25.7540146,0.012420591,0.014213326
11.8537066,23.9846595,89.5743191,25.7510521,0.01231894,0.014060569
11.83990275,24.0915436,89.5907066,25.7761687,0.01228011,0.014038469
11.92244915,24.188965,89.4414383,25.8875554,0.012329759,0.014239781
11.8548688,24.1678855,89.5541504,25.7315854,0.012274372,0.014087774
11.85820485,24.0929461,89.561137,25.7024459,0.012551374,0.014078348
12.0508921,24.4209665,89.211198,26.0806112,0.012428397,0.014550292
11.89504155,24.3020567,89.491991,25.7883768,0.012062974,0.014171603
11.8960141,24.3082772,89.488255,25.723951,0.01211553,0.01417664
11.7584511,24.2811956,89.7301712,25.5177107,0.012085001,0.013850383
11.875526,24.1789693,89.526814,25.8166292,0.012356009,0.014124638
11.83303005,24.2076959,89.5961179,25.6077589,0.012275387,0.014031173
11.8287436,23.9612729,89.6091445,25.5611914,0.012074027,0.014013602
11.85663765,24.2645903,89.5589873,25.6976157,0.012192885,0.014081248
11.9484229,24.0925547,89.3894611,25.8708774,0.012117716,0.014309882
11.97591405,24.2077561,89.3360564,25.8774985,0.012493329,0.014381904
11.9763129,24.1416542,89.3425405,25.8026484,0.01240279,0.01437316
11.8480154,24.0384263,89.577927,25.683386,0.012320247,0.014055706
11.8974523,24.1808299,89.4813352,25.8818735,0.012295931,0.014185975
11.84549445,23.9167915,89.5752537,25.7031118,0.01227959,0.01405931
11.76143205,23.6943693,89.7244095,25.4673679,0.01220682,0.013858152
11.7869918,23.7322237,89.6818259,25.3960001,0.012476232,0.013915582
11.90817865,23.8580302,89.46965,25.7682192,0.012024943,0.014201733
11.8976398,24.0930948,89.4701816,25.7845954,0.012412849,0.014201013
11.8474296,23.9995858,89.5664636,25.6158138,0.012126605,0.014071168
11.88294215,24.2101728,89.5144309,25.7078219,0.012128216,0.014141338
11.86628945,23.8804173,89.5416721,25.6041632,0.012179823,0.014104602
11.66418795,23.4606236,89.8997604,25.2290898,0.012083255,0.013621666
11.89244515,23.9583397,89.4917265,25.6427701,0.012042813,0.014171959
11.81754845,23.7922312,89.622692,25.5242112,0.012408775,0.013995332
11.86623575,23.9901677,89.5398742,25.6923384,0.012276823,0.014107025
11.85672815,23.9977366,89.5528036,25.6198843,0.012276745,0.01408959
11.7712118,23.8935561,89.7025515,25.4550928,0.012147725,0.013887631
11.77329695,23.9326533,89.7047711,25.5813027,0.012109426,0.013884635
11.7586894,23.9695475,89.727377,25.5751051,0.012060709,0.013854147
11.78448065,23.7778758,89.6911646,25.5221504,0.012233523,0.013902988
11.84392685,24.0280193,89.5710133,25.6322778,0.011960216,0.014065029
11.7685361,23.4389989,89.70153,25.3672838,0.011795224,0.013889009
11.7608322,23.72127,89.7268774,25.4745842,0.012353348,0.013854823
11.8041268,23.7600015,89.657639,25.6324649,0.012054384,0.013948201
11.7059489,23.2998506,89.8094669,25.2759495,0.012039378,0.01374344
11.79477505,23.3076911,89.6620207,25.4251655,0.011806793,0.013942292
11.820027,23.6937305,89.618733,25.5054002,0.012116328,0.014000671
11.8070612,23.5595112,89.6280535,25.3856475,0.011857753,0.0139881
11.78736365,23.7427423,89.683189,25.4657769,0.011829345,0.013913745
11.8399679,23.9440118,89.5866614,25.5328167,0.012106419,0.014043922
11.7769267,23.8862198,89.6898071,25.4672598,0.012295894,0.013904817
11.7414466,23.5517098,89.7618969,25.3824765,0.011942215,0.013807593
11.7414894,23.5525262,89.762264,25.3289178,0.011907736,0.0138071
11.76324185,23.4228139,89.7177846,25.2576851,0.011989996,0.013867087
11.7719288,23.6127169,89.706078,25.4242325,0.011781396,0.013882874
11.763813,23.4991474,89.7141365,25.2853864,0.01183155,0.013872008
11.72099415,23.3594949,89.7923679,25.2976602,0.012004564,0.0137665
11.8856333,23.8787232,89.495836,25.5907225,0.012017157,0.014166419
11.7659708,23.5471449,89.716332,25.2141699,0.012098134,0.013869045
11.775399,23.3925792,89.7006086,25.3081983,0.012087124,0.013890253
11.9091149,23.7575339,89.4571957,25.7498954,0.01189293,0.014218531
11.82079465,23.7771756,89.6234745,25.6240593,0.011768474,0.013994277
11.7559066,23.7311071,89.7337328,25.2693421,0.011828712,0.013845577
11.7118734,23.3021557,89.7985426,25.2247832,0.011820603,0.013758173
11.6362118,22.9764555,89.9501243,25.0154551,0.011855696,0.013553742
11.7150094,23.5693847,89.8015071,25.303099,0.011934766,0.013754174
11.85872565,23.7652441,89.5524155,25.5861169,0.012064191,0.014090112
11.64761175,23.3048685,89.9156825,25.1414356,0.012156085,0.013600193
11.6797616,23.1189224,89.8545635,25.1235302,0.011933825,0.013682618
11.8550507,23.8143959,89.5585026,25.6242569,0.012081294,0.014081903
11.59385205,23.1176879,90.009249,25.0620363,0.011858865,0.013474004
11.8154997,23.7380562,89.626102,25.5376377,0.012062287,0.013990733
11.8238627,23.9919806,89.6102481,25.495696,0.011900028,0.014012115
11.82048525,23.7625819,89.6173601,25.4288952,0.011696906,0.014002524
11.7302501,23.4673483,89.7779829,25.3511151,0.011930595,0.013785901
11.8110816,23.7664285,89.6274911,25.5937891,0.011871665,0.013988861
11.85104155,23.8761112,89.5729285,25.5432274,0.011972021,0.01406245
11.77561825,23.6228891,89.6834437,25.4384443,0.011887907,0.013913402
11.714457,23.0809967,89.8090901,25.1431938,0.011832831,0.013743948
11.8171597,23.1989752,89.6223634,25.2886591,0.011659304,0.013995778
11.6051491,23.3259663,89.9867359,25.0694684,0.011893038,0.013504365
11.7151213,23.5923136,89.8098341,25.2598715,0.011993815,0.013742943
11.6784668,23.5110204,89.8704186,25.1787951,0.01180778,0.013661236
11.7478387,23.542334,89.7455705,25.3446588,0.011740613,0.013829614
11.6884256,22.9463463,89.8426641,25.037199,0.012089739,0.01369867
11.6907586,23.4910726,89.8476716,25.2408346,0.011864127,0.013691914
11.71932195,23.3550766,89.79405,25.2710254,0.011815145,0.013764232
11.663642,23.0676317,89.893829,25.0228978,0.011833563,0.013629666
11.6745444,23.0253863,89.8792711,25.0455167,0.011809107,0.013649299
11.6322271,23.1699111,89.9528636,25.0603704,0.011871651,0.013550048
11.6192909,23.388691,89.978561,25.0994736,0.011744394,0.013515392
11.6820397,23.4093387,89.8566496,25.2092857,0.011849813,0.013679807
11.6121861,23.2472303,89.9806145,25.1018217,0.012123725,0.01351262
11.7011568,23.728082,89.8248469,25.2680648,0.011902188,0.013722699
11.4776995,22.928098,90.2240781,24.7874863,0.011846756,0.013184274
11.6254815,22.6713646,89.9601458,24.8536852,0.011598481,0.013540225
11.6986638,23.2781013,89.8418655,25.3544545,0.011837702,0.013699746
11.61716955,23.3933614,89.976907,25.1126514,0.011643863,0.013517624
11.6054512,23.2599829,90.001852,24.9735651,0.011925421,0.01348398
11.6800427,23.5852743,89.8733131,25.120537,0.011845538,0.013657335
11.8315984,23.6540723,89.5893386,25.3858305,0.011783013,0.014040313
11.68654415,23.211652,89.839028,25.1348951,0.011719842,0.013703573
11.75447755,23.2611765,89.7363727,25.2340568,0.011890511,0.013842019
11.6801713,23.1393672,89.860496,25.0543164,0.011827394,0.013674621
11.5856348,23.1517893,90.035723,25.0033448,0.01150712,0.013438301
11.698829,23.2359936,89.8326938,25.1604727,0.01200426,0.013712116
11.5883296,22.9799944,90.0255748,24.9458492,0.011704792,0.013451985
11.6237638,22.9538035,89.9649613,24.9591667,0.011657974,0.013533731
11.5947255,23.0660057,90.0154971,24.904078,0.01179311,0.013465577
11.5129613,22.8717297,90.1607173,24.8407425,0.011459386,0.013269727
11.63621845,23.1728146,89.9346816,25.0971174,0.011554418,0.013574568
11.5780769,22.5460524,90.0424031,24.853212,0.011786348,0.013429292
11.6679034,22.6683841,89.884312,24.8518756,0.011506992,0.013642498
11.6145598,23.2504065,89.9804776,25.0874586,0.011811624,0.013512806
11.6517828,23.2441125,89.9146138,25.1361969,0.011720604,0.013601636
11.6262623,22.9347763,89.9619204,25.0561768,0.011609837,0.013537832
11.7634466,23.343614,89.7137922,25.23972,0.011775247,0.013872471
11.63325865,23.3136157,89.9345895,25.020127,0.011730641,0.013574693
11.6545511,23.301223,89.9046589,25.0441152,0.011478142,0.013615058
11.5670701,22.8176153,90.067739,24.8139734,0.011476515,0.013395121
11.6748056,22.6306574,89.8758729,24.8733748,0.011625609,0.013653883
11.6649797,22.994316,89.8904287,24.9975619,0.011763399,0.013634252
11.64971665,23.4725294,89.9190083,25.2177335,0.011789389,0.013595706
11.621085,23.3926813,89.971444,25.148652,0.011737938,0.013524988
11.6611614,22.8622719,89.9094048,24.9391526,0.011534132,0.013608658
11.5030212,22.5327849,90.1687719,24.5979962,0.011823472,0.013258865
11.63881995,22.9551054,89.9340725,25.0161558,0.0116798,0.013575392
11.71360605,23.4454693,89.8007304,25.3024264,0.011780785,0.013755221
11.6203353,22.9791136,89.958542,25.0241179,0.011709667,0.013542392
11.6097235,22.8681487,89.9914825,24.9570646,0.011759887,0.013497961
