RMSE,MAPE,R2,RAE,TRAIN,TEST
3.09630594,5.02774141,94.3631153,20.5071263,0.000995602,0.000958816
3.0962585,5.02962246,94.363288,20.5112065,0.000995475,0.000958787
3.09617898,5.02971838,94.3635777,20.511125,0.000995351,0.000958737
3.09598962,5.02860209,94.364271,20.5081547,0.000995239,0.00095862
3.09587149,5.02811024,94.3647006,20.506732,0.000995107,0.000958546
3.09580758,5.02874106,94.3649345,20.507925,0.000994986,0.000958507
3.09569433,5.02824355,94.3653465,20.5063403,0.000994868,0.000958437
3.09560244,5.02740202,94.3656826,20.5042362,0.00099473,0.00095838
3.09547402,5.02826514,94.3661485,20.5056721,0.000994607,0.0009583
3.09543207,5.02891327,94.366302,20.507023,0.000994512,0.000958274
3.09522549,5.02665872,94.3670566,20.5016172,0.000994389,0.000958146
3.09513913,5.02783532,94.36737,20.5039413,0.000994263,0.000958093
