TIME,Origin,L3F,LSTM,SVR
26/06/2018 03:05,88,89.66817856,89.25393581,87.73043255
26/06/2018 03:10,88,89.66817856,86.11548424,87.73043255
26/06/2018 03:15,88,89.66817856,88.35847914,87.73043255
26/06/2018 03:20,88,89.66817856,87.15775728,87.73043255
26/06/2018 03:25,88,89.66817856,89.52320635,87.73043255
26/06/2018 03:30,88,89.66817856,90.30340254,87.73043255
26/06/2018 03:35,88,89.66817856,89.69814718,86.81908396
26/06/2018 03:40,88,88.66365612,86.80214882,86.81908396
26/06/2018 03:45,88,88.22903037,89.31193888,86.81908396
26/06/2018 03:50,88,88.01347196,88.48275125,86.81908396
26/06/2018 03:55,88,87.995314,86.93490088,86.81908396
26/06/2018 04:00,88,88.16365361,86.57789052,86.81908396
26/06/2018 04:05,88,88.69234324,90.05325675,86.81908396
26/06/2018 04:10,88,88.69234324,91.74098969,86.81908396
26/06/2018 04:15,88,88.69234324,86.98513269,86.81908396
26/06/2018 04:20,88,88.69234324,88.88540208,86.81908396
26/06/2018 04:25,88,88.69234324,87.06505001,86.81908396
26/06/2018 04:30,88,88.69234324,87.02143967,86.81908396
26/06/2018 04:35,88,88.69234324,86.41817749,86.81908396
26/06/2018 04:40,88,88.69234324,87.26943254,86.81908396
26/06/2018 04:45,88,88.69234324,88.05654466,86.81908396
26/06/2018 04:50,88,88.69234324,87.40393817,86.81908396
26/06/2018 04:55,88,88.69234324,89.80580389,86.81908396
26/06/2018 05:00,88,88.69234324,88.32463384,86.81908396
26/06/2018 05:05,88,88.69234324,89.99711215,86.81908396
26/06/2018 05:10,88,88.69234324,86.53504312,86.81908396
26/06/2018 05:15,88,88.69234324,88.07159901,86.81908396
26/06/2018 05:20,88,88.69234324,87.98004091,86.81908396
26/06/2018 05:25,88,88.69234324,90.03597856,86.81908396
26/06/2018 05:30,87,88.69234324,91.64061368,86.81908396
26/06/2018 05:35,87,88.69234324,89.99228597,86.81908396
26/06/2018 05:40,87,88.69234324,88.87725413,86.81908396
26/06/2018 05:45,87,88.69234324,88.42503428,86.81908396
26/06/2018 05:50,87,88.69234324,86.13341987,86.81908396
26/06/2018 05:55,87,88.69234324,85.53932846,86.81908396
26/06/2018 06:00,87,88.69234324,86.32098198,85.91296456
26/06/2018 06:05,87,87.68952906,88.39998484,85.91296456
26/06/2018 06:10,87,87.25954831,85.80462456,85.91296456
26/06/2018 06:15,87,87.03945816,85.91526568,85.91296456
26/06/2018 06:20,86,87.02203751,85.08571506,85.91296456
26/06/2018 06:25,86,87.18948901,86.47839069,85.91296456
26/06/2018 06:30,86,87.72345901,88.01523924,85.91296456
26/06/2018 06:35,86,87.72345901,86.9446969,85.91296456
26/06/2018 06:40,86,87.72345901,90.08746028,85.91296456
26/06/2018 06:45,86,87.72345901,87.19044745,85.91296456
26/06/2018 06:50,87,87.72345901,88.14470112,85.01218386
26/06/2018 06:55,89,86.72254562,83.75253618,85.01218386
26/06/2018 07:00,89,86.28672957,87.71845877,85.01218386
26/06/2018 07:05,89,86.07326508,89.33065116,85.01218386
26/06/2018 07:10,89,86.05110049,86.6563952,85.01218386
26/06/2018 07:15,88,86.22014523,88.95944774,85.01218386
26/06/2018 07:20,92,86.75064623,83.13604951,85.91296456
26/06/2018 07:25,92,87.75081277,86.30829334,87.73043255
26/06/2018 07:30,93,90.18951714,88.35198283,87.73043255
26/06/2018 07:35,95,91.2747997,86.55976057,87.73043255
26/06/2018 07:40,95,91.72241628,87.71682799,87.73043255
26/06/2018 07:45,95,91.5946734,89.67119396,86.81908396
26/06/2018 07:50,94,89.72633839,91.62245333,90.49474155
26/06/2018 07:55,94,92.24646389,87.67050743,90.49474155
26/06/2018 08:00,96,93.77882957,89.41280365,91.42588956
26/06/2018 08:05,98,95.61876774,90.91964662,93.30206507
26/06/2018 08:10,103,98.32797587,93.06861103,93.30206507
26/06/2018 08:15,103,99.2614001,93.65103006,93.30206507
26/06/2018 08:20,108,97.58519948,95.75931668,92.36170271
26/06/2018 08:25,108,96.44380569,91.01819694,92.36170271
26/06/2018 08:30,110,95.13529539,92.75551021,94.24685968
26/06/2018 08:35,110,95.88153958,93.43101621,96.14927308
26/06/2018 08:40,110,98.76333356,92.83024788,100.9745044
26/06/2018 08:45,115,105.2947676,96.65205359,100.9745044
26/06/2018 08:50,119,108.477174,97.27186143,105.8862939
26/06/2018 08:55,119,114.2713821,99.79084432,105.8862939
26/06/2018 09:00,123,115.159272,101.4811397,107.8717278
26/06/2018 09:05,123,116.2727332,100.0093538,107.8717278
26/06/2018 09:10,122,114.6202004,108.7915158,107.8717278
26/06/2018 09:15,127,114.1489029,107.4767148,112.8781133
26/06/2018 09:20,125,116.6035247,110.0326192,116.9186189
26/06/2018 09:25,125,122.4316061,112.0841187,116.9186189
26/06/2018 09:30,122,124.1396666,112.020309,120.9814119
26/06/2018 09:35,122,129.0048075,114.0665734,120.9814119
26/06/2018 09:40,124,129.9426138,120.068109,119.9640913
26/06/2018 09:45,127,126.4722526,114.3215412,125.0579306
26/06/2018 09:50,129,129.0234506,114.5728743,123.0184931
26/06/2018 09:55,133,128.3098006,122.1533692,123.0184931
26/06/2018 10:00,131,126.4257371,121.8736577,119.9640913
26/06/2018 10:05,130,123.3673906,124.7656918,119.9640913
26/06/2018 10:10,130,121.6623199,123.627516,121.9995906
26/06/2018 10:15,130,120.9530663,116.9722641,125.0579306
26/06/2018 10:20,132,125.6507778,120.0065958,127.0986459
26/06/2018 10:25,138,129.8028708,121.1718917,131.1795902
26/06/2018 10:30,138,136.6145003,124.7559452,129.1395593
26/06/2018 10:35,139,136.4937544,121.8921185,128.1191454
26/06/2018 10:40,138,133.9882028,127.0787084,128.1191454
26/06/2018 10:45,139,131.4728403,127.9345882,128.1191454
26/06/2018 10:50,137,129.5830762,124.7164488,130.1597526
