TIME,Origin,L3F,LSTM,SVR
25/06/2018 21:35,185,182.5118581,177.634431,183.6058752
25/06/2018 21:40,183,183.0543728,179.0869655,183.6058752
25/06/2018 21:45,183,183.5393516,179.7963266,182.5725306
25/06/2018 21:50,183,183.577378,176.1147897,182.5725306
25/06/2018 21:55,183,183.6012701,180.3180344,182.5725306
25/06/2018 22:00,183,183.4337911,178.5411252,183.6058752
25/06/2018 22:05,185,183.5198513,181.7728054,184.6414015
25/06/2018 22:10,185,184.1713579,176.2169603,182.5725306
25/06/2018 22:15,187,184.017503,174.5181014,182.5725306
25/06/2018 22:20,186,183.7603578,183.3832143,182.5725306
25/06/2018 22:25,187,183.4556366,184.4024374,182.5725306
25/06/2018 22:30,187,183.1643114,181.2205329,182.5725306
25/06/2018 22:35,187,183.0144822,179.6498843,184.6414015
25/06/2018 22:40,187,183.962366,179.3226038,184.6414015
25/06/2018 22:45,187,184.5592748,181.4117064,186.7186131
25/06/2018 22:50,188,185.7682882,181.3812504,185.679013
25/06/2018 22:55,188,186.2120085,176.0586156,186.7186131
25/06/2018 23:00,191,186.8048839,183.6101885,186.7186131
25/06/2018 23:05,191,186.9199588,181.811973,186.7186131
25/06/2018 23:10,190,187.0875634,181.5739052,186.7186131
25/06/2018 23:15,190,186.9939144,180.9376312,186.7186131
25/06/2018 23:20,190,187.1111522,180.2912088,187.7601056
25/06/2018 23:25,190,187.4039097,179.8285106,187.7601056
25/06/2018 23:30,190,187.7000173,184.5615036,190.8949646
25/06/2018 23:35,190,189.0611592,178.3188538,190.8949646
25/06/2018 23:40,190,190.0591158,183.5120803,189.8483787
25/06/2018 23:45,191,190.3720537,179.1825998,189.8483787
25/06/2018 23:50,191,190.3249788,181.8365743,189.8483787
25/06/2018 23:55,191,190.1861313,183.8269591,189.8483787
26/06/2018 00:00,191,189.8085636,181.4907677,189.8483787
26/06/2018 00:05,191,189.7784553,187.7870488,189.8483787
26/06/2018 00:10,192,189.8664104,185.5247058,189.8483787
26/06/2018 00:15,192,189.8664104,184.6215211,190.8949646
26/06/2018 00:20,192,190.2449616,183.4495935,190.8949646
26/06/2018 00:25,192,190.5381036,183.4649318,190.8949646
26/06/2018 00:30,192,190.7600518,181.0505569,190.8949646
26/06/2018 00:35,192,190.8773095,182.4897047,190.8949646
26/06/2018 00:40,192,190.9034059,186.0601909,191.9430536
26/06/2018 00:45,193,191.19482,186.8741307,191.9430536
26/06/2018 00:50,193,191.4879099,185.9956974,191.9430536
26/06/2018 00:55,194,191.7050788,183.3556289,191.9430536
26/06/2018 01:00,193,191.819092,185.3133963,191.9430536
26/06/2018 01:05,193,191.8468597,188.470125,191.9430536
26/06/2018 01:10,193,191.7613601,186.3200414,191.9430536
26/06/2018 01:15,193,191.7613601,187.0148148,192.9925473
26/06/2018 01:20,193,192.1382722,185.6408116,192.9925473
26/06/2018 01:25,193,192.4328265,185.9594939,194.0433476
26/06/2018 01:30,194,193.024429,188.4425887,192.9925473
26/06/2018 01:35,194,193.0511841,188.1629101,192.9925473
26/06/2018 01:40,194,193.0098505,181.3925538,192.9925473
26/06/2018 01:45,194,192.8131746,184.4302097,192.9925473
26/06/2018 01:50,194,192.7265567,187.2699611,192.9925473
26/06/2018 01:55,194,192.6115233,189.3820198,192.9925473
26/06/2018 02:00,194,192.6983617,184.9967298,194.0433476
26/06/2018 02:05,194,193.0744129,186.9680891,194.0433476
26/06/2018 02:10,194,193.3650963,186.2556996,194.0433476
26/06/2018 02:15,194,193.5884324,189.7922081,194.0433476
26/06/2018 02:20,194,193.6960977,188.6249848,194.0433476
26/06/2018 02:25,194,193.7273135,190.5155074,194.0433476
26/06/2018 02:30,194,193.6375447,182.8819398,194.0433476
26/06/2018 02:35,194,193.6375447,190.1333947,194.0433476
26/06/2018 02:40,194,193.6375447,188.532016,194.0433476
26/06/2018 02:45,195,193.6375447,188.1418641,194.0433476
26/06/2018 02:50,195,193.6375447,188.3495907,194.0433476
26/06/2018 02:55,195,193.6375447,180.6158699,194.0433476
26/06/2018 03:00,195,193.6375447,183.7395018,194.0433476
26/06/2018 03:05,195,193.6375447,188.8653886,194.0433476
26/06/2018 03:10,196,193.6375447,188.2667856,194.0433476
26/06/2018 03:15,196,193.6375447,184.4365469,195.0953564
26/06/2018 03:20,196,194.0127366,184.9596333,195.0953564
26/06/2018 03:25,196,194.3033709,190.2981134,195.0953564
26/06/2018 03:30,196,194.5225618,182.3738562,195.0953564
26/06/2018 03:35,196,194.6374758,187.4680248,195.0953564
26/06/2018 03:40,196,194.6659129,183.9083993,196.1484749
26/06/2018 03:45,196,194.9507461,185.341,196.1484749
26/06/2018 03:50,196,195.2409317,186.1344698,196.1484749
26/06/2018 03:55,196,195.4579948,190.3877551,196.1484749
26/06/2018 04:00,196,195.5749232,188.8895779,196.1484749
26/06/2018 04:05,196,195.5964685,186.2714913,196.1484749
26/06/2018 04:10,196,195.5076341,189.5096512,196.1484749
26/06/2018 04:15,196,195.5076341,188.4588476,196.1484749
26/06/2018 04:20,196,195.5076341,190.0495418,196.1484749
26/06/2018 04:25,197,195.5076341,187.7901584,196.1484749
26/06/2018 04:30,198,195.5076341,189.8887278,196.1484749
26/06/2018 04:35,198,195.5076341,188.612989,196.1484749
26/06/2018 04:40,198,195.5076341,185.394812,196.1484749
26/06/2018 04:45,198,195.5076341,180.5728528,196.1484749
26/06/2018 04:50,198,195.5076341,188.7073625,196.1484749
26/06/2018 04:55,198,195.5076341,185.8670382,197.2026048
26/06/2018 05:00,198,195.8810521,188.4201519,198.2576471
26/06/2018 05:05,198,196.5418493,191.4325998,198.2576471
26/06/2018 05:10,198,197.0473839,190.5673388,198.2576471
26/06/2018 05:15,198,197.3804762,189.9479395,198.2576471
26/06/2018 05:20,198,197.5198093,187.2736788,198.2576471
26/06/2018 05:25,198,197.4620773,187.739767,198.2576471
26/06/2018 05:30,198,197.376354,190.4080627,198.2576471
26/06/2018 05:35,198,197.376354,184.4408376,198.2576471
26/06/2018 05:40,198,197.376354,190.4690958,198.2576471
26/06/2018 05:45,198,197.376354,189.9984197,198.2576471
26/06/2018 05:50,198,197.376354,187.646599,198.2576471
26/06/2018 05:55,199,197.376354,191.5047693,198.2576471
26/06/2018 06:00,199,197.376354,190.9405806,198.2576471
26/06/2018 06:05,199,197.376354,187.6359818,198.2576471
26/06/2018 06:10,199,197.376354,187.0561148,198.2576471
26/06/2018 06:15,199,197.376354,187.0881088,198.2576471
26/06/2018 06:20,198,197.376354,187.8047951,198.2576471
26/06/2018 06:25,198,197.376354,188.7064863,199.3135026
26/06/2018 06:30,198,197.7479461,190.1223716,199.3135026
26/06/2018 06:35,198,198.033844,186.2487818,199.3135026
26/06/2018 06:40,196,198.2517497,187.9509418,199.3135026
26/06/2018 06:45,196,198.3611123,187.6150967,199.3135026
26/06/2018 06:50,194,198.3896688,185.1111567,198.2576471
26/06/2018 06:55,194,197.9318572,177.6586785,198.2576471
26/06/2018 07:00,194,197.6421129,188.0964788,198.2576471
26/06/2018 07:05,194,197.4248092,187.7064556,198.2576471
26/06/2018 07:10,194,197.3120781,188.8918573,196.1484749
26/06/2018 07:15,193,196.5420178,190.4575825,196.1484749
26/06/2018 07:20,189,196.0512241,183.5204641,194.0433476
26/06/2018 07:25,188,194.8673451,190.5286368,194.0433476
26/06/2018 07:30,183,194.0653782,188.2519207,194.0433476
26/06/2018 07:35,183,193.5741663,182.9385581,194.0433476
26/06/2018 07:40,181,193.5200633,190.2528966,194.0433476
26/06/2018 07:45,179,193.467918,190.2403431,192.9925473
26/06/2018 07:50,177,193.2613096,186.4058168,188.803393
26/06/2018 07:55,177,191.4575825,188.8002885,187.7601056
26/06/2018 08:00,175,189.6870933,183.4218902,182.5725306
26/06/2018 08:05,173,186.4811327,186.1644234,182.5725306
26/06/2018 08:10,173,184.2980625,182.4758676,180.5127677
26/06/2018 08:15,174,182.268599,182.2424459,178.4628743
26/06/2018 08:20,177,180.6530002,179.5936229,176.423607
26/06/2018 08:25,178,178.7725387,174.5262799,176.423607
26/06/2018 08:30,174,177.9397113,178.3622952,174.3957151
26/06/2018 08:35,174,176.4182379,184.2827594,172.3799414
26/06/2018 08:40,174,174.9234736,176.1790182,172.3799414
26/06/2018 08:45,174,173.9820036,170.997426,173.3862675
26/06/2018 08:50,176,173.871535,170.9162814,176.423607
26/06/2018 08:55,174,175.0520501,169.7930831,177.4418655
26/06/2018 09:00,175,176.7089059,180.29307,173.3862675
26/06/2018 09:05,174,176.4521926,175.8291844,173.3862675
26/06/2018 09:10,173,175.8455658,173.5783302,173.3862675
26/06/2018 09:15,171,175.040212,177.097676,173.3862675
26/06/2018 09:20,172,174.3245933,171.2795081,175.4081927
26/06/2018 09:25,172,174.8884358,171.467886,173.3862675
26/06/2018 09:30,172,175.0969253,174.3038951,174.3957151
26/06/2018 09:35,172,175.33429,170.9757244,173.3862675
26/06/2018 09:40,168,175.0215236,175.1876653,172.3799414
26/06/2018 09:45,168,174.388134,172.7015835,170.3770214
26/06/2018 09:50,167,172.9354877,171.6704825,171.3768289
26/06/2018 09:55,165,172.5923603,168.5782962,171.3768289
26/06/2018 10:00,161,172.1938906,170.3469993,171.3768289
26/06/2018 10:05,159,172.2553326,170.9177596,171.3768289
26/06/2018 10:10,159,172.4056337,170.7175375,167.3983315
26/06/2018 10:15,160,171.0609253,172.8346161,167.3983315
26/06/2018 10:20,160,169.736739,174.5134293,166.4126449
26/06/2018 10:25,160,168.4152518,169.7047573,164.4526193
26/06/2018 10:30,159,166.8536381,168.4614873,160.5804024
26/06/2018 10:35,159,164.2952504,161.2427663,158.6695863
26/06/2018 10:40,160,162.0652614,165.6898339,158.6695863
26/06/2018 10:45,160,160.2404057,163.8915096,159.6228158
26/06/2018 10:50,160,159.7296184,162.1976935,159.6228158
26/06/2018 10:55,160,159.8691384,166.9469639,159.6228158
26/06/2018 11:00,158,160.4392231,163.5605909,158.6695863
26/06/2018 11:05,158,160.366591,162.4465332,158.6695863
26/06/2018 11:10,157,160.0836143,162.8334681,159.6228158
26/06/2018 11:15,156,160.1475517,162.8692458,159.6228158
26/06/2018 11:20,156,160.3421642,162.9533867,159.6228158
26/06/2018 11:25,155,160.5426483,167.8080905,159.6228158
26/06/2018 11:30,153,160.7630815,163.1289263,157.720797
26/06/2018 11:35,152,160.0014786,160.784538,157.720797
26/06/2018 11:40,152,159.2754189,162.6103634,156.7765316
26/06/2018 11:45,152,158.402825,164.1765175,155.836872
26/06/2018 11:50,152,157.4601923,161.1745642,155.836872
26/06/2018 11:55,152,156.842982,157.610092,154.9019
26/06/2018 12:00,152,156.2911737,151.8581684,153.0463424
26/06/2018 12:05,152,155.0275027,159.7352265,152.1259167
26/06/2018 12:10,152,153.8311331,159.6414044,152.1259167
26/06/2018 12:15,153,153.0256506,157.0622143,152.1259167
26/06/2018 12:20,153,152.5153857,159.6005824,152.1259167
26/06/2018 12:25,153,152.4282363,155.2180191,152.1259167
26/06/2018 12:30,151,152.5999417,154.174478,152.1259167
26/06/2018 12:35,152,152.7065945,152.8347803,152.1259167
26/06/2018 12:40,152,152.7065945,155.5041422,152.1259167
26/06/2018 12:45,152,152.7065945,153.2485118,153.0463424
26/06/2018 12:50,153,153.1045939,156.2693159,153.0463424
26/06/2018 12:55,152,153.4191847,159.9289552,153.0463424
26/06/2018 13:00,153,153.6553024,162.1643883,151.2104981
26/06/2018 13:05,153,152.9778449,163.9162656,152.1259167
26/06/2018 13:10,153,152.7815428,156.214211,152.1259167
26/06/2018 13:15,152,152.5166158,151.0997532,152.1259167
26/06/2018 13:20,153,152.5169972,153.5417028,153.0463424
26/06/2018 13:25,152,152.9638332,160.1965246,152.1259167
26/06/2018 13:30,152,153.1263568,156.0522466,153.0463424
26/06/2018 13:35,153,153.3413443,156.9171368,153.0463424
26/06/2018 13:40,153,153.5357699,153.5010768,153.0463424
26/06/2018 13:45,152,153.6916208,157.7318625,152.1259167
26/06/2018 13:50,152,153.2718156,155.6459369,153.0463424
26/06/2018 13:55,152,153.4951057,157.4567947,152.1259167
26/06/2018 14:00,153,153.0684379,157.0895561,152.1259167
26/06/2018 14:05,154,152.8728603,156.3848334,153.0463424
26/06/2018 14:10,157,153.1143916,157.5495705,153.0463424
26/06/2018 14:15,155,153.4567638,160.5626465,152.1259167
26/06/2018 14:20,155,153.1559136,160.0053266,152.1259167
26/06/2018 14:25,155,153.0640599,155.9314671,152.1259167
26/06/2018 14:30,158,152.8566351,151.2667114,153.0463424
26/06/2018 14:35,157,153.0343867,152.6276374,153.9716969
26/06/2018 14:40,157,153.7141756,158.3754173,156.7765316
26/06/2018 14:45,155,155.5625313,150.9385072,154.9019
26/06/2018 14:50,154,156.0661434,160.7198316,154.9019
