TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,250,0.333333333,0.060728541,0.35357618
2018/6/1 0:05,250,0.333333333,0.059557491,0.35318583
2018/6/1 0:10,250,0.333333333,0.058520001,0.35284
2018/6/1 0:15,250,0.333333333,0.057616821,0.35253894
2018/6/1 0:20,250,0.333333333,0.056846691,0.35228223
2018/6/1 0:25,250,0.333333333,0.056206881,0.35206896
2018/6/1 0:30,250,0.333333333,0.055693521,0.35189784
2018/6/1 0:35,250,0.333333333,0.055301361,0.35176712
2018/6/1 0:40,250,0.333333333,0.055024221,0.35167474
2018/6/1 0:45,250,0.333333333,0.054854421,0.35161814
2018/6/1 0:50,250,0.333333333,0.054783711,0.35159457
2018/6/1 0:55,250,0.333333333,0.054802701,0.3516009
2018/6/1 1:00,250,0.333333333,0.054901281,0.35163376
2018/6/1 1:05,250,0.333333333,0.055069101,0.3516897
2018/6/1 1:10,250,0.333333333,0.055295001,0.351765
2018/6/1 1:15,250,0.333333333,0.055568061,0.35185602
2018/6/1 1:20,250,0.333333333,0.055876791,0.35195893
2018/6/1 1:25,250,0.333333333,0.056210001,0.35207
2018/6/1 1:30,250,0.333333333,0.056557101,0.3521857
2018/6/1 1:35,250,0.333333333,0.056907381,0.35230246
2018/6/1 1:40,250,0.333333333,0.057251241,0.35241708
2018/6/1 1:45,250,0.333333333,0.057579741,0.35252658
2018/6/1 1:50,250,0.333333333,0.057884691,0.35262823
2018/6/1 1:55,250,0.333333333,0.058159521,0.35271984
2018/6/1 2:00,250,0.333333333,0.058398501,0.3527995
2018/6/1 2:05,250,0.333333333,0.058597611,0.35286587
2018/6/1 2:10,250,0.333333333,0.058754541,0.35291818
2018/6/1 2:15,250,0.333333333,0.058868361,0.35295612
2018/6/1 2:20,250,0.333333333,0.058940061,0.35298002
2018/6/1 2:25,250,0.333333333,0.058972611,0.35299087
2018/6/1 2:30,250,0.333333333,0.058971261,0.35299042
2018/6/1 2:35,250,0.333333333,0.058942701,0.3529809
2018/6/1 2:40,250,0.333333333,0.058896411,0.35296547
2018/6/1 2:45,250,0.333333333,0.058843581,0.35294786
2018/6/1 2:50,250,0.333333333,0.058797891,0.35293263
2018/6/1 2:55,250,0.333333333,0.058774911,0.35292497
2018/6/1 3:00,250,0.333333333,0.058792341,0.35293078
2018/6/1 3:05,250,0.333333333,0.058870101,0.3529567
2018/6/1 3:10,250,0.333333333,0.059030541,0.35301018
2018/6/1 3:15,250,0.333333333,0.059297001,0.353099
2018/6/1 3:20,250,0.333333333,0.059695551,0.35323185
