TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,211,0.301428571,0.872952017,0.56456125
2018/6/1 0:05,211,0.301428571,0.864091709,0.5618905
2018/6/1 0:10,211,0.301428571,0.855715761,0.55936575
2018/6/1 0:15,211,0.301428571,0.847859671,0.5569977
2018/6/1 0:20,213,0.304285714,0.823272781,0.55479586
2018/6/1 0:25,213,0.304285714,0.816608781,0.5527681
2018/6/1 0:30,213,0.304285714,0.810538368,0.55092096
2018/6/1 0:35,213,0.304285714,0.805077513,0.5492593
2018/6/1 0:40,213,0.304285714,0.800237326,0.5477865
2018/6/1 0:45,213,0.304285714,0.796022866,0.5465041
2018/6/1 0:50,213,0.304285714,0.792434462,0.5454122
2018/6/1 0:55,213,0.304285714,0.789466856,0.5445092
2018/6/1 1:00,213,0.304285714,0.787109302,0.54379183
2018/6/1 1:05,214,0.305714286,0.777003643,0.5432554
2018/6/1 1:10,214,0.305714286,0.775819858,0.5428935
2018/6/1 1:15,213,0.304285714,0.783516199,0.5426985
2018/6/1 1:20,213,0.304285714,0.783392959,0.542661
2018/6/1 1:25,214,0.305714286,0.775418307,0.54277074
2018/6/1 1:30,214,0.305714286,0.776220559,0.543016
2018/6/1 1:35,214,0.305714286,0.777424625,0.5433841
2018/6/1 1:40,213,0.304285714,0.787337279,0.5438612
2018/6/1 1:45,213,0.304285714,0.789216434,0.544433
2018/6/1 1:50,213,0.304285714,0.791356528,0.5450842
2018/6/1 1:55,213,0.304285714,0.793706096,0.54579914
2018/6/1 2:00,213,0.304285714,0.796212161,0.5465617
2018/6/1 2:05,213,0.304285714,0.798821387,0.54735565
2018/6/1 2:10,214,0.305714286,0.793062101,0.5481647
2018/6/1 2:15,214,0.305714286,0.795704765,0.5489726
2018/6/1 2:20,214,0.305714286,0.798291167,0.5497633
2018/6/1 2:25,214,0.305714286,0.80077126,0.5505215
2018/6/1 2:30,214,0.305714286,0.803095849,0.55123216
2018/6/1 2:35,214,0.305714286,0.80521904,0.55188125
2018/6/1 2:40,214,0.305714286,0.807097559,0.55245554
2018/6/1 2:45,214,0.305714286,0.808691727,0.5529429
2018/6/1 2:50,214,0.305714286,0.809965793,0.5533324
2018/6/1 2:55,214,0.305714286,0.810887896,0.5536143
2018/6/1 3:00,214,0.305714286,0.811432195,0.5537807
2018/6/1 3:05,214,0.305714286,0.81157612,0.5538247
