TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,79,0.464705882,0.167828558,0.5426968
2018/6/1 0:05,79,0.464705882,0.167306938,0.5424544
2018/6/1 0:10,79,0.464705882,0.166849444,0.5422418
2018/6/1 0:15,79,0.464705882,0.166460596,0.5420611
2018/6/1 0:20,79,0.464705882,0.166143836,0.5419139
2018/6/1 0:25,79,0.464705882,0.165902608,0.5418018
2018/6/1 0:30,79,0.464705882,0.16573971,0.5417261
2018/6/1 0:35,79,0.464705882,0.165656862,0.5416876
2018/6/1 0:40,81,0.476470588,0.136874371,0.5416872
2018/6/1 0:45,83,0.488235294,0.109557311,0.54172504
2018/6/1 0:50,82,0.482352941,0.12324666,0.54180133
2018/6/1 0:55,82,0.482352941,0.123484183,0.5419159
2018/6/1 1:00,82,0.482352941,0.123799637,0.54206806
2018/6/1 1:05,82,0.482352941,0.124191549,0.5422571
2018/6/1 1:10,82,0.482352941,0.124657391,0.5424818
2018/6/1 1:15,83,0.488235294,0.111637783,0.5427408
2018/6/1 1:20,83,0.488235294,0.112234934,0.54303235
2018/6/1 1:25,84,0.494117647,0.099645911,0.54335445
2018/6/1 1:30,84,0.494117647,0.100355094,0.54370487
2018/6/1 1:35,84,0.494117647,0.101116512,0.5440811
2018/6/1 1:40,84,0.494117647,0.1019247,0.54448044
2018/6/1 1:45,84,0.494117647,0.10277381,0.5449
2018/6/1 1:50,84,0.494117647,0.103657405,0.5453366
2018/6/1 1:55,84,0.494117647,0.10456901,0.54578704
2018/6/1 2:00,84,0.494117647,0.105501703,0.5462479
2018/6/1 2:05,85,0.5,0.09343148,0.54671574
2018/6/1 2:10,85,0.5,0.0943738,0.5471869
2018/6/1 2:15,86,0.505882353,0.082579372,0.5476578
2018/6/1 2:20,86,0.505882353,0.083502512,0.5481248
2018/6/1 2:25,86,0.505882353,0.084410825,0.5485843
2018/6/1 2:30,86,0.505882353,0.085296941,0.54903257
2018/6/1 2:35,86,0.505882353,0.086154314,0.5494663
2018/6/1 2:40,86,0.505882353,0.086975928,0.54988194
2018/6/1 2:45,86,0.505882353,0.087755477,0.5502763
2018/6/1 2:50,86,0.505882353,0.088486674,0.5506462
2018/6/1 2:55,86,0.505882353,0.089163907,0.5509888
