TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,171,0.57,0.24898,0.7119186
2018/6/1 0:05,170,0.566666667,0.252477764,0.7097374
2018/6/1 0:10,170,0.566666667,0.248943235,0.7077345
2018/6/1 0:15,171,0.57,0.238446491,0.7059145
2018/6/1 0:20,170,0.566666667,0.242848346,0.70428073
2018/6/1 0:25,170,0.566666667,0.240297588,0.7028353
2018/6/1 0:30,171,0.57,0.230840105,0.70157886
2018/6/1 0:35,171,0.57,0.228966421,0.70051086
2018/6/1 0:40,172,0.573333333,0.220283838,0.6996294
2018/6/1 0:45,171,0.57,0.226195439,0.6989314
2018/6/1 0:50,171,0.57,0.225284737,0.6984123
2018/6/1 0:55,171,0.57,0.224678333,0.69806665
2018/6/1 1:00,171,0.57,0.224364211,0.6978876
2018/6/1 1:05,171,0.57,0.224328596,0.6978673
2018/6/1 1:10,171,0.57,0.224555684,0.69799674
2018/6/1 1:15,171,0.57,0.225028544,0.69826627
2018/6/1 1:20,171,0.57,0.225728246,0.6986651
2018/6/1 1:25,171,0.57,0.226634561,0.6991817
2018/6/1 1:30,171,0.57,0.227726228,0.69980395
2018/6/1 1:35,171,0.57,0.228980877,0.7005191
2018/6/1 1:40,171,0.57,0.230375439,0.701314
2018/6/1 1:45,171,0.57,0.231885895,0.70217496
2018/6/1 1:50,171,0.57,0.233488246,0.7030883
2018/6/1 1:55,171,0.57,0.235157895,0.70404
2018/6/1 2:00,171,0.57,0.236870526,0.7050162
2018/6/1 2:05,171,0.57,0.238601579,0.7060029
2018/6/1 2:10,171,0.57,0.240327281,0.70698655
2018/6/1 2:15,171,0.57,0.242024211,0.7079538
2018/6/1 2:20,171,0.57,0.243669825,0.7088918
2018/6/1 2:25,171,0.57,0.245242351,0.70978814
2018/6/1 2:30,171,0.57,0.246721281,0.71063113
2018/6/1 2:35,171,0.57,0.248087281,0.71140975
2018/6/1 2:40,171,0.57,0.249322632,0.7121139
2018/6/1 2:45,171,0.57,0.250410877,0.7127342
2018/6/1 2:50,171,0.57,0.251337614,0.71326244
2018/6/1 2:55,171,0.57,0.25209,0.7136913
2018/6/1 3:00,171,0.57,0.252657281,0.71401465
2018/6/1 3:05,171,0.57,0.253030596,0.71422744
2018/6/1 3:10,171,0.57,0.253203246,0.71432585
2018/6/1 3:15,171,0.57,0.253170351,0.7143071
2018/6/1 3:20,171,0.57,0.252929895,0.71417004
2018/6/1 3:25,171,0.57,0.252481228,0.7139143
2018/6/1 3:30,171,0.57,0.25182614,0.7135409
