TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,30,0.12,5.029425833,0.7235311
2018/6/1 0:05,31,0.124,4.811844597,0.72066873
2018/6/1 0:10,31,0.124,4.788836774,0.71781576
2018/6/1 0:15,31,0.124,4.765982258,0.7149818
2018/6/1 0:20,31,0.124,4.743357258,0.7121763
2018/6/1 0:25,31,0.124,4.721037419,0.70940864
2018/6/1 0:30,31,0.124,4.699095161,0.7066878
2018/6/1 0:35,31,0.124,4.677602016,0.70402265
2018/6/1 0:40,32,0.128,4.47985625,0.7014216
2018/6/1 0:45,32,0.128,4.4601,0.6988928
2018/6/1 0:50,33,0.132,4.276090909,0.696444
2018/6/1 0:55,33,0.132,4.258201212,0.69408256
2018/6/1 1:00,33,0.132,4.241026515,0.6918155
2018/6/1 1:05,33,0.132,4.224615152,0.6896492
2018/6/1 1:10,33,0.132,4.209012879,0.6875897
2018/6/1 1:15,33,0.132,4.194262121,0.6856426
2018/6/1 1:20,33,0.132,4.180399545,0.68381274
2018/6/1 1:25,33,0.132,4.167459848,0.6821047
2018/6/1 1:30,33,0.132,4.15547197,0.6805223
2018/6/1 1:35,34,0.136,3.993153676,0.6790689
2018/6/1 1:40,34,0.136,3.983435662,0.67774725
2018/6/1 1:45,34,0.136,3.974702206,0.6765595
2018/6/1 1:50,34,0.136,3.966965074,0.67550725
2018/6/1 1:55,34,0.136,3.960230588,0.67459136
2018/6/1 2:00,35,0.14,3.812945,0.6738123
2018/6/1 2:05,35,0.14,3.808356071,0.67316985
2018/6/1 2:10,35,0.14,3.804736429,0.6726631
2018/6/1 2:15,36,0.144,3.668684722,0.6722906
2018/6/1 2:20,36,0.144,3.667017361,0.6720505
2018/6/1 2:25,36,0.144,3.666249792,0.67193997
2018/6/1 2:30,36,0.144,3.666361111,0.671956
2018/6/1 2:35,36,0.144,3.667325972,0.67209494
2018/6/1 2:40,36,0.144,3.669114097,0.67235243
2018/6/1 2:45,37,0.148,3.545431081,0.6727238
2018/6/1 2:50,37,0.148,3.548675,0.6732039
2018/6/1 2:55,37,0.148,3.552614189,0.6737869
2018/6/1 3:00,37,0.148,3.55720723,0.67446667
2018/6/1 3:05,37,0.148,3.562410541,0.67523676
2018/6/1 3:10,37,0.148,3.568177027,0.6760902
2018/6/1 3:15,37,0.148,3.574457162,0.67701966
2018/6/1 3:20,37,0.148,3.5812,0.6780176
2018/6/1 3:25,37,0.148,3.588352027,0.6790761
2018/6/1 3:30,37,0.148,3.595858108,0.680187
2018/6/1 3:35,37,0.148,3.603661486,0.6813419
2018/6/1 3:40,37,0.148,3.61170473,0.6825323
2018/6/1 3:45,37,0.148,3.619929054,0.6837495
2018/6/1 3:50,37,0.148,3.628274324,0.6849846
2018/6/1 3:55,37,0.148,3.636681757,0.6862289
2018/6/1 4:00,37,0.148,3.64509027,0.68747336
2018/6/1 4:05,37,0.148,3.653439865,0.6887091
2018/6/1 4:10,37,0.148,3.661670946,0.6899273
2018/6/1 4:15,37,0.148,3.669723649,0.6911191
2018/6/1 4:20,37,0.148,3.677540135,0.69227594
2018/6/1 4:25,37,0.148,3.685062838,0.6933893
2018/6/1 4:30,37,0.148,3.692235541,0.69445086
2018/6/1 4:35,37,0.148,3.699004054,0.6954526
2018/6/1 4:40,37,0.148,3.705315135,0.69638664
2018/6/1 4:45,37,0.148,3.711118243,0.6972455
2018/6/1 4:50,37,0.148,3.716365338,0.69802207
2018/6/1 4:55,37,0.148,3.721009257,0.69870937
2018/6/1 5:00,37,0.148,3.725007432,0.6993011
2018/6/1 5:05,37,0.148,3.728319257,0.69979125
2018/6/1 5:10,37,0.148,3.730906757,0.7001742
2018/6/1 5:15,37,0.148,3.732735135,0.7004448
2018/6/1 5:20,37,0.148,3.733773919,0.70059854
2018/6/1 5:25,37,0.148,3.733994595,0.7006312
2018/6/1 5:30,37,0.148,3.733373649,0.7005393
2018/6/1 5:35,37,0.148,3.731889527,0.70031965
2018/6/1 5:40,37,0.148,3.729526351,0.6999699
