TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,200,0.2,0.279856,0.2559712
2018/6/1 0:05,200,0.2,0.2774837,0.25549674
2018/6/1 0:10,200,0.2,0.27649335,0.25529867
2018/6/1 0:15,202,0.202,0.264126238,0.2553535
2018/6/1 0:20,203,0.203,0.259294926,0.25563687
2018/6/1 0:25,203,0.203,0.26169468,0.25612402
2018/6/1 0:30,203,0.203,0.264973251,0.25678957
2018/6/1 0:35,203,0.203,0.269006059,0.25760823
2018/6/1 0:40,203,0.203,0.27366798,0.2585546
2018/6/1 0:45,203,0.203,0.278834975,0.2596035
2018/6/1 0:50,202,0.202,0.290743069,0.2607301
2018/6/1 0:55,202,0.202,0.296584851,0.26191014
2018/6/1 1:00,202,0.202,0.302574554,0.26312006
2018/6/1 1:05,203,0.203,0.302153596,0.26433718
2018/6/1 1:10,203,0.203,0.308078227,0.26553988
2018/6/1 1:15,203,0.203,0.313831133,0.26670772
2018/6/1 1:20,204,0.204,0.31285049,0.2678215
2018/6/1 1:25,204,0.204,0.317957451,0.26886332
2018/6/1 1:30,204,0.204,0.322632353,0.269817
2018/6/1 1:35,204,0.204,0.326803039,0.27066782
2018/6/1 1:40,203,0.203,0.33695936,0.27140275
2018/6/1 1:45,203,0.203,0.339952956,0.27201045
2018/6/1 1:50,203,0.203,0.342273399,0.2724815
2018/6/1 1:55,203,0.203,0.34388202,0.27280805
2018/6/1 2:00,203,0.203,0.344749754,0.2729842
2018/6/1 2:05,203,0.203,0.344856798,0.27300593
2018/6/1 2:10,203,0.203,0.344191626,0.2728709
2018/6/1 2:15,203,0.203,0.342751429,0.27257854
2018/6/1 2:20,203,0.203,0.34054266,0.27213016
2018/6/1 2:25,203,0.203,0.337579606,0.27152866
2018/6/1 2:30,203,0.203,0.333883842,0.27077842
2018/6/1 2:35,203,0.203,0.329485862,0.26988563
2018/6/1 2:40,203,0.203,0.324422266,0.26885772
2018/6/1 2:45,203,0.203,0.318736453,0.2677035
2018/6/1 2:50,203,0.203,0.312478128,0.26643306
2018/6/1 2:55,203,0.203,0.305702266,0.26505756
2018/6/1 3:00,203,0.203,0.298468966,0.2635892
2018/6/1 3:05,204,0.204,0.284513971,0.26204085
2018/6/1 3:10,204,0.204,0.276600294,0.26042646
2018/6/1 3:15,204,0.204,0.268432353,0.2587602
2018/6/1 3:20,205,0.205,0.253936341,0.25705695
2018/6/1 3:25,205,0.205,0.245520341,0.25533167
2018/6/1 3:30,205,0.205,0.237070732,0.2535995
2018/6/1 3:35,205,0.205,0.228662244,0.25187576
2018/6/1 3:40,205,0.205,0.220368488,0.25017554
2018/6/1 3:45,205,0.205,0.212261268,0.24851356
2018/6/1 3:50,205,0.205,0.204410829,0.24690422
2018/6/1 3:55,205,0.205,0.196885122,0.24536145
2018/6/1 4:00,205,0.205,0.189748634,0.24389847
2018/6/1 4:05,205,0.205,0.183061756,0.24252766
2018/6/1 4:10,205,0.205,0.176881415,0.24126069
2018/6/1 4:15,205,0.205,0.171259024,0.2401081
2018/6/1 4:20,204,0.204,0.171959069,0.23907965
2018/6/1 4:25,204,0.204,0.167567353,0.23818374
