TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,861,0.1435,0.078821533,0.15481089
2018/6/1 0:05,861,0.1435,0.078196098,0.15472114
2018/6/1 0:10,862,0.143666667,0.076329835,0.15463272
2018/6/1 0:15,862,0.143666667,0.075725937,0.15454596
2018/6/1 0:20,863,0.143833333,0.07389057,0.15446126
2018/6/1 0:25,863,0.143833333,0.073318311,0.15437895
2018/6/1 0:30,864,0.144,0.071523611,0.1542994
2018/6/1 0:35,862,0.143666667,0.07347719,0.15422289
2018/6/1 0:40,863,0.143833333,0.071724869,0.15414976
2018/6/1 0:45,864,0.144,0.070001806,0.15408026
2018/6/1 0:50,863,0.143833333,0.070785588,0.15401466
2018/6/1 0:55,865,0.144166667,0.067883327,0.15395318
2018/6/1 1:00,864,0.144,0.068722361,0.15389602
2018/6/1 1:05,865,0.144166667,0.067121431,0.15384334
2018/6/1 1:10,865,0.144166667,0.066788206,0.1537953
2018/6/1 1:15,864,0.144,0.067722083,0.15375198
2018/6/1 1:20,864,0.144,0.067454514,0.15371345
2018/6/1 1:25,864,0.144,0.067220417,0.15367974
2018/6/1 1:30,864,0.144,0.067019792,0.15365085
2018/6/1 1:35,865,0.144166667,0.065619003,0.15362674
2018/6/1 1:40,866,0.144333333,0.06425416,0.15360735
2018/6/1 1:45,865,0.144166667,0.065381917,0.15359256
2018/6/1 1:50,865,0.144166667,0.065310194,0.15358222
2018/6/1 1:55,865,0.144166667,0.065268298,0.15357618
2018/6/1 2:00,865,0.144166667,0.065254772,0.15357423
2018/6/1 2:05,865,0.144166667,0.06526809,0.15357615
2018/6/1 2:10,866,0.144333333,0.064076446,0.1535817
2018/6/1 2:15,866,0.144333333,0.064137832,0.15359056
2018/6/1 2:20,866,0.144333333,0.064220418,0.15360248
2018/6/1 2:25,866,0.144333333,0.064321989,0.15361714
2018/6/1 2:30,866,0.144333333,0.064440118,0.15363419
2018/6/1 2:35,867,0.1445,0.063344775,0.15365332
2018/6/1 2:40,867,0.1445,0.063488997,0.15367416
2018/6/1 2:45,867,0.1445,0.06364263,0.15369636
2018/6/1 2:50,867,0.1445,0.063803391,0.15371959
2018/6/1 2:55,867,0.1445,0.06396872,0.15374348
2018/6/1 3:00,867,0.1445,0.064136194,0.15376768
2018/6/1 3:05,867,0.1445,0.064303599,0.15379187
2018/6/1 3:10,867,0.1445,0.06446872,0.15381573
2018/6/1 3:15,867,0.1445,0.064629481,0.15383896
2018/6/1 3:20,867,0.1445,0.064783737,0.15386125
2018/6/1 3:25,867,0.1445,0.064929758,0.15388235
2018/6/1 3:30,867,0.1445,0.065065882,0.15390202
2018/6/1 3:35,867,0.1445,0.065190657,0.15392005
2018/6/1 3:40,868,0.144666667,0.064075458,0.15393625
2018/6/1 3:45,868,0.144666667,0.064173961,0.1539505
2018/6/1 3:50,869,0.144833333,0.06303319,0.15396264
2018/6/1 3:55,869,0.144833333,0.063102235,0.15397264
2018/6/1 4:00,868,0.144666667,0.06438085,0.15398043
2018/6/1 4:05,868,0.144666667,0.064419629,0.15398604
2018/6/1 4:10,868,0.144666667,0.064443408,0.15398948
2018/6/1 4:15,868,0.144666667,0.064452739,0.15399083
