TIME,OCCUPANCY,RATE,INDICATOR,FS
43252,197,0.0985,-0.00694467,0.09781595
43252.00347,197,0.0985,-0.007595228,0.09775187
43252.00694,197,0.0985,-0.008208629,0.09769145
43252.01042,197,0.0985,-0.008779086,0.09763526
43252.01389,197,0.0985,-0.009300761,0.097583875
43252.01736,197,0.0985,-0.009768731,0.09753778
43252.02083,197,0.0985,-0.010178477,0.09749742
43252.02431,197,0.0985,-0.01052599,0.09746319
43252.02778,197,0.0985,-0.010807919,0.09743542
43252.03125,197,0.0985,-0.011021523,0.09741438
43252.03472,197,0.0985,-0.011164772,0.09740027
43252.03819,197,0.0985,-0.011236142,0.09739324
43252.04167,197,0.0985,-0.011234964,0.097393356
43252.04514,197,0.0985,-0.011161117,0.09740063
43252.04861,197,0.0985,-0.011015228,0.097415
43252.05208,197,0.0985,-0.010798741,0.097436324
43252.05556,197,0.0985,-0.010513401,0.09746443
43252.05903,197,0.0985,-0.01016203,0.09749904
43252.0625,197,0.0985,-0.009747614,0.09753986
43252.06597,197,0.0985,-0.009274315,0.09758648
43252.06944,197,0.0985,-0.008746294,0.09763849
43252.07292,197,0.0985,-0.008168629,0.09769539
43252.07639,197,0.0985,-0.00754666,0.097756654
43252.07986,197,0.0985,-0.006886294,0.0978217
43252.08333,197,0.0985,-0.006193756,0.097889915
43252.08681,197,0.0985,-0.005475736,0.09796064
43252.09028,197,0.0985,-0.004738883,0.09803322
43252.09375,197,0.0985,-0.003990457,0.09810694
43252.09722,197,0.0985,-0.003237665,0.09818109
43252.10069,197,0.0985,-0.002487716,0.09825496
43252.10417,197,0.0985,-0.001748223,0.0983278
43252.10764,197,0.0985,-0.001026396,0.0983989
43252.11111,197,0.0985,-0.00032934,0.09846756
43252.11458,197,0.0985,0.000335675,0.098533064
43252.11806,197,0.0985,0.000961827,0.09859474
43252.12153,197,0.0985,0.00154264,0.09865195
43252.125,197,0.0985,0.00207198,0.09870409
43252.12847,197,0.0985,0.002543858,0.09875057
43252.13194,197,0.0985,0.002952995,0.09879087
43252.13542,197,0.0985,0.003294619,0.09882452
43252.13889,197,0.0985,0.003564569,0.09885111
43252.14236,197,0.0985,0.003758934,0.098870255
43252.14583,197,0.0985,0.003874924,0.09888168
43252.14931,197,0.0985,0.003910152,0.09888515
43252.15278,197,0.0985,0.003863046,0.09888051
43252.15625,197,0.0985,0.003732792,0.09886768
43252.15972,197,0.0985,0.003519086,0.09884663
43252.16319,197,0.0985,0.003222741,0.09881744
43252.16667,197,0.0985,0.002845381,0.09878027
43252.17014,197,0.0985,0.002388934,0.09873531
43252.17361,197,0.0985,0.00185665,0.09868288
43252.17708,197,0.0985,0.001252284,0.09862335
43252.18056,197,0.0985,0.000580447,0.098557174
43252.18403,197,0.0985,-0.000153563,0.098484874
43252.1875,197,0.0985,-0.000943706,0.098407045
43252.19097,197,0.0985,-0.00178335,0.09832434
43252.19444,197,0.0985,-0.002664772,0.09823752
43252.19792,197,0.0985,-0.003580152,0.098147355
43252.20139,197,0.0985,-0.004520964,0.098054685
43252.20486,197,0.0985,-0.005478071,0.09796041
43252.20833,197,0.0985,-0.006441827,0.09786548
43252.21181,197,0.0985,-0.007402183,0.097770885
43252.21528,197,0.0985,-0.008348832,0.09767764
43252.21875,197,0.0985,-0.009271168,0.09758679
43252.22222,197,0.0985,-0.010158223,0.097499415
43252.22569,197,0.0985,-0.010998883,0.09741661
43252.22917,197,0.0985,-0.01178203,0.09733947
43252.23264,197,0.0985,-0.012496447,0.0972691
43252.23611,197,0.0985,-0.013130812,0.097206615
43252.23958,197,0.0985,-0.013674365,0.097153075
43252.24306,197,0.0985,-0.014115878,0.097109586
43252.24653,197,0.0985,-0.014444914,0.097077176
43252.25,197,0.0985,-0.014650964,0.09705688
43252.25347,197,0.0985,-0.014724061,0.09704968
43252.25694,197,0.0985,-0.014654518,0.09705653
43252.26042,197,0.0985,-0.014433299,0.09707832
43252.26389,197,0.0985,-0.014051878,0.09711589
43252.26736,197,0.0985,-0.01350203,0.09717005
43252.27083,197,0.0985,-0.012776751,0.09724149
43252.27431,197,0.0985,-0.011869036,0.0973309
43252.27778,197,0.0985,-0.010773096,0.09743885
43252.28125,197,0.0985,-0.009483655,0.09756586
43252.28472,197,0.0985,-0.007996193,0.097712375
43252.28819,197,0.0985,-0.006307371,0.097878724
43252.29167,197,0.0985,-0.004413909,0.09806523
43252.29514,197,0.0985,-0.002314315,0.09827204
43252.29861,197,0.0985,-7.20812E-06,0.09849929
43252.30208,197,0.0985,0.002507614,0.098747
43252.30556,197,0.0985,0.005229442,0.0990151
43252.30903,197,0.0985,0.008156954,0.09930346
43252.3125,197,0.0985,0.011287919,0.09961186
43252.31597,197,0.0985,0.014619086,0.09993998
43252.31944,197,0.0985,0.018146599,0.10028744
43252.32292,197,0.0985,0.021865584,0.10065376
43252.32639,197,0.0985,0.025770863,0.10103843
43252.32986,197,0.0985,0.029856142,0.10144083
43252.33333,199,0.0995,0.023721457,0.101860285
43252.33681,199,0.0995,0.028101045,0.102296054
43252.34028,202,0.101,0.017300356,0.102747336
43252.34375,203,0.1015,0.016879754,0.103213295
43252.34722,204,0.102,0.016598137,0.10369301
43252.35069,206,0.103,0.011510194,0.10418555
43252.35417,206,0.103,0.016407049,0.104689926
43252.35764,206,0.103,0.021408738,0.1052051
43252.36111,206,0.103,0.026505049,0.10573002
43252.36458,208,0.104,0.021765769,0.10626364
43252.36806,212,0.106,0.007592689,0.106804825
43252.37153,214,0.107,0.003294206,0.10735248
