TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,116,0.165714286,0.40115017,0.2321906
2018/6/1 0:05,116,0.165714286,0.397208084,0.23153734
2018/6/1 0:10,115,0.164285714,0.405622402,0.23092368
2018/6/1 0:15,115,0.164285714,0.402137255,0.23035112
2018/6/1 0:20,116,0.165714286,0.38684923,0.22982073
2018/6/1 0:25,116,0.165714286,0.383908084,0.22933334
2018/6/1 0:30,116,0.165714286,0.38122998,0.22888954
2018/6/1 0:35,116,0.165714286,0.378816067,0.22848952
2018/6/1 0:40,116,0.165714286,0.37666586,0.2281332
2018/6/1 0:45,115,0.164285714,0.386731289,0.22782014
2018/6/1 0:50,115,0.164285714,0.385084768,0.22754964
2018/6/1 0:55,115,0.164285714,0.383691037,0.22732067
2018/6/1 1:00,115,0.164285714,0.38254182,0.22713187
2018/6/1 1:05,115,0.164285714,0.381627194,0.22698161
2018/6/1 1:10,115,0.164285714,0.380935472,0.22686797
2018/6/1 1:15,115,0.164285714,0.380453507,0.22678879
2018/6/1 1:20,115,0.164285714,0.380166324,0.22674161
2018/6/1 1:25,115,0.164285714,0.380058037,0.22672382
2018/6/1 1:30,115,0.164285714,0.380111176,0.22673255
2018/6/1 1:35,115,0.164285714,0.380307115,0.22676474
2018/6/1 1:40,115,0.164285714,0.380626681,0.22681724
2018/6/1 1:45,116,0.165714286,0.369143817,0.22688669
2018/6/1 1:50,115,0.164285714,0.381555002,0.22696975
2018/6/1 1:55,115,0.164285714,0.382122063,0.22706291
2018/6/1 2:00,115,0.164285714,0.38272942,0.22716269
2018/6/1 2:05,115,0.164285714,0.383355646,0.22726557
2018/6/1 2:10,115,0.164285714,0.383979498,0.22736806
2018/6/1 2:15,116,0.165714286,0.372644179,0.22746675
2018/6/1 2:20,116,0.165714286,0.373196877,0.22755834
2018/6/1 2:25,116,0.165714286,0.373687239,0.2276396
2018/6/1 2:30,116,0.165714286,0.374097101,0.22770752
2018/6/1 2:35,116,0.165714286,0.374408661,0.22775915
2018/6/1 2:40,116,0.165714286,0.374606532,0.22779194
2018/6/1 2:45,116,0.165714286,0.374675748,0.22780341
2018/6/1 2:50,116,0.165714286,0.374603455,0.22779143
2018/6/1 2:55,116,0.165714286,0.374378308,0.22775412
2018/6/1 3:00,116,0.165714286,0.373990713,0.22768989
2018/6/1 3:05,116,0.165714286,0.373433549,0.22759756
2018/6/1 3:10,116,0.165714286,0.372700903,0.22747615
2018/6/1 3:15,116,0.165714286,0.371789636,0.22732514
2018/6/1 3:20,116,0.165714286,0.370698722,0.22714436
2018/6/1 3:25,116,0.165714286,0.369428946,0.22693394
2018/6/1 3:30,116,0.165714286,0.367983808,0.22669446
2018/6/1 3:35,116,0.165714286,0.36636892,0.22642685
2018/6/1 3:40,116,0.165714286,0.364592187,0.22613242
2018/6/1 3:45,116,0.165714286,0.362663748,0.22581285
2018/6/1 3:50,116,0.165714286,0.360595972,0.22547019
2018/6/1 3:55,116,0.165714286,0.358403101,0.2251068
2018/6/1 4:00,116,0.165714286,0.356102032,0.22472548
2018/6/1 4:05,116,0.165714286,0.353711049,0.22432926
2018/6/1 4:10,116,0.165714286,0.35125067,0.22392154
2018/6/1 4:15,116,0.165714286,0.348743282,0.22350603
2018/6/1 4:20,116,0.165714286,0.34621242,0.22308663
2018/6/1 4:25,116,0.165714286,0.343683489,0.22266755
2018/6/1 4:30,116,0.165714286,0.341183282,0.22225323
2018/6/1 4:35,116,0.165714286,0.338739618,0.22184828
2018/6/1 4:40,116,0.165714286,0.33638098,0.22145742
2018/6/1 4:45,116,0.165714286,0.334137299,0.22108561
2018/6/1 4:50,116,0.165714286,0.332038627,0.22073783
2018/6/1 4:55,116,0.165714286,0.330115739,0.22041918
2018/6/1 5:00,116,0.165714286,0.328399412,0.22013476
2018/6/1 5:05,116,0.165714286,0.326920601,0.2198897
2018/6/1 5:10,116,0.165714286,0.325710205,0.21968912
2018/6/1 5:15,116,0.165714286,0.324798394,0.21953802
2018/6/1 5:20,116,0.165714286,0.324215162,0.21944137
2018/6/1 5:25,117,0.167142857,0.312673386,0.21940398
2018/6/1 5:30,117,0.167142857,0.312832352,0.21943055
2018/6/1 5:35,117,0.167142857,0.313400728,0.21952555
2018/6/1 5:40,117,0.167142857,0.314404121,0.21969326
2018/6/1 5:45,116,0.165714286,0.327210437,0.21993773
2018/6/1 5:50,116,0.165714286,0.329171705,0.22026274
2018/6/1 5:55,117,0.167142857,0.320258813,0.22067183
2018/6/1 6:00,117,0.167142857,0.323228309,0.22116816
2018/6/1 6:05,117,0.167142857,0.326737164,0.22175464
2018/6/1 6:10,116,0.165714286,0.34227317,0.22243384
2018/6/1 6:15,117,0.167142857,0.335432001,0.22320792
2018/6/1 6:20,116,0.165714286,0.352199291,0.22407874
2018/6/1 6:25,116,0.165714286,0.358047067,0.2250478
2018/6/1 6:30,116,0.165714286,0.364494187,0.22611618
2018/6/1 6:35,116,0.165714286,0.371544998,0.2272846
2018/6/1 6:40,116,0.165714286,0.37920161,0.22855341
2018/6/1 6:45,118,0.168571429,0.363947861,0.22992264
2018/6/1 6:50,118,0.168571429,0.372663395,0.23139183
2018/6/1 6:55,118,0.168571429,0.381967759,0.23296028
2018/6/1 7:00,120,0.171428571,0.368656687,0.23462686
2018/6/1 7:05,120,0.171428571,0.378942487,0.23639014
2018/6/1 7:10,120,0.171428571,0.38978187,0.23824832
2018/6/1 7:15,123,0.175714286,0.366988112,0.24019934
2018/6/1 7:20,124,0.177142857,0.367488501,0.24224082
2018/6/1 7:25,126,0.18,0.3576115,0.24437007
2018/6/1 7:30,130,0.185714286,0.327761075,0.2465842
2018/6/1 7:35,131,0.187142857,0.329893612,0.24888009
2018/6/1 7:40,131,0.187142857,0.342580658,0.25125438
2018/6/1 7:45,138,0.197142857,0.28690166,0.25370347
2018/6/1 7:50,142,0.202857143,0.263074577,0.2562237
2018/6/1 7:55,142,0.202857143,0.275830055,0.25881124
2018/6/1 8:00,146,0.208571429,0.253584929,0.261462
2018/6/1 8:05,146,0.208571429,0.266578463,0.26417208
2018/6/1 8:10,151,0.215714286,0.237457773,0.26693732
2018/6/1 8:15,158,0.225714286,0.195110442,0.2697535
2018/6/1 8:20,164,0.234285714,0.1636068,0.27261645
2018/6/1 8:25,166,0.237142857,0.161839844,0.27552202
2018/6/1 8:30,171,0.244285714,0.139919381,0.27846602
2018/6/1 8:35,177,0.252857143,0.113056553,0.2814443
2018/6/1 8:40,177,0.252857143,0.124954813,0.28445286
2018/6/1 8:45,181,0.258571429,0.111830959,0.28748772
2018/6/1 8:50,183,0.261428571,0.111374319,0.290545
2018/6/1 8:55,190,0.271428571,0.081760917,0.29362082
2018/6/1 9:00,201,0.287142857,0.03332405,0.29671162
2018/6/1 9:05,198,0.282857143,0.059948025,0.29981387
2018/6/1 9:10,204,0.291428571,0.039445649,0.30292416
2018/6/1 9:15,208,0.297142857,0.02993975,0.30603924
2018/6/1 9:20,208,0.297142857,0.040428948,0.30915603
2018/6/1 9:25,208,0.297142857,0.050913837,0.31227154
2018/6/1 9:30,212,0.302857143,0.041359226,0.31538308
2018/6/1 9:35,215,0.307142857,0.036937284,0.31848788
2018/6/1 9:40,216,0.308571429,0.042168878,0.32158354
2018/6/1 9:45,208,0.297142857,0.092631549,0.32466766
2018/6/1 9:50,210,0.3,0.09246,0.327738
2018/6/1 9:55,217,0.31,0.067072645,0.33079252
2018/6/1 10:00,222,0.317142857,0.052614658,0.33382922
2018/6/1 10:05,226,0.322857143,0.043329247,0.3368463
2018/6/1 10:10,226,0.322857143,0.052607469,0.33984184
2018/6/1 10:15,227,0.324285714,0.057136516,0.34281427
2018/6/1 10:20,228,0.325714286,0.061549846,0.34576195
2018/6/1 10:25,230,0.328571429,0.061210133,0.34868333
2018/6/1 10:30,231,0.33,0.065384242,0.3515768
2018/6/1 10:35,230,0.328571429,0.078733264,0.35444093
2018/6/1 10:40,238,0.34,0.050806559,0.35727423
2018/6/1 10:45,249,0.355714286,0.012259541,0.36007518
2018/6/1 10:50,255,0.364285714,0.003962423,0.36284226
2018/6/1 10:55,255,0.364285714,0.003536142,0.36557388
2018/6/1 11:00,251,0.358571429,0.027043764,0.36826855
2018/6/1 11:05,252,0.36,0.030345917,0.37092453
2018/6/1 11:10,254,0.362857143,0.029441303,0.37354013
2018/6/1 11:15,255,0.364285714,0.032468432,0.3761135
2018/6/1 11:20,257,0.367142857,0.031322802,0.3786428
2018/6/1 11:25,260,0.371428571,0.026108517,0.38112602
2018/6/1 11:30,263,0.375714286,0.020884897,0.38356104
2018/6/1 11:35,268,0.382857143,0.008067074,0.38594568
2018/6/1 11:40,268,0.382857143,0.014158041,0.38827765
2018/6/1 11:45,270,0.385714286,0.012548755,0.39055452
2018/6/1 11:50,272,0.388571429,0.010814797,0.39277375
2018/6/1 11:55,276,0.394285714,0.001641033,0.39493275
2018/6/1 12:00,278,0.397142857,0.000287446,0.3970287
2018/6/1 12:05,276,0.394285714,0.012105907,0.3990589
2018/6/1 12:10,281,0.401428571,0.001016921,0.40102035
2018/6/1 12:15,282,0.402857143,0.000131627,0.40291017
2018/6/1 12:20,281,0.401428571,0.008212368,0.40472525
2018/6/1 12:25,281,0.401428571,0.012540161,0.40646255
2018/6/1 12:30,277,0.395714286,0.0313474,0.4081189
2018/6/1 12:35,281,0.401428571,0.020583161,0.40969124
2018/6/1 12:40,285,0.407142857,0.009907046,0.41117644
2018/6/1 12:45,288,0.411428571,0.002777709,0.4125714
2018/6/1 12:50,291,0.415714286,0.004429018,0.41387308
2018/6/1 12:55,297,0.424285714,0.021700504,0.4150785
2018/6/1 13:00,293,0.418571429,0.005701892,0.41618478
2018/6/1 13:05,297,0.424285714,0.016725838,0.41718918
2018/6/1 13:10,297,0.424285714,0.01460505,0.418089
2018/6/1 13:15,298,0.425714286,0.016049393,0.41888183
2018/6/1 13:20,301,0.43,0.024266558,0.41956538
2018/6/1 13:25,305,0.435714286,0.035750069,0.42013747
2018/6/1 13:30,307,0.438571429,0.040985499,0.42059636
2018/6/1 13:35,310,0.442857143,0.04948942,0.4209404
2018/6/1 13:40,307,0.438571429,0.03968147,0.42116827
2018/6/1 13:45,307,0.438571429,0.03942931,0.42127886
2018/6/1 13:50,306,0.437142857,0.036307094,0.42127147
2018/6/1 13:55,306,0.437142857,0.036594804,0.4211457
2018/6/1 14:00,299,0.427142857,0.01461206,0.42090142
2018/6/1 14:05,299,0.427142857,0.015460628,0.42053896
2018/6/1 14:10,286,0.408571429,0.028116188,0.4200589
2018/6/1 14:15,273,0.39,0.075544256,0.41946226
2018/6/1 14:20,276,0.394285714,0.062048117,0.4187504
2018/6/1 14:25,273,0.39,0.071602718,0.41792506
2018/6/1 14:30,264,0.377142857,0.10565122,0.41698846
2018/6/1 14:35,269,0.384285714,0.082379711,0.41594306
2018/6/1 14:40,269,0.384285714,0.079383685,0.41479173
2018/6/1 14:45,271,0.387142857,0.068178742,0.41353777
2018/6/1 14:50,270,0.385714286,0.068627181,0.41218477
2018/6/1 14:55,268,0.382857143,0.07282,0.4107368
2018/6/1 15:00,263,0.375714286,0.089120364,0.40919808
2018/6/1 15:05,268,0.382857143,0.064557074,0.40757328
2018/6/1 15:10,264,0.377142857,0.076163402,0.40586734
2018/6/1 15:15,272,0.388571429,0.039925815,0.40408546
2018/6/1 15:20,275,0.392857143,0.0238662,0.40223315
2018/6/1 15:25,275,0.392857143,0.018986487,0.40031612
2018/6/1 15:30,271,0.387142857,0.028923181,0.39834026
2018/6/1 15:35,275,0.392857143,0.008793265,0.39631164
2018/6/1 15:40,274,0.391428571,0.007173797,0.3942366
2018/6/1 15:45,273,0.39,0.005439564,0.39212143
2018/6/1 15:50,270,0.385714286,0.011039918,0.38997254
2018/6/1 15:55,262,0.374285714,0.036097653,0.38779655
2018/6/1 16:00,258,0.368571429,0.046201142,0.38559985
2018/6/1 16:05,259,0.37,0.036186324,0.38338894
2018/6/1 16:10,259,0.37,0.030189919,0.38117027
2018/6/1 16:15,258,0.368571429,0.028159565,0.37895024
2018/6/1 16:20,261,0.372857143,0.010400544,0.37673506
2018/6/1 16:25,269,0.384285714,0.025384535,0.3745308
2018/6/1 16:30,270,0.385714286,0.034665364,0.37234336
2018/6/1 16:35,268,0.382857143,0.033115963,0.37017846
2018/6/1 16:40,266,0.38,0.031469842,0.36804146
2018/6/1 16:45,266,0.38,0.037006658,0.36593747
2018/6/1 16:50,261,0.372857143,0.024099694,0.3638714
2018/6/1 16:55,261,0.372857143,0.029527081,0.36184776
2018/6/1 17:00,261,0.372857143,0.034829541,0.3598707
2018/6/1 17:05,261,0.372857143,0.039996828,0.35794404
2018/6/1 17:10,260,0.371428571,0.04134693,0.35607114
2018/6/1 17:15,256,0.365714286,0.031333985,0.354255
2018/6/1 17:20,253,0.361428571,0.024708619,0.35249817
2018/6/1 17:25,249,0.355714286,0.013807447,0.35080278
2018/6/1 17:30,244,0.348571429,0.001718646,0.3491705
2018/6/1 17:35,247,0.352857143,0.014891219,0.34760267
2018/6/1 17:40,247,0.352857143,0.019149798,0.3461
2018/6/1 17:45,231,0.33,0.044432939,0.34466287
2018/6/1 17:50,226,0.322857143,0.063291575,0.34329128
2018/6/1 17:55,221,0.315714286,0.083209044,0.34198457
2018/6/1 18:00,221,0.315714286,0.07927289,0.34074187
2018/6/1 18:05,219,0.312857143,0.085357671,0.3395619
2018/6/1 18:10,214,0.305714286,0.107055887,0.3384428
2018/6/1 18:15,214,0.305714286,0.10358742,0.33738244
2018/6/1 18:20,214,0.305714286,0.100303177,0.3363784
2018/6/1 18:25,214,0.305714286,0.097193737,0.3354278
2018/6/1 18:30,212,0.302857143,0.104572198,0.33452758
2018/6/1 18:35,212,0.302857143,0.101754599,0.33367425
2018/6/1 18:40,208,0.297142857,0.120215856,0.33286414
2018/6/1 18:45,208,0.297142857,0.117621784,0.33209333
2018/6/1 18:50,207,0.295714286,0.120533622,0.3313578
2018/6/1 18:55,203,0.29,0.140183448,0.3306532
2018/6/1 19:00,207,0.295714286,0.115857926,0.32997513
2018/6/1 19:05,211,0.301428571,0.092527987,0.32931915
2018/6/1 19:10,211,0.301428571,0.090409575,0.3286806
2018/6/1 19:15,211,0.301428571,0.088333992,0.32805496
2018/6/1 19:20,217,0.31,0.056250452,0.32743764
2018/6/1 19:25,216,0.308571429,0.05915198,0.32682404
2018/6/1 19:30,217,0.31,0.052289355,0.3262097
2018/6/1 19:35,218,0.311428571,0.045473378,0.32559028
2018/6/1 19:40,219,0.312857143,0.038689406,0.3249614
2018/6/1 19:45,217,0.31,0.046190516,0.32431906
2018/6/1 19:50,218,0.311428571,0.039272887,0.32365927
2018/6/1 19:55,218,0.311428571,0.037086543,0.32297838
2018/6/1 20:00,218,0.311428571,0.03482124,0.3222729
2018/6/1 20:05,216,0.308571429,0.042026707,0.32153967
2018/6/1 20:10,218,0.311428571,0.030013781,0.32077572
2018/6/1 20:15,219,0.312857143,0.022762264,0.31997848
2018/6/1 20:20,222,0.317142857,0.006314829,0.31914556
2018/6/1 20:25,220,0.314285714,0.012693278,0.31827503
2018/6/1 20:30,216,0.308571429,0.028498429,0.31736523
2018/6/1 20:35,212,0.302857143,0.04476575,0.31641477
