TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,40,0.133333333,1.784296107,0.37123948
2018/6/1 0:05,40,0.133333333,1.745494632,0.36606595
2018/6/1 0:10,41,0.136666667,1.641236579,0.360969
2018/6/1 0:15,44,0.146666667,1.427035449,0.3559652
2018/6/1 0:20,43,0.143333333,1.449331727,0.35107088
2018/6/1 0:25,43,0.143333333,1.416062145,0.34630224
2018/6/1 0:30,42,0.14,1.440535571,0.34167498
2018/6/1 0:35,43,0.143333333,1.352588424,0.33720434
2018/6/1 0:40,43,0.143333333,1.322592191,0.33290488
2018/6/1 0:45,43,0.143333333,1.293886517,0.3287904
2018/6/1 0:50,44,0.146666667,1.21504904,0.32487386
2018/6/1 0:55,43,0.143333333,1.240700982,0.32116714
2018/6/1 1:00,44,0.146666667,1.166007291,0.31768107
2018/6/1 1:05,46,0.153333333,1.050599787,0.3144253
2018/6/1 1:10,46,0.153333333,1.0309222,0.31140807
2018/6/1 1:15,46,0.153333333,1.012846744,0.3086365
2018/6/1 1:20,45,0.15,1.040773333,0.306116
2018/6/1 1:25,46,0.153333333,0.981635461,0.30385077
2018/6/1 1:30,45,0.15,1.012288667,0.3018433
2018/6/1 1:35,47,0.156666667,0.91549706,0.30009454
2018/6/1 1:40,47,0.156666667,0.905982975,0.298604
2018/6/1 1:45,46,0.153333333,0.939366178,0.29736948
2018/6/1 1:50,49,0.163333333,0.814616004,0.29638728
2018/6/1 1:55,49,0.163333333,0.810114473,0.29565203
2018/6/1 2:00,48,0.16,0.84473125,0.295157
2018/6/1 2:05,47,0.156666667,0.882300847,0.2948938
2018/6/1 2:10,49,0.163333333,0.8052208,0.29485273
2018/6/1 2:15,49,0.163333333,0.806261432,0.2950227
2018/6/1 2:20,49,0.163333333,0.808518289,0.29539132
2018/6/1 2:25,48,0.16,0.849656375,0.29594502
2018/6/1 2:30,47,0.156666667,0.893632358,0.29666907
2018/6/1 2:35,47,0.156666667,0.8992414,0.29754782
2018/6/1 2:40,47,0.156666667,0.905732315,0.29856473
2018/6/1 2:45,47,0.156666667,0.912994677,0.2997025
2018/6/1 2:50,46,0.153333333,0.962672656,0.30094314
2018/6/1 2:55,47,0.156666667,0.929371932,0.30226827
2018/6/1 3:00,48,0.16,0.897869375,0.3036591
2018/6/1 3:05,47,0.156666667,0.947425741,0.3050967
2018/6/1 3:10,46,0.153333333,0.99931707,0.30656195
2018/6/1 3:15,46,0.153333333,1.008930243,0.30803597
2018/6/1 3:20,46,0.153333333,1.018478265,0.3095
2018/6/1 3:25,46,0.153333333,1.027841787,0.31093574
2018/6/1 3:30,46,0.153333333,1.036904787,0.3123254
2018/6/1 3:35,46,0.153333333,1.045554831,0.31365174
2018/6/1 3:40,46,0.153333333,1.053686004,0.31489852
2018/6/1 3:45,46,0.153333333,1.061197939,0.31605035
2018/6/1 3:50,46,0.153333333,1.067997178,0.3170929
2018/6/1 3:55,46,0.153333333,1.0739977,0.31801298
2018/6/1 4:00,45,0.15,1.1253248,0.31879872
2018/6/1 4:05,46,0.153333333,1.083302396,0.3194397
2018/6/1 4:10,46,0.153333333,1.086479787,0.3199269
2018/6/1 4:15,46,0.153333333,1.088605874,0.3202529
2018/6/1 4:20,46,0.153333333,1.089642831,0.3204119
2018/6/1 4:25,46,0.153333333,1.089563918,0.3203998
2018/6/1 4:30,46,0.153333333,1.088353483,0.3202142
2018/6/1 4:35,46,0.153333333,1.086007613,0.3198545
2018/6/1 4:40,46,0.153333333,1.082533939,0.31932187
2018/6/1 4:45,46,0.153333333,1.077951635,0.31861925
2018/6/1 4:50,46,0.153333333,1.072291613,0.31775138
2018/6/1 4:55,46,0.153333333,1.065596004,0.31672472
2018/6/1 5:00,46,0.153333333,1.057919135,0.3155476
2018/6/1 5:05,46,0.153333333,1.049324526,0.31422976
2018/6/1 5:10,46,0.153333333,1.039887831,0.3127828
2018/6/1 5:15,46,0.153333333,1.0296937,0.3112197
2018/6/1 5:20,45,0.15,1.063700333,0.30955505
2018/6/1 5:25,45,0.15,1.052030533,0.30780458
