TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,203,0.25375,1.60620398,0.66132426
2018/6/1 0:05,203,0.25375,1.597445517,0.6591018
2018/6/1 0:10,204,0.255,1.57605098,0.656893
2018/6/1 0:15,204,0.255,1.56747098,0.6547051
2018/6/1 0:20,205,0.25625,1.546517854,0.6525452
2018/6/1 0:25,205,0.25625,1.538225171,0.6504202
2018/6/1 0:30,206,0.2575,1.517813398,0.64833695
2018/6/1 0:35,207,0.25875,1.497785662,0.64630204
2018/6/1 0:40,207,0.25875,1.490132947,0.6443219
2018/6/1 0:45,207,0.25875,1.482716019,0.64240277
2018/6/1 0:50,207,0.25875,1.475557874,0.6405506
2018/6/1 0:55,206,0.2575,1.480664078,0.638771
2018/6/1 1:00,208,0.26,1.450266538,0.6370693
2018/6/1 1:05,208,0.26,1.444040769,0.6354506
2018/6/1 1:10,208,0.26,1.438152077,0.63391954
2018/6/1 1:15,208,0.26,1.432617077,0.63248044
2018/6/1 1:20,209,0.26125,1.415836172,0.6311372
2018/6/1 1:25,209,0.26125,1.411074833,0.6298933
2018/6/1 1:30,209,0.26125,1.406705837,0.6287519
2018/6/1 1:35,210,0.2625,1.391297029,0.62771547
2018/6/1 1:40,210,0.2625,1.387757333,0.6267863
2018/6/1 1:45,210,0.2625,1.384632381,0.625966
2018/6/1 1:50,211,0.26375,1.370638104,0.6252558
2018/6/1 1:55,211,0.26375,1.368365498,0.6246564
2018/6/1 2:00,211,0.26375,1.366513365,0.6241679
2018/6/1 2:05,211,0.26375,1.365081327,0.6237902
2018/6/1 2:10,211,0.26375,1.364065744,0.62352234
2018/6/1 2:15,211,0.26375,1.363461611,0.623363
2018/6/1 2:20,210,0.2625,1.374515429,0.6233103
2018/6/1 2:25,210,0.2625,1.37471261,0.62336206
2018/6/1 2:30,210,0.2625,1.37529619,0.62351525
2018/6/1 2:35,210,0.2625,1.376253486,0.62376654
2018/6/1 2:40,210,0.2625,1.377570476,0.62411225
2018/6/1 2:45,210,0.2625,1.379230324,0.62454796
2018/6/1 2:50,210,0.2625,1.381214857,0.6250689
2018/6/1 2:55,210,0.2625,1.383504762,0.62567
2018/6/1 3:00,210,0.2625,1.386078095,0.6263455
2018/6/1 3:05,210,0.2625,1.388912381,0.6270895
2018/6/1 3:10,210,0.2625,1.391983238,0.6278956
2018/6/1 3:15,210,0.2625,1.395264762,0.628757
2018/6/1 3:20,212,0.265,1.376100755,0.6296667
2018/6/1 3:25,212,0.265,1.379687547,0.6306172
2018/6/1 3:30,212,0.265,1.383400151,0.63160104
2018/6/1 3:35,212,0.265,1.387208679,0.6326103
2018/6/1 3:40,212,0.265,1.391082642,0.6336369
2018/6/1 3:45,212,0.265,1.394990566,0.6346725
2018/6/1 3:50,212,0.265,1.398901887,0.635709
2018/6/1 3:55,212,0.265,1.402783396,0.6367376
2018/6/1 4:00,212,0.265,1.40660366,0.63774997
2018/6/1 4:05,212,0.265,1.410330189,0.6387375
2018/6/1 4:10,212,0.265,1.413930755,0.63969165
2018/6/1 4:15,212,0.265,1.417373208,0.6406039
2018/6/1 4:20,214,0.2675,1.39800314,0.64146584
2018/6/1 4:25,213,0.26625,1.412278873,0.64226925
2018/6/1 4:30,214,0.2675,1.403760187,0.64300585
2018/6/1 4:35,215,0.26875,1.395042977,0.6436678
2018/6/1 4:40,215,0.26875,1.397200112,0.64424753
2018/6/1 4:45,215,0.26875,1.399022884,0.6447374
2018/6/1 4:50,215,0.26875,1.400485433,0.64513046
2018/6/1 4:55,215,0.26875,1.401562047,0.6454198
2018/6/1 5:00,214,0.2675,1.413454467,0.64559907
2018/6/1 5:05,215,0.26875,1.402464372,0.6456623
2018/6/1 5:10,215,0.26875,1.40224707,0.6456039
2018/6/1 5:15,215,0.26875,1.401557953,0.6454187
2018/6/1 5:20,215,0.26875,1.400379907,0.6451021
2018/6/1 5:25,216,0.27,1.387592222,0.6446499
2018/6/1 5:30,217,0.27125,1.374409585,0.6440586
2018/6/1 5:35,218,0.2725,1.360826055,0.6433251
2018/6/1 5:40,218,0.2725,1.357603303,0.6424469
2018/6/1 5:45,215,0.26875,1.386686884,0.6414221
2018/6/1 5:50,215,0.26875,1.382323349,0.6402494
2018/6/1 5:55,216,0.27,1.366399778,0.63892794
2018/6/1 6:00,217,0.27125,1.350075023,0.63745785
2018/6/1 6:05,216,0.27,1.354960963,0.63583946
2018/6/1 6:10,216,0.27,1.348422222,0.634074
2018/6/1 6:15,215,0.26875,1.352234605,0.63216305
2018/6/1 6:20,216,0.27,1.333737407,0.6301091
2018/6/1 6:25,216,0.27,1.325611111,0.627915
