TIME,OCCUPANCY,RATE,INDICATOR,FS
2018/6/1 0:00,501,0.501,0.208920958,0.6056694
2018/6/1 0:05,502,0.502,0.202785857,0.6037985
2018/6/1 0:10,504,0.504,0.19453373,0.602045
2018/6/1 0:15,506,0.506,0.18659585,0.6004175
2018/6/1 0:20,507,0.507,0.181308797,0.59892356
2018/6/1 0:25,507,0.507,0.178638008,0.59756947
2018/6/1 0:30,506,0.506,0.178578063,0.5963605
2018/6/1 0:35,508,0.508,0.171851772,0.5953007
2018/6/1 0:40,507,0.507,0.172372189,0.5943927
2018/6/1 0:45,508,0.508,0.16857874,0.593638
2018/6/1 0:50,509,0.509,0.165101473,0.59303665
2018/6/1 0:55,509,0.509,0.164219057,0.5925875
2018/6/1 1:00,508,0.508,0.165921181,0.59228796
2018/6/1 1:05,508,0.508,0.165618701,0.5921343
2018/6/1 1:10,508,0.508,0.165593504,0.5921215
2018/6/1 1:15,510,0.51,0.161261039,0.59224313
2018/6/1 1:20,508,0.508,0.166322835,0.592492
2018/6/1 1:25,510,0.51,0.162469412,0.5928594
2018/6/1 1:30,512,0.512,0.15885918,0.5933359
2018/6/1 1:35,513,0.513,0.157721345,0.59391105
2018/6/1 1:40,512,0.512,0.161276484,0.59457356
2018/6/1 1:45,513,0.513,0.160451072,0.5953114
2018/6/1 1:50,513,0.513,0.162011501,0.5961119
2018/6/1 1:55,513,0.513,0.163668343,0.59696186
2018/6/1 2:00,512,0.512,0.167671406,0.59784776
2018/6/1 2:05,512,0.512,0.169445,0.59875584
2018/6/1 2:10,511,0.511,0.173526614,0.5996721
2018/6/1 2:15,511,0.511,0.175308415,0.6005826
2018/6/1 2:20,510,0.51,0.17936,0.6014736
2018/6/1 2:25,510,0.51,0.181042157,0.6023315
2018/6/1 2:30,510,0.51,0.182633725,0.6031432
2018/6/1 2:35,510,0.51,0.184110078,0.60389614
2018/6/1 2:40,510,0.51,0.185447647,0.6045783
2018/6/1 2:45,510,0.51,0.186624706,0.6051786
2018/6/1 2:50,509,0.509,0.189954224,0.6056867
2018/6/1 2:55,511,0.511,0.186092955,0.6060935
2018/6/1 3:00,511,0.511,0.186674951,0.6063909
2018/6/1 3:05,512,0.512,0.184710938,0.606572
2018/6/1 3:10,513,0.513,0.182516764,0.6066311
2018/6/1 3:15,511,0.511,0.18701409,0.6065642
2018/6/1 3:20,511,0.511,0.186631194,0.60636854
2018/6/1 3:25,511,0.511,0.185993855,0.60604286
2018/6/1 3:30,511,0.511,0.185102935,0.6055876
2018/6/1 3:35,511,0.511,0.183962172,0.60500467
2018/6/1 3:40,510,0.51,0.184897255,0.6042976
2018/6/1 3:45,510,0.51,0.183277647,0.6034716
2018/6/1 3:50,510,0.51,0.181438157,0.60253346
2018/6/1 3:55,511,0.511,0.17708728,0.6014916
2018/6/1 4:00,510,0.51,0.177168235,0.6003558
2018/6/1 4:05,510,0.51,0.174779725,0.59913766
2018/6/1 4:10,510,0.51,0.172255098,0.5978501
2018/6/1 4:15,511,0.511,0.167333268,0.5965073
2018/6/1 4:20,512,0.512,0.162353438,0.59512496
2018/6/1 4:25,512,0.512,0.159608984,0.5937198
2018/6/1 4:30,513,0.513,0.154599708,0.59230965
2018/6/1 4:35,513,0.513,0.151877973,0.5909134
2018/6/1 4:40,513,0.513,0.149221832,0.5895508
2018/6/1 4:45,512,0.512,0.148910547,0.5882422
2018/6/1 4:50,512,0.512,0.146500977,0.5870085
2018/6/1 4:55,512,0.512,0.144279688,0.5858712
2018/6/1 5:00,511,0.511,0.144524188,0.58485186
2018/6/1 5:05,512,0.512,0.140570957,0.58397233
2018/6/1 5:10,511,0.511,0.141397652,0.5832542
2018/6/1 5:15,511,0.511,0.140350294,0.582719
2018/6/1 5:20,512,0.512,0.137475977,0.5823877
2018/6/1 5:25,513,0.513,0.135050214,0.58228076
2018/6/1 5:30,515,0.515,0.130908447,0.58241785
2018/6/1 5:35,516,0.516,0.129492248,0.582818
2018/6/1 5:40,516,0.516,0.130811628,0.5834988
2018/6/1 5:45,515,0.515,0.134906602,0.5844769
