TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,200,0.2
2018/6/1 0:05,200,0.2
2018/6/1 0:10,200,0.2
2018/6/1 0:15,202,0.202
2018/6/1 0:20,203,0.203
2018/6/1 0:25,203,0.203
2018/6/1 0:30,203,0.203
2018/6/1 0:35,203,0.203
2018/6/1 0:40,203,0.203
2018/6/1 0:45,203,0.203
2018/6/1 0:50,202,0.202
2018/6/1 0:55,202,0.202
2018/6/1 1:00,202,0.202
2018/6/1 1:05,203,0.203
2018/6/1 1:10,203,0.203
2018/6/1 1:15,203,0.203
2018/6/1 1:20,204,0.204
2018/6/1 1:25,204,0.204
2018/6/1 1:30,204,0.204
2018/6/1 1:35,204,0.204
2018/6/1 1:40,203,0.203
2018/6/1 1:45,203,0.203
2018/6/1 1:50,203,0.203
2018/6/1 1:55,203,0.203
2018/6/1 2:00,203,0.203
2018/6/1 2:05,203,0.203
2018/6/1 2:10,203,0.203
2018/6/1 2:15,203,0.203
2018/6/1 2:20,203,0.203
2018/6/1 2:25,203,0.203
2018/6/1 2:30,203,0.203
2018/6/1 2:35,203,0.203
2018/6/1 2:40,203,0.203
2018/6/1 2:45,203,0.203
2018/6/1 2:50,203,0.203
2018/6/1 2:55,203,0.203
2018/6/1 3:00,203,0.203
2018/6/1 3:05,204,0.204
2018/6/1 3:10,204,0.204
2018/6/1 3:15,204,0.204
2018/6/1 3:20,205,0.205
2018/6/1 3:25,205,0.205
2018/6/1 3:30,205,0.205
2018/6/1 3:35,205,0.205
2018/6/1 3:40,205,0.205
2018/6/1 3:45,205,0.205
2018/6/1 3:50,205,0.205
2018/6/1 3:55,205,0.205
2018/6/1 4:00,205,0.205
2018/6/1 4:05,205,0.205
2018/6/1 4:10,205,0.205
2018/6/1 4:15,205,0.205
2018/6/1 4:20,204,0.204
2018/6/1 4:25,204,0.204
2018/6/1 4:30,204,0.204
2018/6/1 4:35,204,0.204
2018/6/1 4:40,204,0.204
2018/6/1 4:45,205,0.205
2018/6/1 4:50,205,0.205
2018/6/1 4:55,205,0.205
2018/6/1 5:00,205,0.205
2018/6/1 5:05,205,0.205
2018/6/1 5:10,205,0.205
2018/6/1 5:15,205,0.205
2018/6/1 5:20,205,0.205
2018/6/1 5:25,205,0.205
2018/6/1 5:30,205,0.205
2018/6/1 5:35,205,0.205
2018/6/1 5:40,205,0.205
2018/6/1 5:45,204,0.204
2018/6/1 5:50,204,0.204
2018/6/1 5:55,204,0.204
2018/6/1 6:00,204,0.204
