TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,861,0.1435
2018/6/1 0:05,861,0.1435
2018/6/1 0:10,862,0.143666667
2018/6/1 0:15,862,0.143666667
2018/6/1 0:20,863,0.143833333
2018/6/1 0:25,863,0.143833333
2018/6/1 0:30,864,0.144
2018/6/1 0:35,862,0.143666667
2018/6/1 0:40,863,0.143833333
2018/6/1 0:45,864,0.144
2018/6/1 0:50,863,0.143833333
2018/6/1 0:55,865,0.144166667
2018/6/1 1:00,864,0.144
2018/6/1 1:05,865,0.144166667
2018/6/1 1:10,865,0.144166667
2018/6/1 1:15,864,0.144
2018/6/1 1:20,864,0.144
2018/6/1 1:25,864,0.144
2018/6/1 1:30,864,0.144
2018/6/1 1:35,865,0.144166667
2018/6/1 1:40,866,0.144333333
2018/6/1 1:45,865,0.144166667
2018/6/1 1:50,865,0.144166667
2018/6/1 1:55,865,0.144166667
2018/6/1 2:00,865,0.144166667
2018/6/1 2:05,865,0.144166667
2018/6/1 2:10,866,0.144333333
2018/6/1 2:15,866,0.144333333
2018/6/1 2:20,866,0.144333333
2018/6/1 2:25,866,0.144333333
2018/6/1 2:30,866,0.144333333
2018/6/1 2:35,867,0.1445
2018/6/1 2:40,867,0.1445
2018/6/1 2:45,867,0.1445
2018/6/1 2:50,867,0.1445
2018/6/1 2:55,867,0.1445
2018/6/1 3:00,867,0.1445
2018/6/1 3:05,867,0.1445
2018/6/1 3:10,867,0.1445
2018/6/1 3:15,867,0.1445
2018/6/1 3:20,867,0.1445
2018/6/1 3:25,867,0.1445
2018/6/1 3:30,867,0.1445
2018/6/1 3:35,867,0.1445
2018/6/1 3:40,868,0.144666667
2018/6/1 3:45,868,0.144666667
2018/6/1 3:50,869,0.144833333
2018/6/1 3:55,869,0.144833333
2018/6/1 4:00,868,0.144666667
2018/6/1 4:05,868,0.144666667
2018/6/1 4:10,868,0.144666667
2018/6/1 4:15,868,0.144666667
2018/6/1 4:20,868,0.144666667
2018/6/1 4:25,868,0.144666667
2018/6/1 4:30,868,0.144666667
2018/6/1 4:35,868,0.144666667
2018/6/1 4:40,868,0.144666667
2018/6/1 4:45,870,0.145
2018/6/1 4:50,869,0.144833333
2018/6/1 4:55,869,0.144833333
2018/6/1 5:00,869,0.144833333
2018/6/1 5:05,869,0.144833333
2018/6/1 5:10,870,0.145
2018/6/1 5:15,870,0.145
2018/6/1 5:20,870,0.145
2018/6/1 5:25,869,0.144833333
2018/6/1 5:30,869,0.144833333
2018/6/1 5:35,870,0.145
2018/6/1 5:40,870,0.145
2018/6/1 5:45,870,0.145
2018/6/1 5:50,870,0.145
2018/6/1 5:55,870,0.145
2018/6/1 6:00,870,0.145
2018/6/1 6:05,869,0.144833333
2018/6/1 6:10,869,0.144833333
2018/6/1 6:15,868,0.144666667
2018/6/1 6:20,870,0.145
2018/6/1 6:25,870,0.145
2018/6/1 6:30,869,0.144833333
2018/6/1 6:35,869,0.144833333
2018/6/1 6:40,871,0.145166667
2018/6/1 6:45,874,0.145666667
2018/6/1 6:50,876,0.146
2018/6/1 6:55,879,0.1465
2018/6/1 7:00,880,0.146666667
2018/6/1 7:05,881,0.146833333
2018/6/1 7:10,881,0.146833333
2018/6/1 7:15,885,0.1475
2018/6/1 7:20,889,0.148166667
2018/6/1 7:25,896,0.149333333
2018/6/1 7:30,898,0.149666667
2018/6/1 7:35,900,0.15
2018/6/1 7:40,903,0.1505
2018/6/1 7:45,908,0.151333333
2018/6/1 7:50,911,0.151833333
2018/6/1 7:55,911,0.151833333
2018/6/1 8:00,918,0.153
2018/6/1 8:05,924,0.154
2018/6/1 8:10,927,0.1545
2018/6/1 8:15,935,0.155833333
2018/6/1 8:20,938,0.156333333
2018/6/1 8:25,947,0.157833333
2018/6/1 8:30,949,0.158166667
2018/6/1 8:35,951,0.1585
2018/6/1 8:40,951,0.1585
2018/6/1 8:45,954,0.159
2018/6/1 8:50,954,0.159
2018/6/1 8:55,956,0.159333333
2018/6/1 9:00,959,0.159833333
2018/6/1 9:05,961,0.160166667
2018/6/1 9:10,960,0.16
2018/6/1 9:15,961,0.160166667
2018/6/1 9:20,958,0.159666667
2018/6/1 9:25,958,0.159666667
2018/6/1 9:30,954,0.159
2018/6/1 9:35,958,0.159666667
2018/6/1 9:40,960,0.16
2018/6/1 9:45,964,0.160666667
2018/6/1 9:50,968,0.161333333
2018/6/1 9:55,968,0.161333333
2018/6/1 10:00,970,0.161666667
2018/6/1 10:05,974,0.162333333
2018/6/1 10:10,974,0.162333333
2018/6/1 10:15,970,0.161666667
2018/6/1 10:20,967,0.161166667
2018/6/1 10:25,967,0.161166667
2018/6/1 10:30,968,0.161333333
2018/6/1 10:35,968,0.161333333
2018/6/1 10:40,972,0.162
2018/6/1 10:45,974,0.162333333
2018/6/1 10:50,976,0.162666667
2018/6/1 10:55,976,0.162666667
2018/6/1 11:00,981,0.1635
2018/6/1 11:05,984,0.164
2018/6/1 11:10,985,0.164166667
2018/6/1 11:15,990,0.165
2018/6/1 11:20,992,0.165333333
2018/6/1 11:25,986,0.164333333
2018/6/1 11:30,984,0.164
2018/6/1 11:35,989,0.164833333
2018/6/1 11:40,989,0.164833333
2018/6/1 11:45,991,0.165166667
2018/6/1 11:50,990,0.165
2018/6/1 11:55,995,0.165833333
2018/6/1 12:00,994,0.165666667
2018/6/1 12:05,992,0.165333333
2018/6/1 12:10,991,0.165166667
2018/6/1 12:15,995,0.165833333
2018/6/1 12:20,993,0.1655
2018/6/1 12:25,993,0.1655
2018/6/1 12:30,994,0.165666667
2018/6/1 12:35,991,0.165166667
2018/6/1 12:40,993,0.1655
2018/6/1 12:45,972,0.162
2018/6/1 12:50,972,0.162
2018/6/1 12:55,973,0.162166667
2018/6/1 13:00,966,0.161
2018/6/1 13:05,969,0.1615
2018/6/1 13:10,969,0.1615
2018/6/1 13:15,969,0.1615
2018/6/1 13:20,967,0.161166667
2018/6/1 13:25,968,0.161333333
2018/6/1 13:30,970,0.161666667
2018/6/1 13:35,970,0.161666667
2018/6/1 13:40,973,0.162166667
2018/6/1 13:45,979,0.163166667
2018/6/1 13:50,978,0.163
2018/6/1 13:55,978,0.163
2018/6/1 14:00,976,0.162666667
2018/6/1 14:05,974,0.162333333
2018/6/1 14:10,980,0.163333333
2018/6/1 14:15,980,0.163333333
2018/6/1 14:20,986,0.164333333
2018/6/1 14:25,983,0.163833333
2018/6/1 14:30,986,0.164333333
2018/6/1 14:35,989,0.164833333
2018/6/1 14:40,989,0.164833333
2018/6/1 14:45,989,0.164833333
2018/6/1 14:50,988,0.164666667
2018/6/1 14:55,987,0.1645
2018/6/1 15:00,992,0.165333333
2018/6/1 15:05,992,0.165333333
2018/6/1 15:10,1000,0.166666667
2018/6/1 15:15,996,0.166
2018/6/1 15:20,997,0.166166667
2018/6/1 15:25,997,0.166166667
2018/6/1 15:30,995,0.165833333
2018/6/1 15:35,994,0.165666667
2018/6/1 15:40,994,0.165666667
2018/6/1 15:45,998,0.166333333
2018/6/1 15:50,996,0.166
2018/6/1 15:55,1001,0.166833333
2018/6/1 16:00,994,0.165666667
2018/6/1 16:05,996,0.166
2018/6/1 16:10,996,0.166
2018/6/1 16:15,996,0.166
2018/6/1 16:20,997,0.166166667
2018/6/1 16:25,1000,0.166666667
2018/6/1 16:30,1002,0.167
2018/6/1 16:35,999,0.1665
2018/6/1 16:40,998,0.166333333
2018/6/1 16:45,998,0.166333333
2018/6/1 16:50,996,0.166
2018/6/1 16:55,996,0.166
2018/6/1 17:00,997,0.166166667
2018/6/1 17:05,997,0.166166667
2018/6/1 17:10,1000,0.166666667
2018/6/1 17:15,999,0.1665
2018/6/1 17:20,998,0.166333333
2018/6/1 17:25,1001,0.166833333
2018/6/1 17:30,1000,0.166666667
2018/6/1 17:35,999,0.1665
2018/6/1 17:40,999,0.1665
2018/6/1 17:45,998,0.166333333
2018/6/1 17:50,1001,0.166833333
2018/6/1 17:55,1004,0.167333333
2018/6/1 18:00,995,0.165833333
2018/6/1 18:05,984,0.164
2018/6/1 18:10,976,0.162666667
2018/6/1 18:15,973,0.162166667
2018/6/1 18:20,973,0.162166667
2018/6/1 18:25,973,0.162166667
2018/6/1 18:30,962,0.160333333
2018/6/1 18:35,958,0.159666667
2018/6/1 18:40,957,0.1595
2018/6/1 18:45,958,0.159666667
2018/6/1 18:50,956,0.159333333
2018/6/1 18:55,952,0.158666667
2018/6/1 19:00,951,0.1585
2018/6/1 19:05,956,0.159333333
2018/6/1 19:10,956,0.159333333
2018/6/1 19:15,949,0.158166667
2018/6/1 19:20,946,0.157666667
2018/6/1 19:25,946,0.157666667
2018/6/1 19:30,946,0.157666667
2018/6/1 19:35,948,0.158
2018/6/1 19:40,950,0.158333333
2018/6/1 19:45,948,0.158
2018/6/1 19:50,946,0.157666667
2018/6/1 19:55,946,0.157666667
2018/6/1 20:00,942,0.157
2018/6/1 20:05,941,0.156833333
2018/6/1 20:10,942,0.157
2018/6/1 20:15,937,0.156166667
2018/6/1 20:20,936,0.156
2018/6/1 20:25,935,0.155833333
2018/6/1 20:30,932,0.155333333
