TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,101,0.153030303
2018/6/1 0:05,101,0.153030303
2018/6/1 0:10,101,0.153030303
2018/6/1 0:15,101,0.153030303
2018/6/1 0:20,101,0.153030303
2018/6/1 0:25,101,0.153030303
2018/6/1 0:30,101,0.153030303
2018/6/1 0:35,101,0.153030303
2018/6/1 0:40,101,0.153030303
2018/6/1 0:45,101,0.153030303
2018/6/1 0:50,101,0.153030303
2018/6/1 0:55,101,0.153030303
2018/6/1 1:00,101,0.153030303
2018/6/1 1:05,101,0.153030303
2018/6/1 1:10,101,0.153030303
2018/6/1 1:15,101,0.153030303
2018/6/1 1:20,101,0.153030303
2018/6/1 1:25,101,0.153030303
2018/6/1 1:30,101,0.153030303
2018/6/1 1:35,101,0.153030303
2018/6/1 1:40,101,0.153030303
2018/6/1 1:45,101,0.153030303
2018/6/1 1:50,101,0.153030303
2018/6/1 1:55,101,0.153030303
2018/6/1 2:00,101,0.153030303
2018/6/1 2:05,101,0.153030303
2018/6/1 2:10,101,0.153030303
2018/6/1 2:15,101,0.153030303
2018/6/1 2:20,101,0.153030303
2018/6/1 2:25,101,0.153030303
2018/6/1 2:30,101,0.153030303
2018/6/1 2:35,101,0.153030303
2018/6/1 2:40,101,0.153030303
2018/6/1 2:45,101,0.153030303
2018/6/1 2:50,101,0.153030303
2018/6/1 2:55,101,0.153030303
2018/6/1 3:00,101,0.153030303
2018/6/1 3:05,101,0.153030303
2018/6/1 3:10,101,0.153030303
2018/6/1 3:15,101,0.153030303
2018/6/1 3:20,101,0.153030303
2018/6/1 3:25,101,0.153030303
2018/6/1 3:30,101,0.153030303
2018/6/1 3:35,101,0.153030303
2018/6/1 3:40,101,0.153030303
2018/6/1 3:45,101,0.153030303
2018/6/1 3:50,101,0.153030303
2018/6/1 3:55,101,0.153030303
2018/6/1 4:00,101,0.153030303
2018/6/1 4:05,101,0.153030303
2018/6/1 4:10,101,0.153030303
2018/6/1 4:15,101,0.153030303
2018/6/1 4:20,101,0.153030303
2018/6/1 4:25,101,0.153030303
2018/6/1 4:30,101,0.153030303
2018/6/1 4:35,101,0.153030303
2018/6/1 4:40,101,0.153030303
2018/6/1 4:45,101,0.153030303
2018/6/1 4:50,101,0.153030303
2018/6/1 4:55,101,0.153030303
2018/6/1 5:00,101,0.153030303
2018/6/1 5:05,101,0.153030303
2018/6/1 5:10,101,0.153030303
2018/6/1 5:15,101,0.153030303
2018/6/1 5:20,101,0.153030303
2018/6/1 5:25,101,0.153030303
2018/6/1 5:30,101,0.153030303
2018/6/1 5:35,101,0.153030303
2018/6/1 5:40,101,0.153030303
2018/6/1 5:45,101,0.153030303
2018/6/1 5:50,101,0.153030303
2018/6/1 5:55,101,0.153030303
2018/6/1 6:00,101,0.153030303
2018/6/1 6:05,101,0.153030303
2018/6/1 6:10,101,0.153030303
