TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,30,0.073529412
2018/6/1 0:05,30,0.073529412
2018/6/1 0:10,30,0.073529412
2018/6/1 0:15,30,0.073529412
2018/6/1 0:20,30,0.073529412
2018/6/1 0:25,30,0.073529412
2018/6/1 0:30,31,0.075980392
2018/6/1 0:35,32,0.078431373
2018/6/1 0:40,32,0.078431373
2018/6/1 0:45,32,0.078431373
2018/6/1 0:50,32,0.078431373
2018/6/1 0:55,32,0.078431373
2018/6/1 1:00,32,0.078431373
2018/6/1 1:05,32,0.078431373
2018/6/1 1:10,32,0.078431373
2018/6/1 1:15,31,0.075980392
2018/6/1 1:20,31,0.075980392
2018/6/1 1:25,31,0.075980392
2018/6/1 1:30,31,0.075980392
2018/6/1 1:35,31,0.075980392
2018/6/1 1:40,32,0.078431373
2018/6/1 1:45,34,0.083333333
2018/6/1 1:50,35,0.085784314
2018/6/1 1:55,35,0.085784314
2018/6/1 2:00,33,0.080882353
2018/6/1 2:05,33,0.080882353
2018/6/1 2:10,33,0.080882353
2018/6/1 2:15,33,0.080882353
2018/6/1 2:20,33,0.080882353
2018/6/1 2:25,33,0.080882353
2018/6/1 2:30,33,0.080882353
2018/6/1 2:35,33,0.080882353
2018/6/1 2:40,33,0.080882353
2018/6/1 2:45,33,0.080882353
2018/6/1 2:50,33,0.080882353
2018/6/1 2:55,33,0.080882353
2018/6/1 3:00,33,0.080882353
2018/6/1 3:05,34,0.083333333
2018/6/1 3:10,34,0.083333333
2018/6/1 3:15,34,0.083333333
2018/6/1 3:20,33,0.080882353
2018/6/1 3:25,33,0.080882353
2018/6/1 3:30,33,0.080882353
2018/6/1 3:35,33,0.080882353
2018/6/1 3:40,33,0.080882353
2018/6/1 3:45,33,0.080882353
2018/6/1 3:50,32,0.078431373
2018/6/1 3:55,32,0.078431373
2018/6/1 4:00,32,0.078431373
2018/6/1 4:05,33,0.080882353
2018/6/1 4:10,33,0.080882353
2018/6/1 4:15,33,0.080882353
2018/6/1 4:20,33,0.080882353
2018/6/1 4:25,33,0.080882353
2018/6/1 4:30,34,0.083333333
2018/6/1 4:35,34,0.083333333
2018/6/1 4:40,34,0.083333333
2018/6/1 4:45,34,0.083333333
2018/6/1 4:50,34,0.083333333
2018/6/1 4:55,34,0.083333333
2018/6/1 5:00,34,0.083333333
2018/6/1 5:05,37,0.090686275
2018/6/1 5:10,37,0.090686275
2018/6/1 5:15,36,0.088235294
2018/6/1 5:20,36,0.088235294
2018/6/1 5:25,36,0.088235294
2018/6/1 5:30,36,0.088235294
2018/6/1 5:35,36,0.088235294
2018/6/1 5:40,36,0.088235294
2018/6/1 5:45,36,0.088235294
2018/6/1 5:50,36,0.088235294
2018/6/1 5:55,35,0.085784314
2018/6/1 6:00,35,0.085784314
2018/6/1 6:05,37,0.090686275
2018/6/1 6:10,37,0.090686275
2018/6/1 6:15,37,0.090686275
2018/6/1 6:20,38,0.093137255
2018/6/1 6:25,38,0.093137255
2018/6/1 6:30,38,0.093137255
2018/6/1 6:35,38,0.093137255
2018/6/1 6:40,38,0.093137255
2018/6/1 6:45,40,0.098039216
2018/6/1 6:50,38,0.093137255
2018/6/1 6:55,39,0.095588235
2018/6/1 7:00,41,0.100490196
2018/6/1 7:05,39,0.095588235
2018/6/1 7:10,39,0.095588235
2018/6/1 7:15,43,0.105392157
2018/6/1 7:20,51,0.125
2018/6/1 7:25,54,0.132352941
2018/6/1 7:30,56,0.137254902
2018/6/1 7:35,60,0.147058824
2018/6/1 7:40,67,0.164215686
2018/6/1 7:45,76,0.18627451
2018/6/1 7:50,85,0.208333333
2018/6/1 7:55,85,0.208333333
2018/6/1 8:00,92,0.225490196
2018/6/1 8:05,110,0.269607843
2018/6/1 8:10,121,0.296568627
2018/6/1 8:15,132,0.323529412
2018/6/1 8:20,147,0.360294118
2018/6/1 8:25,161,0.394607843
2018/6/1 8:30,168,0.411764706
2018/6/1 8:35,188,0.460784314
2018/6/1 8:40,188,0.460784314
2018/6/1 8:45,210,0.514705882
2018/6/1 8:50,232,0.568627451
2018/6/1 8:55,248,0.607843137
2018/6/1 9:00,257,0.629901961
2018/6/1 9:05,263,0.644607843
2018/6/1 9:10,269,0.659313725
2018/6/1 9:15,272,0.666666667
2018/6/1 9:20,275,0.674019608
2018/6/1 9:25,275,0.674019608
2018/6/1 9:30,279,0.683823529
2018/6/1 9:35,278,0.681372549
2018/6/1 9:40,280,0.68627451
2018/6/1 9:45,286,0.700980392
2018/6/1 9:50,289,0.708333333
2018/6/1 9:55,289,0.708333333
2018/6/1 10:00,276,0.676470588
2018/6/1 10:05,281,0.68872549
2018/6/1 10:10,281,0.68872549
2018/6/1 10:15,285,0.698529412
2018/6/1 10:20,287,0.703431373
2018/6/1 10:25,286,0.700980392
2018/6/1 10:30,283,0.693627451
2018/6/1 10:35,283,0.693627451
2018/6/1 10:40,282,0.691176471
2018/6/1 10:45,278,0.681372549
2018/6/1 10:50,276,0.676470588
2018/6/1 10:55,276,0.676470588
2018/6/1 11:00,274,0.671568627
2018/6/1 11:05,265,0.649509804
2018/6/1 11:10,267,0.654411765
2018/6/1 11:15,258,0.632352941
2018/6/1 11:20,242,0.593137255
2018/6/1 11:25,229,0.56127451
2018/6/1 11:30,225,0.551470588
2018/6/1 11:35,215,0.526960784
2018/6/1 11:40,215,0.526960784
2018/6/1 11:45,201,0.492647059
2018/6/1 11:50,194,0.475490196
2018/6/1 11:55,191,0.468137255
2018/6/1 12:00,185,0.453431373
2018/6/1 12:05,177,0.433823529
2018/6/1 12:10,172,0.421568627
2018/6/1 12:15,169,0.414215686
2018/6/1 12:20,166,0.406862745
2018/6/1 12:25,166,0.406862745
2018/6/1 12:30,163,0.399509804
2018/6/1 12:35,159,0.389705882
2018/6/1 12:40,151,0.370098039
2018/6/1 12:45,142,0.348039216
2018/6/1 12:50,136,0.333333333
2018/6/1 12:55,137,0.335784314
2018/6/1 13:00,133,0.325980392
2018/6/1 13:05,128,0.31372549
2018/6/1 13:10,128,0.31372549
2018/6/1 13:15,125,0.306372549
2018/6/1 13:20,127,0.31127451
2018/6/1 13:25,131,0.321078431
2018/6/1 13:30,135,0.330882353
2018/6/1 13:35,144,0.352941176
2018/6/1 13:40,151,0.370098039
2018/6/1 13:45,160,0.392156863
2018/6/1 13:50,164,0.401960784
2018/6/1 13:55,164,0.401960784
2018/6/1 14:00,173,0.424019608
2018/6/1 14:05,190,0.465686275
2018/6/1 14:10,204,0.5
2018/6/1 14:15,205,0.50245098
2018/6/1 14:20,211,0.517156863
2018/6/1 14:25,218,0.534313725
2018/6/1 14:30,214,0.524509804
2018/6/1 14:35,218,0.534313725
2018/6/1 14:40,218,0.534313725
2018/6/1 14:45,217,0.531862745
2018/6/1 14:50,220,0.539215686
2018/6/1 14:55,218,0.534313725
2018/6/1 15:00,219,0.536764706
2018/6/1 15:05,222,0.544117647
2018/6/1 15:10,222,0.544117647
2018/6/1 15:15,218,0.534313725
2018/6/1 15:20,224,0.549019608
2018/6/1 15:25,224,0.549019608
2018/6/1 15:30,217,0.531862745
2018/6/1 15:35,213,0.522058824
2018/6/1 15:40,210,0.514705882
2018/6/1 15:45,209,0.512254902
2018/6/1 15:50,212,0.519607843
2018/6/1 15:55,210,0.514705882
2018/6/1 16:00,209,0.512254902
2018/6/1 16:05,211,0.517156863
2018/6/1 16:10,211,0.517156863
2018/6/1 16:15,205,0.50245098
2018/6/1 16:20,194,0.475490196
2018/6/1 16:25,181,0.443627451
2018/6/1 16:30,177,0.433823529
2018/6/1 16:35,169,0.414215686
2018/6/1 16:40,160,0.392156863
2018/6/1 16:45,148,0.362745098
2018/6/1 16:50,143,0.350490196
2018/6/1 16:55,143,0.350490196
2018/6/1 17:00,137,0.335784314
2018/6/1 17:05,126,0.308823529
2018/6/1 17:10,115,0.281862745
2018/6/1 17:15,103,0.25245098
2018/6/1 17:20,94,0.230392157
2018/6/1 17:25,92,0.225490196
2018/6/1 17:30,89,0.218137255
2018/6/1 17:35,86,0.210784314
