TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,30,0.25
2018/6/1 0:05,30,0.25
2018/6/1 0:10,31,0.258333333
2018/6/1 0:15,31,0.258333333
2018/6/1 0:20,31,0.258333333
2018/6/1 0:25,31,0.258333333
2018/6/1 0:30,32,0.266666667
2018/6/1 0:35,31,0.258333333
2018/6/1 0:40,31,0.258333333
2018/6/1 0:45,31,0.258333333
2018/6/1 0:50,31,0.258333333
2018/6/1 0:55,43,0.358333333
2018/6/1 1:00,43,0.358333333
2018/6/1 1:05,43,0.358333333
2018/6/1 1:10,43,0.358333333
2018/6/1 1:15,43,0.358333333
2018/6/1 1:20,43,0.358333333
2018/6/1 1:25,43,0.358333333
2018/6/1 1:30,43,0.358333333
2018/6/1 1:35,43,0.358333333
2018/6/1 1:40,43,0.358333333
2018/6/1 1:45,43,0.358333333
2018/6/1 1:50,43,0.358333333
2018/6/1 1:55,43,0.358333333
2018/6/1 2:00,43,0.358333333
2018/6/1 2:05,43,0.358333333
2018/6/1 2:10,43,0.358333333
2018/6/1 2:15,43,0.358333333
2018/6/1 2:20,43,0.358333333
2018/6/1 2:25,43,0.358333333
2018/6/1 2:30,43,0.358333333
2018/6/1 2:35,43,0.358333333
2018/6/1 2:40,43,0.358333333
2018/6/1 2:45,43,0.358333333
2018/6/1 2:50,42,0.35
2018/6/1 2:55,42,0.35
2018/6/1 3:00,42,0.35
2018/6/1 3:05,42,0.35
2018/6/1 3:10,42,0.35
2018/6/1 3:15,44,0.366666667
2018/6/1 3:20,44,0.366666667
2018/6/1 3:25,44,0.366666667
2018/6/1 3:30,44,0.366666667
2018/6/1 3:35,45,0.375
2018/6/1 3:40,43,0.358333333
2018/6/1 3:45,43,0.358333333
2018/6/1 3:50,43,0.358333333
2018/6/1 3:55,43,0.358333333
2018/6/1 4:00,43,0.358333333
2018/6/1 4:05,43,0.358333333
2018/6/1 4:10,43,0.358333333
2018/6/1 4:15,43,0.358333333
2018/6/1 4:20,43,0.358333333
2018/6/1 4:25,43,0.358333333
2018/6/1 4:30,43,0.358333333
2018/6/1 4:35,44,0.366666667
2018/6/1 4:40,44,0.366666667
2018/6/1 4:45,44,0.366666667
2018/6/1 4:50,44,0.366666667
2018/6/1 4:55,44,0.366666667
2018/6/1 5:00,44,0.366666667
2018/6/1 5:05,44,0.366666667
2018/6/1 5:10,44,0.366666667
2018/6/1 5:15,44,0.366666667
2018/6/1 5:20,44,0.366666667
2018/6/1 5:25,44,0.366666667
2018/6/1 5:30,44,0.366666667
2018/6/1 5:35,43,0.358333333
2018/6/1 5:40,43,0.358333333
2018/6/1 5:45,43,0.358333333
2018/6/1 5:50,43,0.358333333
2018/6/1 5:55,43,0.358333333
2018/6/1 6:00,43,0.358333333
2018/6/1 6:05,43,0.358333333
2018/6/1 6:10,43,0.358333333
2018/6/1 6:15,43,0.358333333
2018/6/1 6:20,44,0.366666667
2018/6/1 6:25,44,0.366666667
2018/6/1 6:30,44,0.366666667
2018/6/1 6:35,43,0.358333333
2018/6/1 6:40,44,0.366666667
2018/6/1 6:45,44,0.366666667
2018/6/1 6:50,44,0.366666667
2018/6/1 6:55,44,0.366666667
2018/6/1 7:00,44,0.366666667
2018/6/1 7:05,44,0.366666667
2018/6/1 7:10,44,0.366666667
2018/6/1 7:15,43,0.358333333
2018/6/1 7:20,43,0.358333333
2018/6/1 7:25,43,0.358333333
2018/6/1 7:30,44,0.366666667
2018/6/1 7:35,43,0.358333333
2018/6/1 7:40,44,0.366666667
2018/6/1 7:45,44,0.366666667
2018/6/1 7:50,44,0.366666667
2018/6/1 7:55,44,0.366666667
2018/6/1 8:00,45,0.375
2018/6/1 8:05,46,0.383333333
2018/6/1 8:10,47,0.391666667
2018/6/1 8:15,50,0.416666667
2018/6/1 8:20,51,0.425
2018/6/1 8:25,51,0.425
2018/6/1 8:30,53,0.441666667
2018/6/1 8:35,54,0.45
2018/6/1 8:40,54,0.45
2018/6/1 8:45,55,0.458333333
2018/6/1 8:50,55,0.458333333
2018/6/1 8:55,56,0.466666667
2018/6/1 9:00,60,0.5
2018/6/1 9:05,61,0.508333333
2018/6/1 9:10,65,0.541666667
2018/6/1 9:15,65,0.541666667
2018/6/1 9:20,64,0.533333333
2018/6/1 9:25,64,0.533333333
2018/6/1 9:30,64,0.533333333
2018/6/1 9:35,64,0.533333333
2018/6/1 9:40,64,0.533333333
2018/6/1 9:45,65,0.541666667
2018/6/1 9:50,67,0.558333333
2018/6/1 9:55,67,0.558333333
2018/6/1 10:00,69,0.575
2018/6/1 10:05,69,0.575
2018/6/1 10:10,69,0.575
2018/6/1 10:15,70,0.583333333
2018/6/1 10:20,72,0.6
2018/6/1 10:25,71,0.591666667
2018/6/1 10:30,71,0.591666667
2018/6/1 10:35,72,0.6
2018/6/1 10:40,74,0.616666667
2018/6/1 10:45,74,0.616666667
2018/6/1 10:50,77,0.641666667
2018/6/1 10:55,77,0.641666667
2018/6/1 11:00,78,0.65
2018/6/1 11:05,81,0.675
2018/6/1 11:10,81,0.675
2018/6/1 11:15,79,0.658333333
2018/6/1 11:20,78,0.65
2018/6/1 11:25,77,0.641666667
2018/6/1 11:30,75,0.625
2018/6/1 11:35,76,0.633333333
2018/6/1 11:40,76,0.633333333
2018/6/1 11:45,74,0.616666667
2018/6/1 11:50,73,0.608333333
2018/6/1 11:55,69,0.575
2018/6/1 12:00,69,0.575
2018/6/1 12:05,68,0.566666667
2018/6/1 12:10,70,0.583333333
2018/6/1 12:15,71,0.591666667
2018/6/1 12:20,74,0.616666667
2018/6/1 12:25,74,0.616666667
2018/6/1 12:30,76,0.633333333
2018/6/1 12:35,81,0.675
2018/6/1 12:40,79,0.658333333
2018/6/1 12:45,79,0.658333333
2018/6/1 12:50,81,0.675
2018/6/1 12:55,78,0.65
2018/6/1 13:00,78,0.65
2018/6/1 13:05,78,0.65
2018/6/1 13:10,78,0.65
2018/6/1 13:15,75,0.625
2018/6/1 13:20,75,0.625
2018/6/1 13:25,75,0.625
2018/6/1 13:30,76,0.633333333
2018/6/1 13:35,78,0.65
2018/6/1 13:40,77,0.641666667
2018/6/1 13:45,77,0.641666667
2018/6/1 13:50,80,0.666666667
2018/6/1 13:55,80,0.666666667
2018/6/1 14:00,78,0.65
2018/6/1 14:05,80,0.666666667
2018/6/1 14:10,78,0.65
2018/6/1 14:15,81,0.675
2018/6/1 14:20,78,0.65
2018/6/1 14:25,78,0.65
2018/6/1 14:30,75,0.625
2018/6/1 14:35,77,0.641666667
2018/6/1 14:40,77,0.641666667
2018/6/1 14:45,82,0.683333333
2018/6/1 14:50,82,0.683333333
2018/6/1 14:55,79,0.658333333
2018/6/1 15:00,78,0.65
2018/6/1 15:05,77,0.641666667
2018/6/1 15:10,76,0.633333333
2018/6/1 15:15,78,0.65
2018/6/1 15:20,75,0.625
2018/6/1 15:25,75,0.625
2018/6/1 15:30,76,0.633333333
2018/6/1 15:35,75,0.625
2018/6/1 15:40,78,0.65
2018/6/1 15:45,80,0.666666667
2018/6/1 15:50,82,0.683333333
