TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,1000,0.25
2018/6/1 0:05,1000,0.25
2018/6/1 0:10,1001,0.25025
2018/6/1 0:15,1002,0.2505
2018/6/1 0:20,1004,0.251
2018/6/1 0:25,1004,0.251
2018/6/1 0:30,1005,0.25125
2018/6/1 0:35,1005,0.25125
2018/6/1 0:40,1005,0.25125
2018/6/1 0:45,1005,0.25125
2018/6/1 0:50,1005,0.25125
2018/6/1 0:55,1007,0.25175
2018/6/1 1:00,1007,0.25175
2018/6/1 1:05,1007,0.25175
2018/6/1 1:10,1007,0.25175
2018/6/1 1:15,1006,0.2515
2018/6/1 1:20,1006,0.2515
2018/6/1 1:25,1006,0.2515
2018/6/1 1:30,1006,0.2515
2018/6/1 1:35,1006,0.2515
2018/6/1 1:40,1005,0.25125
2018/6/1 1:45,1005,0.25125
2018/6/1 1:50,1008,0.252
2018/6/1 1:55,1008,0.252
2018/6/1 2:00,1008,0.252
2018/6/1 2:05,1007,0.25175
2018/6/1 2:10,1008,0.252
2018/6/1 2:15,1009,0.25225
2018/6/1 2:20,1011,0.25275
2018/6/1 2:25,1011,0.25275
2018/6/1 2:30,1011,0.25275
2018/6/1 2:35,1011,0.25275
2018/6/1 2:40,1011,0.25275
2018/6/1 2:45,1012,0.253
2018/6/1 2:50,1012,0.253
2018/6/1 2:55,1013,0.25325
2018/6/1 3:00,1013,0.25325
2018/6/1 3:05,1013,0.25325
2018/6/1 3:10,1015,0.25375
2018/6/1 3:15,1015,0.25375
2018/6/1 3:20,1016,0.254
2018/6/1 3:25,1016,0.254
2018/6/1 3:30,1016,0.254
2018/6/1 3:35,1016,0.254
2018/6/1 3:40,1016,0.254
2018/6/1 3:45,1015,0.25375
2018/6/1 3:50,1016,0.254
2018/6/1 3:55,1016,0.254
2018/6/1 4:00,1016,0.254
2018/6/1 4:05,1016,0.254
2018/6/1 4:10,1016,0.254
2018/6/1 4:15,1015,0.25375
2018/6/1 4:20,1016,0.254
2018/6/1 4:25,1016,0.254
2018/6/1 4:30,1015,0.25375
2018/6/1 4:35,1015,0.25375
2018/6/1 4:40,1015,0.25375
2018/6/1 4:45,1016,0.254
2018/6/1 4:50,1016,0.254
2018/6/1 4:55,1016,0.254
2018/6/1 5:00,1017,0.25425
2018/6/1 5:05,1018,0.2545
2018/6/1 5:10,1018,0.2545
2018/6/1 5:15,1018,0.2545
2018/6/1 5:20,1018,0.2545
2018/6/1 5:25,1018,0.2545
2018/6/1 5:30,1017,0.25425
2018/6/1 5:35,1018,0.2545
2018/6/1 5:40,1018,0.2545
2018/6/1 5:45,1019,0.25475
2018/6/1 5:50,1019,0.25475
2018/6/1 5:55,1019,0.25475
2018/6/1 6:00,1018,0.2545
2018/6/1 6:05,1018,0.2545
2018/6/1 6:10,1018,0.2545
2018/6/1 6:15,1019,0.25475
2018/6/1 6:20,1019,0.25475
2018/6/1 6:25,1019,0.25475
2018/6/1 6:30,1019,0.25475
2018/6/1 6:35,1019,0.25475
2018/6/1 6:40,1018,0.2545
2018/6/1 6:45,1018,0.2545
2018/6/1 6:50,1019,0.25475
2018/6/1 6:55,1021,0.25525
2018/6/1 7:00,1022,0.2555
2018/6/1 7:05,1022,0.2555
2018/6/1 7:10,1022,0.2555
2018/6/1 7:15,1023,0.25575
2018/6/1 7:20,1023,0.25575
2018/6/1 7:25,1025,0.25625
2018/6/1 7:30,1026,0.2565
2018/6/1 7:35,1026,0.2565
2018/6/1 7:40,1028,0.257
2018/6/1 7:45,1031,0.25775
2018/6/1 7:50,1032,0.258
2018/6/1 7:55,1032,0.258
2018/6/1 8:00,1030,0.2575
2018/6/1 8:05,1031,0.25775
2018/6/1 8:10,1033,0.25825
2018/6/1 8:15,1037,0.25925
2018/6/1 8:20,1044,0.261
2018/6/1 8:25,1051,0.26275
2018/6/1 8:30,1048,0.262
2018/6/1 8:35,1053,0.26325
2018/6/1 8:40,1053,0.26325
2018/6/1 8:45,1054,0.2635
2018/6/1 8:50,1062,0.2655
2018/6/1 8:55,1068,0.267
2018/6/1 9:00,1078,0.2695
2018/6/1 9:05,1083,0.27075
2018/6/1 9:10,1091,0.27275
2018/6/1 9:15,1096,0.274
2018/6/1 9:20,1109,0.27725
2018/6/1 9:25,1109,0.27725
2018/6/1 9:30,1123,0.28075
2018/6/1 9:35,1129,0.28225
2018/6/1 9:40,1151,0.28775
2018/6/1 9:45,1164,0.291
2018/6/1 9:50,1194,0.2985
2018/6/1 9:55,1217,0.30425
2018/6/1 10:00,1242,0.3105
2018/6/1 10:05,1267,0.31675
2018/6/1 10:10,1267,0.31675
2018/6/1 10:15,1285,0.32125
2018/6/1 10:20,1296,0.324
