TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,287,0.574
2018/6/1 0:05,287,0.574
2018/6/1 0:10,287,0.574
2018/6/1 0:15,287,0.574
2018/6/1 0:20,287,0.574
2018/6/1 0:25,287,0.574
2018/6/1 0:30,287,0.574
2018/6/1 0:35,287,0.574
2018/6/1 0:40,287,0.574
2018/6/1 0:45,287,0.574
2018/6/1 0:50,287,0.574
2018/6/1 0:55,287,0.574
2018/6/1 1:00,287,0.574
2018/6/1 1:05,287,0.574
2018/6/1 1:10,287,0.574
2018/6/1 1:15,287,0.574
2018/6/1 1:20,287,0.574
2018/6/1 1:25,287,0.574
2018/6/1 1:30,287,0.574
2018/6/1 1:35,287,0.574
2018/6/1 1:40,287,0.574
2018/6/1 1:45,287,0.574
2018/6/1 1:50,287,0.574
2018/6/1 1:55,287,0.574
2018/6/1 2:00,287,0.574
2018/6/1 2:05,287,0.574
2018/6/1 2:10,287,0.574
2018/6/1 2:15,287,0.574
2018/6/1 2:20,287,0.574
2018/6/1 2:25,287,0.574
2018/6/1 2:30,287,0.574
2018/6/1 2:35,287,0.574
2018/6/1 2:40,287,0.574
2018/6/1 2:45,287,0.574
2018/6/1 2:50,287,0.574
2018/6/1 2:55,287,0.574
2018/6/1 3:00,287,0.574
2018/6/1 3:05,287,0.574
2018/6/1 3:10,287,0.574
2018/6/1 3:15,287,0.574
2018/6/1 3:20,287,0.574
2018/6/1 3:25,287,0.574
2018/6/1 3:30,287,0.574
2018/6/1 3:35,287,0.574
2018/6/1 3:40,287,0.574
2018/6/1 3:45,287,0.574
2018/6/1 3:50,287,0.574
2018/6/1 3:55,287,0.574
2018/6/1 4:00,287,0.574
2018/6/1 4:05,287,0.574
2018/6/1 4:10,287,0.574
2018/6/1 4:15,287,0.574
2018/6/1 4:20,287,0.574
2018/6/1 4:25,287,0.574
2018/6/1 4:30,287,0.574
2018/6/1 4:35,287,0.574
2018/6/1 4:40,287,0.574
2018/6/1 4:45,287,0.574
2018/6/1 4:50,287,0.574
2018/6/1 4:55,287,0.574
2018/6/1 5:00,287,0.574
2018/6/1 5:05,287,0.574
2018/6/1 5:10,287,0.574
