TIME,NUMBER,OCCUPANCY
2018/6/1 0:00,203,0.25375
2018/6/1 0:05,203,0.25375
2018/6/1 0:10,204,0.255
2018/6/1 0:15,204,0.255
2018/6/1 0:20,205,0.25625
2018/6/1 0:25,205,0.25625
2018/6/1 0:30,206,0.2575
2018/6/1 0:35,207,0.25875
2018/6/1 0:40,207,0.25875
2018/6/1 0:45,207,0.25875
2018/6/1 0:50,207,0.25875
2018/6/1 0:55,206,0.2575
2018/6/1 1:00,208,0.26
2018/6/1 1:05,208,0.26
2018/6/1 1:10,208,0.26
2018/6/1 1:15,208,0.26
2018/6/1 1:20,209,0.26125
2018/6/1 1:25,209,0.26125
2018/6/1 1:30,209,0.26125
2018/6/1 1:35,210,0.2625
2018/6/1 1:40,210,0.2625
2018/6/1 1:45,210,0.2625
2018/6/1 1:50,211,0.26375
2018/6/1 1:55,211,0.26375
2018/6/1 2:00,211,0.26375
2018/6/1 2:05,211,0.26375
2018/6/1 2:10,211,0.26375
2018/6/1 2:15,211,0.26375
2018/6/1 2:20,210,0.2625
2018/6/1 2:25,210,0.2625
2018/6/1 2:30,210,0.2625
2018/6/1 2:35,210,0.2625
2018/6/1 2:40,210,0.2625
2018/6/1 2:45,210,0.2625
2018/6/1 2:50,210,0.2625
2018/6/1 2:55,210,0.2625
2018/6/1 3:00,210,0.2625
2018/6/1 3:05,210,0.2625
2018/6/1 3:10,210,0.2625
2018/6/1 3:15,210,0.2625
2018/6/1 3:20,212,0.265
2018/6/1 3:25,212,0.265
2018/6/1 3:30,212,0.265
2018/6/1 3:35,212,0.265
2018/6/1 3:40,212,0.265
2018/6/1 3:45,212,0.265
2018/6/1 3:50,212,0.265
2018/6/1 3:55,212,0.265
2018/6/1 4:00,212,0.265
2018/6/1 4:05,212,0.265
2018/6/1 4:10,212,0.265
2018/6/1 4:15,212,0.265
2018/6/1 4:20,214,0.2675
2018/6/1 4:25,213,0.26625
2018/6/1 4:30,214,0.2675
2018/6/1 4:35,215,0.26875
2018/6/1 4:40,215,0.26875
2018/6/1 4:45,215,0.26875
2018/6/1 4:50,215,0.26875
2018/6/1 4:55,215,0.26875
2018/6/1 5:00,214,0.2675
2018/6/1 5:05,215,0.26875
2018/6/1 5:10,215,0.26875
2018/6/1 5:15,215,0.26875
2018/6/1 5:20,215,0.26875
2018/6/1 5:25,216,0.27
2018/6/1 5:30,217,0.27125
2018/6/1 5:35,218,0.2725
2018/6/1 5:40,218,0.2725
2018/6/1 5:45,215,0.26875
2018/6/1 5:50,215,0.26875
2018/6/1 5:55,216,0.27
2018/6/1 6:00,217,0.27125
2018/6/1 6:05,216,0.27
2018/6/1 6:10,216,0.27
2018/6/1 6:15,215,0.26875
2018/6/1 6:20,216,0.27
2018/6/1 6:25,216,0.27
2018/6/1 6:30,217,0.27125
2018/6/1 6:35,216,0.27
2018/6/1 6:40,215,0.26875
2018/6/1 6:45,215,0.26875
2018/6/1 6:50,215,0.26875
2018/6/1 6:55,216,0.27
2018/6/1 7:00,217,0.27125
2018/6/1 7:05,216,0.27
2018/6/1 7:10,216,0.27
2018/6/1 7:15,218,0.2725
2018/6/1 7:20,220,0.275
2018/6/1 7:25,221,0.27625
2018/6/1 7:30,224,0.28
2018/6/1 7:35,226,0.2825
2018/6/1 7:40,226,0.2825
2018/6/1 7:45,224,0.28
2018/6/1 7:50,225,0.28125
2018/6/1 7:55,225,0.28125
2018/6/1 8:00,226,0.2825
2018/6/1 8:05,230,0.2875
2018/6/1 8:10,229,0.28625
2018/6/1 8:15,231,0.28875
2018/6/1 8:20,231,0.28875
2018/6/1 8:25,230,0.2875
2018/6/1 8:30,232,0.29
2018/6/1 8:35,233,0.29125
2018/6/1 8:40,233,0.29125
2018/6/1 8:45,234,0.2925
2018/6/1 8:50,233,0.29125
2018/6/1 8:55,234,0.2925
2018/6/1 9:00,237,0.29625
2018/6/1 9:05,236,0.295
2018/6/1 9:10,239,0.29875
2018/6/1 9:15,237,0.29625
2018/6/1 9:20,238,0.2975
2018/6/1 9:25,238,0.2975
2018/6/1 9:30,239,0.29875
2018/6/1 9:35,239,0.29875
2018/6/1 9:40,242,0.3025
2018/6/1 9:45,244,0.305
2018/6/1 9:50,245,0.30625
2018/6/1 9:55,245,0.30625
2018/6/1 10:00,251,0.31375
2018/6/1 10:05,255,0.31875
2018/6/1 10:10,255,0.31875
2018/6/1 10:15,259,0.32375
2018/6/1 10:20,258,0.3225
2018/6/1 10:25,259,0.32375
2018/6/1 10:30,260,0.325
2018/6/1 10:35,261,0.32625
2018/6/1 10:40,262,0.3275
2018/6/1 10:45,263,0.32875
2018/6/1 10:50,275,0.34375
2018/6/1 10:55,275,0.34375
2018/6/1 11:00,275,0.34375
2018/6/1 11:05,274,0.3425
2018/6/1 11:10,269,0.33625
2018/6/1 11:15,275,0.34375
2018/6/1 11:20,275,0.34375
2018/6/1 11:25,277,0.34625
2018/6/1 11:30,278,0.3475
2018/6/1 11:35,280,0.35
2018/6/1 11:40,280,0.35
2018/6/1 11:45,285,0.35625
2018/6/1 11:50,287,0.35875
2018/6/1 11:55,285,0.35625
2018/6/1 12:00,292,0.365
2018/6/1 12:05,291,0.36375
2018/6/1 12:10,300,0.375
2018/6/1 12:15,297,0.37125
2018/6/1 12:20,301,0.37625
2018/6/1 12:25,301,0.37625
2018/6/1 12:30,298,0.3725
2018/6/1 12:35,303,0.37875
2018/6/1 12:40,304,0.38
2018/6/1 12:45,308,0.385
2018/6/1 12:50,311,0.38875
2018/6/1 12:55,309,0.38625
2018/6/1 13:00,313,0.39125
2018/6/1 13:05,320,0.4
2018/6/1 13:10,320,0.4
2018/6/1 13:15,319,0.39875
2018/6/1 13:20,324,0.405
2018/6/1 13:25,325,0.40625
2018/6/1 13:30,329,0.41125
2018/6/1 13:35,330,0.4125
2018/6/1 13:40,330,0.4125
2018/6/1 13:45,330,0.4125
2018/6/1 13:50,329,0.41125
2018/6/1 13:55,329,0.41125
2018/6/1 14:00,331,0.41375
2018/6/1 14:05,337,0.42125
2018/6/1 14:10,335,0.41875
2018/6/1 14:15,332,0.415
2018/6/1 14:20,331,0.41375
2018/6/1 14:25,334,0.4175
2018/6/1 14:30,333,0.41625
2018/6/1 14:35,329,0.41125
2018/6/1 14:40,329,0.41125
2018/6/1 14:45,323,0.40375
2018/6/1 14:50,321,0.40125
2018/6/1 14:55,319,0.39875
2018/6/1 15:00,320,0.4
2018/6/1 15:05,325,0.40625
2018/6/1 15:10,328,0.41
2018/6/1 15:15,329,0.41125
2018/6/1 15:20,335,0.41875
2018/6/1 15:25,335,0.41875
2018/6/1 15:30,334,0.4175
2018/6/1 15:35,336,0.42
2018/6/1 15:40,340,0.425
2018/6/1 15:45,338,0.4225
2018/6/1 15:50,339,0.42375
2018/6/1 15:55,340,0.425
2018/6/1 16:00,343,0.42875
2018/6/1 16:05,345,0.43125
2018/6/1 16:10,345,0.43125
2018/6/1 16:15,349,0.43625
2018/6/1 16:20,348,0.435
2018/6/1 16:25,350,0.4375
2018/6/1 16:30,353,0.44125
2018/6/1 16:35,357,0.44625
2018/6/1 16:40,357,0.44625
2018/6/1 16:45,357,0.44625
2018/6/1 16:50,356,0.445
2018/6/1 16:55,356,0.445
2018/6/1 17:00,357,0.44625
2018/6/1 17:05,357,0.44625
2018/6/1 17:10,354,0.4425
2018/6/1 17:15,353,0.44125
2018/6/1 17:20,356,0.445
2018/6/1 17:25,358,0.4475
2018/6/1 17:30,357,0.44625
2018/6/1 17:35,352,0.44
2018/6/1 17:40,352,0.44
2018/6/1 17:45,354,0.4425
2018/6/1 17:50,359,0.44875
2018/6/1 17:55,360,0.45
2018/6/1 18:00,367,0.45875
2018/6/1 18:05,373,0.46625
2018/6/1 18:10,378,0.4725
2018/6/1 18:15,382,0.4775
2018/6/1 18:20,388,0.485
2018/6/1 18:25,388,0.485
2018/6/1 18:30,397,0.49625
2018/6/1 18:35,410,0.5125
2018/6/1 18:40,419,0.52375
2018/6/1 18:45,425,0.53125
2018/6/1 18:50,423,0.52875
2018/6/1 18:55,423,0.52875
2018/6/1 19:00,431,0.53875
2018/6/1 19:05,437,0.54625
2018/6/1 19:10,437,0.54625
